Title,Link,Paragraphs,Topic,Image
Senior GOP Lawmaker Announces Early Retirement From Congress,https://www.aol.com/senior-gop-lawmaker-announces-early-215859902.html,"['Advertisement', '', '', 'The Brighter Side of News', 'USA TODAY', 'Associated Press', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Republican Tennessee Rep. Mark Green announced Monday evening that he will retire from Congress following the passage of President Donald Trump’s “one big, beautiful bill.”', 'Green serves as the top Republican on the House Homeland Security and was elected to Congress beginning in 2019. He cited an “exciting” opportunity in the private sector as his explanation for resigning from his seat less than six months into his fourth term. [(RELATED: Rep. Green Asks Trump DOJ To Review Firearm Licenses ‘Unjustly’ Revoked Under Biden)](', '“It is with a heavy heart that I announce my retirement from Congress,” Green said in a statement first obtained by Fox News Digital. “Recently, I was offered an opportunity in the private sector that was too exciting to pass up. As a result, today I notified the Speaker and the House of Representatives that I will resign from Congress as soon as the House votes once again on the reconciliation package.”', 'Green, who led House Republicans’ impeachment of Biden Department of Homeland Security director Alejandro Mayorkas, previously announced he would not seek reelection in February 2024 before reversing course two weeks later, citing a reelection endorsement from President Donald Trump. Green also oversaw House Republicans’ sweeping border security and immigration enforcement push known as H.R. 2, the Secure the Border Act, during former President Joe Biden’s term.', '“Though I planned to retire at the end of the previous Congress, I stayed to ensure that President Trump’s border security measures and priorities make it through Congress,” Green said. “By overseeing the border security portion of the reconciliation package, I have done that. After that, I will retire, and there will be a special election to replace me.”', 'The Tennessee Republican’s homeland security panel provided nearly $70 billion in new funding in the president’s landmark bill for the construction of the southern border wall, the recruitment hiring of immigration enforcement personnel and the reimbursement of funding to border states who dealt with an influx of illegal immigration during Biden’s tenure.', 'This is a breaking news story and will be updated.', 'All content created by the Daily Caller News Foundation, an independent and nonpartisan newswire service, is available without charge to any legitimate news publisher that can provide a large audience. All republished articles must include our logo, our reporter’s byline and their DCNF affiliation. For any questions about our guidelines or partnering with us, please contact licensing@dailycallernewsfoundation.org.', 'Advertisement', 'Advertisement']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNWZaRWsyZVhCZlRtOXZjamRZVFJERUF4aW1CU2dLTWdZcGNKVE5LUWc=-w280-h168-p-df
Homeland security chair to leave Congress after House votes on Trump agenda bill,https://www.aol.com/homeland-security-chair-leave-congress-231143837.html,"['Advertisement', '', '', 'The Brighter Side of News', 'USA TODAY', 'Associated Press', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'GOP Rep. Mark Green, chairman of the House Homeland Security Committee, announced Monday that he intends to leave Congress after the House votes again on President Donald Trump’s sweeping domestic policy package.', '“It is with a heavy heart that I announce my retirement from Congress. Recently, I was offered an opportunity in the private sector that was too exciting to pass up,” the Tennessee Republican said in a statement Monday. “As a result, today I notified the Speaker and the House of Representatives that I will resign from Congress as soon as the House votes once again on the reconciliation package.”', 'Green will be resigning in the middle of the 119th Congress, and his term was set to end after the 2026 midterm elections. Green said in the statement there will be a special election to replace him.', 'His departure will leave the GOP with a slimmer majority in the House. The current party breakdown in the House is 220 Republicans and 212 Democrats, with three vacancies from heavily Democratic districts.', 'A former Tennessee state senator and an emergency physician, Green was first elected to Congress in 2018. He became chairman of the Homeland Security panel in his third term in 2023, and he led House Republicans’ impeachment of former Department of Homeland Security Secretary Alejandro Mayorkas.', 'Green is also a retired Army flight surgeon. He was involved in the raid that captured former Iraqi President Saddam Hussein, and he interrogated him after his capture, according to his House biography.', 'In 2017, Green was Trump’s pick to be Army secretary in his first term, but he withdrew his name from consideration following a backlash after his past controversial statements on LGBT issues, Islam and evolution resurfaced.', 'Green reversed a decision to retire last year after he received encouragement from multiple Republicans, including then-candidate Donald Trump, to stay in Congress.', '“Mark Green has had lots of options because of his political talents, and the great job he has done as a Congressman, but given the fantastic work he’s doing as Chairman of the Homeland Security Committee, I hope he runs for Re-Election to the U.S. House of Representatives,” Trump wrote on Truth Social after Green said he wouldn’t run.', 'When first announcing he wouldn’t run for reelection in February 2024, Green said he had accomplished what he set out to do in Congress, pointing to the House voting to impeach Mayorkas, an effort he helmed from his committee, and a sweeping GOP border security bill that did not move forward in the Democratic-controlled Senate.', 'Asked after his first announcement what it said about the state of the House Republican Conference, Green argued that any dysfunction is due to the slim margins in the House.', '“The other side votes their ideology, and it makes it very hard to get stuff done with a thin majority,” he said in February 2024. “That’s just the way that is. What we need to do is win more seats, and have a bigger majority, and that’s what we’re going to do.”', 'This story has been updated with additional details.', 'CNN’s Piper Hudspeth Blackburn contributed to this report.', 'For more CNN news and newsletters create an account at CNN.com', 'Advertisement']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNWZaRWsyZVhCZlRtOXZjamRZVFJERUF4aW1CU2dLTWdZcGNKVE5LUWc=-w280-h168-p-df
Tennessee Republican Mark Green to resign from Congress for private-sector job,https://www.nbcnews.com/politics/congress/mark-green-tennessee-republican-resign-congress-homeland-security-rcna211953,"['', '', '', '', '', '', '', '', '', '', ""WASHINGTON — Rep. Mark Green, R-Tenn., said Monday that he will resign from Congress after it passes a massive policy bill to advance President Donald Trump's domestic agenda."", ""“It is with a heavy heart that I announce my retirement from Congress. Recently, I was offered an opportunity in the private sector that was too exciting to pass up,” Green said in a statement, adding that he notified Speaker Mike Johnson, R-La., that he would vacate his seat after the House’s next vote on the legislative package that's currently in the Senate."", 'Once Green’s resignation takes effect, the House will have 219 Republicans and 212 Democrats.', 'The House has experienced significant turnover in recent months with retirements and deaths. Rep. Gerry Connolly, D-Va., died in May, and Democratic Reps. Raul Grijalva of Arizona and Sylvester Turner of Texas died in March, while Rep. Mike Waltz, R-Fla., resigned from his House seat at the beginning of the year to join the Trump administration.', 'Green, the chair of the Homeland Security Committee, represents a safe Republican district in Tennessee that covers middle and Western parts of the state, including parts of Nashville.', 'Green, a former Army medic first elected in 2018, had announced his intentions to retire during Congress’ previous session, but he reversed course weeks later. He won re-election in November with 59.5% of the vote.', ""According to Tennessee law, Republican Gov. Bill Lee must order a special election within 10 days of Green's resignation, set a date for primary elections to occur within 55 to 60 days from the resignation and schedule a subsequent general election to take place within 100 to 107 days."", 'As chair of the House Homeland Security Committee, Green oversaw impeachment proceedings against Alejandro Mayorkas, who was former President Joe Biden’s secretary of homeland security. The impeachment vote fell short on the House floor.', 'Melanie Zanona is a Capitol Hill correspondent for NBC News.', 'Raquel Coronell Uribe is a breaking news reporter. ', '© 2025 NBCUniversal Media, LLC', '', '', '', '', '', '', '', '', '']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNWZaRWsyZVhCZlRtOXZjamRZVFJERUF4aW1CU2dLTWdZcGNKVE5LUWc=-w280-h168-p-df
"House GOP Chairman To Retire After ‘Big, Beautiful Bill’ Vote",https://www.allsides.com/news/2025-06-09-1715/business-house-gop-chairman-retire-after-big-beautiful-bill-vote,"['', 'House Republicans are set to lose Rep. Mark Green (R-TN), chairman of the Homeland Security Committee, following another vote on the “One Big, Beautiful Bill” expected in the coming weeks. “It is with a heavy heart that I announce my retirement from Congress. Recently, I was offered an opportunity in the private sector that was too exciting to pass up,” Green said in a statement on Monday. He continued, “As a result, today I notified the Speaker and the House of Representatives that I will resign from Congress as soon...', 'June 10th, 2025', 'Dan Schnur', 'June 9th, 2025']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNWZaRWsyZVhCZlRtOXZjamRZVFJERUF4aW1CU2dLTWdZcGNKVE5LUWc=-w280-h168-p-df
Homeland security chair to leave Congress after House votes on Trump agenda bill,https://www.cnn.com/2025/06/09/politics/mark-green-tennessee-congressman-to-resign,"['', 'GOP Rep. Mark Green, chairman of the House Homeland Security Committee, announced Monday that he intends to leave Congress after the House votes again on President Donald Trump’s sweeping domestic policy package.', '“It is with a heavy heart that I announce my retirement from Congress. Recently, I was offered an opportunity in the private sector that was too exciting to pass up,” the Tennessee Republican said in a statement Monday. “As a result, today I notified the Speaker and the House of Representatives that I will resign from Congress as soon as the House votes once again on the reconciliation package.”', 'Green will be resigning in the middle of the 119th Congress, and his term was set to end after the 2026 midterm elections. Green said in the statement there will be a special election to replace him.', 'His departure will leave the GOP with a slimmer majority in the House. The current party breakdown in the House is 220 Republicans and 212 Democrats, with three vacancies from heavily Democratic districts.', 'A former Tennessee state senator and an emergency physician, Green was first elected to Congress in 2018. He became chairman of the Homeland Security panel in his third term in 2023, and he led House Republicans’ impeachment of former Department of Homeland Security Secretary Alejandro Mayorkas.', 'Green is also a retired Army flight surgeon. He was involved in the raid that captured former Iraqi President Saddam Hussein, and he interrogated him after his capture, according to his House biography.', 'In 2017, Green was Trump’s pick to be Army secretary in his first term, but he withdrew his name from consideration following a backlash after his past controversial statements on LGBT issues, Islam and evolution resurfaced.', 'Green reversed a decision to retire last year after he received encouragement from multiple Republicans, including then-candidate Donald Trump, to stay in Congress.', '“Mark Green has had lots of options because of his political talents, and the great job he has done as a Congressman, but given the fantastic work he’s doing as Chairman of the Homeland Security Committee, I hope he runs for Re-Election to the U.S. House of Representatives,” Trump wrote on Truth Social after Green said he wouldn’t run.', 'When first announcing he wouldn’t run for reelection in February 2024, Green said he had accomplished what he set out to do in Congress, pointing to the House voting to impeach Mayorkas, an effort he helmed from his committee, and a sweeping GOP border security bill that did not move forward in the Democratic-controlled Senate.', 'Asked after his first announcement what it said about the state of the House Republican Conference, Green argued that any dysfunction is due to the slim margins in the House.', '“The other side votes their ideology, and it makes it very hard to get stuff done with a thin majority,” he said in February 2024. “That’s just the way that is. What we need to do is win more seats, and have a bigger majority, and that’s what we’re going to do.”', 'This story has been updated with additional details.', 'CNN’s Piper Hudspeth Blackburn contributed to this report.', '© 2025 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.\nCNN Sans ™ & © 2016 Cable News Network.', '', '', '']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNWZaRWsyZVhCZlRtOXZjamRZVFJERUF4aW1CU2dLTWdZcGNKVE5LUWc=-w280-h168-p-df
GOP House Homeland chairman Green to retire from Congress early,https://www.newsday.com/news/nation/mark-green-tennessee-retire-d38954,"['Rep. Mark Green, R-Tenn., center, is joined by from left: Rep. Jason Smith, R-Mo., Rep. Jim Jordan, R-Ohio, and Speaker of the House Mike Johnson, R-La., right, during a news conference at the Capitol, Tuesday, May 20, 2025, in Washington. Credit: AP/Rod Lamkey', ""NASHVILLE, Tenn. — The House Homeland Security Committee's chairman, Republican Rep. Mark Green of Tennessee, announced Monday that he will retire from Congress once the House votes again on the sprawling tax and budget policy bill backed by President Donald Trump."", ""In a statement, Green said he was offered a private sector opportunity that was “that was too exciting to pass up” so he informed House Speaker Mike Johnson on Monday of his retirement plans. The move comes more than a year after Green announced he wouldn't run again in 2024, but changed his mind when fellow Republicans implored him to stick around."", ""Green's next election would have been in 2026."", ""Green voted for Trump's sweeping legislation when it passed the House last month. The bill is now in the Senate's hands, and would need to return to the House for agreement on any changes. Trump wants the bill on his desk for his signature by July 4."", 'Green’s delayed departure could help with the GOP’s narrow margins in the House. Republican leaders need every vote they can get on their big tax bill, which they managed to pass last month by a single vote and will have to pass again once changes are made in the Senate. They now have a 220-212 majority.', '', '', '', '“It was the honor of a lifetime to represent the people of Tennessee in Congress,"" Green said. ""They asked me to deliver on the conservative values and principles we all hold dear, and I did my level best to do so.”', ""Green's seat will be decided in a special election. The timing will depend on when he leaves office."", ""Ahead of his 2024 reelection, Green had announced that February 2024 he would not run again. The decision was revealed a day after the impeachment of then-President Joe Biden's Homeland Security secretary Alejandro Mayorkas."", 'But many fellow Republicans had called on him to reconsider, and he jumped back into the running just two weeks later.', 'He was unopposed in the Republican primary and then defeated Democrat Megan Barry — the former Nashville mayor who resigned in 2018 in scandal — by more than 21 percentage points in November 2024.', 'Green, 60, has served since 2019 in the 7th Congressional District, which was redrawn in 2022 to include a significant portion of Nashville. The city was carved up three ways in the 2022 redistricting so Republicans could flip a Democratic district in Congress that had covered Music City, which they successfully did.', 'Green previously served as an Army surgeon and in the state Senate and is from Montgomery County.', 'Green flirted running for governor in 2017, but suspended his campaign after he was nominated by former President Donald Trump to become the Army secretary. He later withdrew his nomination due to criticism over his remarks about Muslims and LGBTQ+ Americans.', '', '', '', ""Westbury ICE protest ... Huntington Pride parade ... Freeport's Taylor builds basketball fan base ... Get the latest news and more great videos at NewsdayTV"", 'Get more on these and other NewsdayTV stories', '', '', '', '', '', '', '', 'Privacy Policy | Terms of service | Subscription terms | Your ad choices | Cookies Settings | California Privacy Rights | About Us | Contact Newsday | Reprints & permissions | Advertise with Newsday | Help', 'Copyright ©2025 Newsday. All rights reserved.', '', '', '', '', '', '', '', '']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNWZaRWsyZVhCZlRtOXZjamRZVFJERUF4aW1CU2dLTWdZcGNKVE5LUWc=-w280-h168-p-df
No title found,https://www.msn.com/en-us/news/politics/republican-congressman-green-to-resign-after-tax-bill-vote/ar-AA1GohvC,[],U.S.,https://news.google.com/api/attachments/CC8iK0NnNWZaRWsyZVhCZlRtOXZjamRZVFJERUF4aW1CU2dLTWdZcGNKVE5LUWc=-w280-h168-p-df
Republican Leaving Congress for Job 'Too Exciting to Pass Up',https://www.newsweek.com/republican-leaving-congress-job-too-exciting-pass-2083153,"['', '', '', '', '', '', '', 'Republican Representative Mark Green of Tennessee said Monday that he is retiring from Congress before the end of his term.', 'Green said in a statement, ""Recently, I was offered an opportunity in the private sector that was too exciting to pass up ... I will resign from Congress as soon as the House votes once again on the reconciliation package.""', ""Green, 60, did not specify any additional details about his next move. Newsweek has reached out to Green's office via email on Monday night for comment."", ""First elected in 2019, Green's term as the U.S. Representative for Tennessee's 7th Congressional District was set to end on January 3, 2027. He was re-elected in the November 5, 2024, general election."", ""Republicans hold a narrow majority in the House with 219 seats, compared to the Democrats' 212 seats."", 'Green, chairman of the House Homeland Security Committee, led the Republican effort to impeach former Homeland Security Secretary Alejandro Mayorkas, who served under the Biden administration. In his statement, Green, an Army veteran, said in his statement that he had previously planned to retire during the last Congress but ultimately decided to continue serving.', '""Though I planned to retire at the end of the previous Congress, I stayed to ensure that President Trump\'s border security measures and priorities make it through Congress,"" he said.', '""By overseeing the border security portion of the reconciliation package, I have done that. After that, I will retire, and there will be a special election to replace me.""', 'Before entering politics, Green served as a U.S. Army flight surgeon and participated in Operation Red Dawn, the mission that captured former Iraqi leader Saddam Hussein. After leaving the military, he founded an emergency medicine company and later served in the Tennessee State Senate. Green is also a physician, holding an M.D. from Wright State University.', ""Tennessee's 7th Congressional District has consistently supported Republican candidates in national elections. In the 2024 presidential election, Donald Trump secured 60 percent of the district's vote, defeating Kamala Harris, who received 40 percent. The district has a Cook Partisan Voting Index rating of R+10."", 'The district encompasses a mix of urban, suburban and rural areas, including parts of Nashville, Clarksville and Franklin. Despite the inclusion of some Democratic-leaning urban areas, Green was re-elected in 2024 with 59.5 percent of the vote, defeating Democratic challenger Megan Barry, who received 38.05 percent.', 'The Tennessee Holler, a progressive media outlet, posted on X, formerly Twitter: ""Wow — @RepMarkGreen announces his retirement from Congress (again) \'I was offered an opportunity in the private sector too exciting to pass up.\' — Greed Over People, always. He\'ll stick around just to push the budget (that harms his voters) through.""', 'Green\'s statement continued: ""I can proudly look back at my time in Congress and the success that we have accomplished on behalf of Tennesseans and the American people. I am grateful to Speaker Johnson and House Leadership for placing their trust in me to chair the Committee on Homeland Security, lead the effort to impeach former Secretary Alejandro Mayorkas, and to pass H.R. 2, the Secure the Border Act, the strongest border security legislation in history to ever pass the House. However, my time in Congress has come to an end.""', ""Upon Green's eventual retirement, the U.S. House seat will be determined by a special election that will be called by Republican Tennessee Gov. Bill Lee."", ""Republican Rep. Michael Guest of Mississippi, the chair of the House Ethics Committee, told The Wall Street Journal's Olivia Beavers that he is considering running for the Homeland Security Committee chair after Green's departure."", 'Update: 6/9/25, 6:36 p.m. ET: This article has been updated to include new information and remarks.', 'Update: 6/9/25, 6:44 p.m. ET: This article has been updated to include new information.', 'Update: 6/9/25, 7:12 p.m. ET: This article has been updated to include new information and remarks.', '', '', ""Newsweek Is Committed To Journalism That'S Factual And Fair."", 'Hold Us Accountable And Submit Your Rating Of This Article On The Meter.', '', '', 'Gabe Whisnant is a Breaking News Editor at Newsweek based in North Carolina. Prior to joining Newsweek in 2023, he ... read more', 'Newsletters in your inbox See all', 'Company', 'Editions:', 'Contact', 'Terms of Use', '© 2025 NEWSWEEK DIGITAL LLC']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNWZaRWsyZVhCZlRtOXZjamRZVFJERUF4aW1CU2dLTWdZcGNKVE5LUWc=-w280-h168-p-df
"West Pharmaceutical Services, Inc.",https://www.marketscreener.com/quote/stock/WEST-PHARMACEUTICAL-SERVI-14917/news/Republican-congressman-Green-to-resign-after-tax-bill-vote-50195153/,"['', '', '', '', '', '', '', 'Published on 06/09/2025 at 19:16', 'Best financial\nportal', '+951% of historical\nperformance', '', '+ 1,000,000\nmembers', 'Quick & easy\ncancellation', 'Our Experts\nare here for you', 'OUR EXPERTS ARE HERE FOR YOU', 'Monday - Friday 9am-12pm / 2pm-6pm GMT + 1', '', '', '', '', '', '']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNWZaRWsyZVhCZlRtOXZjamRZVFJERUF4aW1CU2dLTWdZcGNKVE5LUWc=-w280-h168-p-df
www.washingtontimes.com,https://www.washingtontimes.com/news/2025/jun/9/house-homeland-security-chairman-mark-green-exit-mid-term-private/,['Verifying you are human. This may take a few seconds.'],U.S.,https://news.google.com/api/attachments/CC8iK0NnNWZaRWsyZVhCZlRtOXZjamRZVFJERUF4aW1CU2dLTWdZcGNKVE5LUWc=-w280-h168-p-df
