Title,Link,Paragraphs
Tense Teamsters Meeting With Harris Ends With an Endorsement Still Dangling,https://www.nytimes.com/2024/09/16/us/politics/teamsters-harris.html,"['', 'ADVERTISEMENT', '', 'The Teamsters president, Sean O’Brien, indicated he could announce as soon as Wednesday which presidential candidate — if any — the union would back.', '', '', '', '', '', '', '', '', '', '', 'Enjoy unlimited access to all of The Times.', 'See subscription options']"
Former Teamsters leader criticizes non-endorsement of Harris for president,https://www.washingtonpost.com/business/2024/09/20/teamsters-jim-hoffa-harris-endorse/,"['James P. Hoffa, who led the Teamsters for 23 years, said it was a mistake for the union not to endorse Vice President Kamala Harris, the “correct choice for labor.”', 'James P. Hoffa, the longtime former leader of the International Brotherhood of Teamsters, on Thursday called the union’s decision not to endorse a presidential candidate in the 2024 race a “critical error,” adding that Democratic nominee Kamala Harris was the “correct choice for labor and working families.”', 'In a statement, Hoffa — who served as the Teamsters’ general president for 23 years before retiring in 2022, and is the son of mid-century labor legend Jimmy Hoffa — said this election was “too important for our union to not do its duty.”', '“There is only one candidate in this race that has supported working families and unions throughout their career,” he added, “and that is Vice President Kamala Harris.”', 'The union announced Wednesday that it would not endorse either presidential candidate. “Unfortunately, neither major candidate was able to make serious commitments to our union to ensure the interests of working people are always put before Big Business,” current Teamsters head Sean O’Brien said in a statement.', 'Hoffa also characterized the non-endorsement as “a failure of leadership” by O’Brien, his successor. The two have had a fractious relationship since before the 2024 election campaign, The Washington Post has reported.', 'Follow Politics', 'In response to Hoffa’s criticism, a Teamsters spokesperson said that the union needs “true bipartisan support for working people” and that Hoffa was “turning a deaf ear” to its membership. Kara Deniz said in a statement that the Teamsters “will continue to support and respect all our members — Democrats, Republicans, and Independents.”', 'O’Brien addressed the Republican National Convention in July, a striking departure for the powerful union that has long supported Democrats. He did not publicly endorse Donald Trump, but his presence alone — among GOP lawmakers and a former president who have pushed anti-worker policies — sent shock waves through labor and Democratic circles.', 'O’Brien had requested to speak at the Democratic convention but did not receive an invitation, according to the union, though several other major labor leaders — and a retired Teamster member who leads a committee that advocated for a 2021 bailout of failing pension plans — did address the convention.', 'During Hoffa’s tenure, from 1999 to 2022, the union supported the Democratic candidate in every presidential election. In 1996, it did not endorse a candidate, and in decades past has supported Republican candidates including Richard M. Nixon, Ronald Reagan and George H.W. Bush.', 'The Teamsters have nearly 1.3 million members, according to union numbers. Of its board members, 14 voted to endorse neither candidate this year, while three voted to endorse Harris and none voted for Trump.', '“Every major union has endorsed the Harris-Walz ticket,” Hoffa said in his statement. “But instead of standing in solidarity with all of labor and helping Harris-Walz get over the finish line, the IBT has chosen to take a seat on the sidelines.”', '']"
Iowa Teamsters union endorses Kamala Harris after International Teamsters fail to endorse,https://www.desmoinesregister.com/story/news/politics/elections/2024/09/20/union-iowa-teamsters-endorsement-kamala-harris/75290647007/,"[""The largest local Teamsters union in Iowa threw its support behind Vice President Kamala Harris' presidential bid Wednesday, veering from the International Brotherhood of Teamsters' decision to not endorse a candidate."", 'Teamsters Local 238, which represents about 5,000 union members across Iowa, announced its endorsement Wednesday. Local Teamsters unions in battleground states Michigan, Nevada, and Wisconsin also endorsed Harris.', ""Jesse Case, principal officer of Teamsters Local 238, said the union has followed the international Teamsters union's endorsement during the past few elections and was waiting to see who it selected."", 'But, the decision to endorse a candidate was clear, Case said, calling the Biden-Harris administration ""the most pro-union presidential administration since former President Franklin Roosevelt that ensured better wages, improved working conditions, and protected pensions.""', '""The administration’s actions to strengthen the (National Labor Relations Board) have reaffirmed its commitment to holding corporations accountable and safeguarding the rights of workers to organize and collectively bargain,"" Case said. ""These steps have demonstrated Harris’s unwavering support for union workers, and her commitment to rebuilding the middle class.""', 'Case said the choice to not endorse former President Donald Trump was based on his appointments to the National Labor Relations Board and comments he made praising the practice of firing workers who threaten to strike.', '""He\'s been president before. We know what he\'s about,"" Case said. ""We know he\'s got a track record that\'s anti-worker and Harris has a track record that\'s pro-worker.""', 'The Teamsters Joint Council 32, which represents over 85,000 active and retired members in Iowa, Minnesota, Wisconsin and North and South Dakota, also announced its endorsement for Harris Wednesday.', ""Joint Council 32 President Tom Erickson said Harris' running-mate and Minnesota Gov. Tim Walz, who is a former union member, has stood up for Minnesota union workers for decades."", '""Kamala Harris has been an ally to Labor Unions. She has helped to advance several policies to establish protections around minimum wage, fair wage increases, improved working conditions, and a worker\'s right to join a Union and collectively bargain,"" Erickson said.', 'Sean O\'Brien, Teamsters\' president, said in a statement that after a nearly one-year candidate review process, neither Harris nor Trump were able to make ""serious commitments to the union to ensure the interests of working people.""', 'The international Teamsters union has endorsed the Democratic nominee in every presidential election since the 1996 race when it declined to support the candidates former President Bill Clinton and former Sen. Bob Dole, R-Kan.', 'Votes from union members can make an impact at the polls. In 2020, 60% of union members voted for President Joe Biden, according to a Harvard study.', ""Both candidates have made appeals to union members on the campaign trail. Harris' campaign is making stops to meet with union groups in the Sun Belt, a region that comprises several key battleground states."", ""Trump, who said at a rally that it's an honor the international Teamsters aren't endorsing Harris, garnered 60% of support in a national electronic poll this week of Teamsters members."", 'Sabine Martin covers politics for the Register. She can be reached by email at sabine.martin@gannett.com or by phone at (515) 284-8132. Follow her on X at @sabinefmartin.']"
'Inexplicable': Local Teamsters back VP Harris despite national union declining to endorse anyone,https://www.msnbc.com/the-reidout/watch/teamsters-decline-to-endorse-in-2024-presidential-election-219766853895,"['', '', '', '', '', '', '', 'Yesterday, the executive board of the Teamsters labor union decided for the first time since 1996 to not endorse a candidate for president in the 2024 presidential election. That decision did not sit well with some of the local chapters across the country.\nSept. 19, 2024', '', '© 2024 NBC UNIVERSAL', '', '', '', '', '', '', '', '', '']"
,https://www.cbsnews.com/video/trump-says-teamsters-endorsement-decision-is-an-honor/,"['Watch CBS News', 'Copyright ©2024 CBS Interactive Inc. All rights reserved.', '', '', '']"
,https://www.npr.org/2024/09/19/g-s1-23709/up-first-newsletter-teamsters-union-presidential-endorsement-hezbollah-walkie-talkie-explosions,"['', '', '', '', '', '', '', '', '', '', '', '', '', 'This newsletter was edited by Suzanne Nuyen.', 'Sponsor Message', 'Become an NPR sponsor', '', '', '', '', '', '']"
Michigan Teamsters back Harris after international union declines to endorse,https://www.abc12.com/news/michigan-teamsters-back-harris-after-international-union-declines-to-endorse/article_80de25be-76d2-11ef-8bf5-2bb46bc27505.html,"['', '', '', '', '', '', '', '', '', '', '', '', '', 'Michigan Teamsters Joint Council 43 President Kevin Moore says the Vice President has the overwhelming support if his members.', ""FLINT, Mich. (WJRT) - The Michigan Teamsters Joint Council 43 president is opening up about the union chapter's decision to endorse Vice President Kamala Harris and Minnesota Governor Tim Walz' campaign."", 'It comes after the international union declined to endorse a candidate in the upcoming election, in what is seen as a blow to the Harris campaign.', ""The union's president, Sean M. O’Brien, said neither candidate had enough support from Teamsters' 1.3 million members. An electronic member poll released by the union showed nearly 60% of members wanted the union to endorse Trump with 34% supporting Harris."", '""While the Teamsters Executive Board is making no formal endorsement, the hardworking members of the Teamsters have been loud and clear— they want President Trump back in the White House!"" said Trump National Press Secretary Karoline Leavitt.', 'But Michigan Teamsters president Kevin Moore told ABC12 that he was seeing something different in the Great Lakes State. Moore says that 70% of his members wanted the union to endorse Kamala Harris.', '""We have 245,000 active and retiree members here in Michigan. We\'re on the ground with them each and everyday year in and year out. We talked to them all the time. They talk to us. Their vision [and] their message is there is no room for Donald Trump. They seen that four year video and they\'re tired of hatred and vitriol and lying,"" he said.', 'Moore says Democratic presidential nominees have consistently demonstrated their dedication to the labor movement, and that is especially true for Vice President Kamala Harris.', '""Kamala Harris is the deciding vote to save millions of people\'s pension in this country, and that truly does resonate not just with Teamsters, but with many unions that she helped save,"" said Moore.', 'Moore says his members have every right to vote for whomever they please, but the overwhelming majority did not want another 4 years of Republicans in the White House.', '""70% of the Teamsters and other unions in Michigan understand we lived in 38 years of Republican control in Michigan,"" he said. ""We lived through the decimation, what they did to workers, with teachers, with union members. We changed that whole dynamic a year and a half ago when we elected a downballot Governor, House, and Senate.""', 'Despite moving opposite of the international union, Moore says he has to represent the will of the members that elected him.', '""It\'s not a slight to our international,"" said Moore. ""The national endorsement is from the chair of the Office of the General President, but each Joint Council President in this country state by state has their own authority to do what their state and their members want them to do.\'', 'Moore says he has heard nothing but positives from members since issuing the statement.', '""My members have been lighting up my phone all night long,"" he said. ""You know our people work around the clock. It\'s funny, they don\'t care if I sleep, they just send me the message and I\'m proud to take it. They\'re enthusiastic. They\'re fired up and they\'re ready to go.""', '(CNN) — Vice President Kamala Harris sought to capitalize on the star power of Oprah Winfrey and a host of Hollywood celebrities to help her w…', 'Reporter', '', '', 'Learn more about your privacy options', '', '', '']"
Biden Bailed out Teamsters' Pension Fund. They Still Won't Endorse Harris.,https://www.newsweek.com/teamsters-union-endorsement-kamala-harris-joe-biden-pension-1956536,"[""When Sean O'Brien, head of the International Brotherhood of Teamsters, attended the Republican National Convention in July as the first union leader to speak at the event, he hinted at what was to come."", '""The Teamsters are doing something correct if the extremes in both parties think I shouldn\'t be on this stage,"" he said.', 'In a statement released on Wednesday, the union announced it would not endorse any presidential candidate in the 2024 election, citing internal polls among its 1.3 million members showing they were divided on whom to support. Although the union, the largest in the U.S., did not explicitly back the Republican candidate, the former president viewed the lack of any endorsement as a victory.', '""It\'s a great honor,"" he said. ""They\'re not going to endorse the Democrats. That\'s a big deal.""', 'Polls conducted by the union found that roughly 60 percent of members favored Trump, while about 34 percent backed Vice President Kamala Harris. This marks a significant shift for a union that has historically supported Democratic candidates, including backing Hillary Clinton in 2016 and Biden in 2020.', ""The Teamsters' decision reflected a labor union divided over political identity and policy, despite its members having directly benefited from the Biden administration. It was Biden who, soon after taking office, signed into law a $1.9 trillion stimulus package that included $86 billion for multiemployer pension plans. Tens of billions of those dollars went to a pension fund owned by about 350,000 members of the Teamsters union."", 'While in office, Biden also became the first sitting president to walk a picket line when he joined striking UAW autoworkers in Michigan a year ago in a show of support. He nominated labor-friendly lawyers to the National Labor Relations Board and appointed Harris to run a task force promoting union organizing and collective bargaining.', 'Trump, meanwhile, applauded the practice of firing employees who were threatening to strike in a recent interview with Elon Musk, which is a violation of federal labor law (the UAW has since filed a grievance over those remarks).', 'Following the expected Democratic backlash to the Teamsters\' nonendorsement, O\'Brien told CNN on Thursday that while he acknowledged President Biden as ""the most pro-union president"" and was ""truly appreciative"" of his efforts, the union\'s decision was meant to serve as ""a wake-up call"" for this campaign, specifically directed at the Democrats.', '""I am a Democrat. But we need to hold them accountable. This is an opportunity as well for both parties to take a hard look, and for the Democrats to refocus and say something\'s wrong. We\'ve got to recapture American workers,"" he said.', ""The timing of the Teamsters' decision comes during what should have been an economic high point for the administration, and by extension, Harris' campaign. The Federal Reserve just cut interest rates, economic growth remains strong, unemployment is still low, and inflation has eased considerably since its high."", 'Yet the question remains whether these gains will be felt by union workers by November, as Professor Todd Belt from George Washington University explained to Newsweek.', '""Prices are still high, and many union members with contract work are seeing wages that haven\'t kept up with the consumer price index. As a result, people are still feeling economic pain.""', 'For Belt, the challenge facing Harris is her difficulty in distancing herself from ""Bidenomics,"" a factor that could explain the growing disconnect between the leadership and rank-and-file members of unions like the Teamsters. Unlike Biden, Harris doesn\'t have the same deep, personal relationship with labor, which could hurt her in states like Pennsylvania.', '""While Trump couldn\'t pull the endorsement away from Biden in 2020 because of his long-standing ties with the union, Harris faces a bigger challenge. She doesn\'t have that history and will need to work harder to win over this group,"" Belt said.', ""Marick Masters, business professor emeritus at Wayne State University in Detroit who follows labor issues, said the Teamsters' lack of endorsement suggests a realignment within the union's membership."", ""For many of those workers, issues such as gun control, abortion and border security override Trump's expressions of hostility toward organized labor, Masters said."", ""Union members are usually viewed as a core Democratic voting bloc, but Trump has been working this election cycle to win over rank-and-file members. Belt said Trump's messaging on immigration and trade is resonating with many working-class voters, pulling white working-class union members away from Democrats by casting them as elites out of touch with workers' needs."", ""Still, for some experts, the decision is nakedly political. With O'Brien facing a backlash from some Teamsters members after speaking at the RNC—and with other labor leaders actively supporting Trump—it's no surprise that the Teamsters decided not to make an endorsement, said Art Wheaton, director of labor studies at Cornell University."", '""If the leaders of the Teamsters decided to go against what their members wanted, they would lose their positions. Every leader depends on the legitimacy of the people they lead,"" echoed Belt.', 'The Teamsters staying neutral in November could play a pivotal role in several swing states with significant union membership, including Michigan and Pennsylvania, where union votes could tip the balance. The lack of an endorsement leaves the door open for both candidates to continue courting rank-and-file members as November approaches.', ""While the union as a whole decided to withhold an endorsement, local chapters in some battleground states like Michigan, Nevada, and Wisconsin have already pledged their support for Harris. Meanwhile, factions like the Teamsters National Black Caucus broke with O'Brien earlier in the year, also voicing their support for the vice president."", 'Other unions have shown trepidation about endorsing either presidential candidate. The United Electrical, Radio & Machine Workers of America (UE) on Friday ultimately endorsed Harris—but with a caveat sure to have raised eyebrows among Democratic leadership.', '""The manner in which party leaders engineered Biden\'s replacement at the top of the ticket with Vice President Kamala Harris was thoroughly undemocratic,"" the UE leadership said in a statement.', '', '', ""Newsweek is committed to journalism that's factual and fair."", 'Hold us accountable and submit your rating of this article on the meter.', '', '', 'Jesus is a Newsweek Live News Reporter based in New York. Originally from Bogotá, Colombia, his focus is reporting on ... read more', 'Newsletters in your inbox See all', 'Company', 'Editions:', 'Contact', 'Terms of Use', '© 2024 NEWSWEEK DIGITAL LLC']"
Teamsters union declines to endorse Harris or Trump for president,https://www.latimes.com/world-nation/story/2024-09-18/teamsters-union-declines-to-endorse-trump-or-harris-for-president,"['The International Brotherhood of Teamsters declined Wednesday to endorse Kamala Harris or Donald Trump for president, saying neither candidate had sufficient support from the 1.3-million-member union.', '“Unfortunately, neither major candidate was able to make serious commitments to our union to ensure the interests of working people are always put before Big Business,” Teamsters President Sean M. O’Brien said in a statement. “We sought commitments from both Trump and Harris not to interfere in critical union campaigns or core Teamsters industries — and to honor our members’ right to strike — but were unable to secure those pledges.”', 'The Teamsters’ rebuff reflected a labor union torn over issues of political identity and policy, one that mirrors a broader national divide. Vice President Harris has unmistakably backed organized labor, while former President Trump has appealed to many white blue-collar workers even as he has openly scorned unions at times. By not endorsing anyone, the Teamsters are essentially ceding some of their influence in November’s election as both candidates claimed to have support from its members.', 'Harris campaign spokesperson Lauren Hitt noted in an emailed statement that more than three dozen retired Teamsters members spoke last month in Chicago at the Democratic National Convention, having endorsed Harris. Their pensions were saved through the 2021 passage of the Butch Lewis Act that President Biden and Harris championed.', '“While Donald Trump says striking workers should be fired, Vice President Harris has literally walked the picket line and stood strong with organized labor for her entire career,” Hitt said. “The Vice President’s strong union record is why Teamsters locals across the country have already endorsed her — alongside the overwhelming majority of organized labor.”', 'The Teamsters said Wednesday that internal polling of its members showed Trump with an advantage over Harris, a fact that the Republican’s campaign immediately seized upon by sending out an email that said the “rank-and-file of the Teamsters Union supports Donald Trump for President.”', 'Harris met Monday with a panel of Teamsters, having long courted organized labor and made support for the middle class her central policy goal. Trump also met with a panel of Teamsters and even invited O’Brien to speak at the Republican National Convention, where the union leader railed against corporate greed.', 'The Teamsters’ choice to not endorse came just weeks ahead of the Nov. 5 election, far later than endorsements by other large unions such as the AFL-CIO, the American Federation of Teachers and the United Auto Workers that have chosen to devote resources to getting out the vote for Harris.', 'With O’Brien facing a backlash from some Teamsters members after speaking at the Republican convention, it’s no surprise that the union decided not to make an endorsement, said Art Wheaton, director of labor studies at Cornell University.', 'Trump’s praise of Tesla Chief Executive Elon Musk in saying that Musk would fire workers if they went on strike really made a Trump endorsement very unlikely, Wheaton said. “The members were not in total agreement,” he said.', 'Marick Masters, a business professor emeritus at Wayne State University in Detroit who follows labor issues, said the Teamsters’ lack of an endorsement suggests a realignment within the union’s membership.', 'For many workers, issues such as gun control, abortion and border security override Trump’s expressions of hostility to unions, Masters said.', 'The Teamsters detailed its objections to the candidates in a statement, starting with its objection to a contract implemented by Congress in 2022 that applies to members working in the railroad sector.', 'The union wanted both candidates to commit to not deploying the Railway Labor Act to resolve contract disputes and avoid a shutdown of national infrastructure, but Harris and Trump both wanted to keep that option open. The Teamsters said it would reduce its bargaining power.', 'Harris has pledged to sign the PRO Act, which would strengthen union protections and is something the Teamsters support. She also criticized states that enact laws making it more difficult to unionize. Trump, in his January roundtable with the Teamsters, did not promise to veto a proposal to make it harder nationwide to unionize.', 'Other unions have shown trepidation about offering an endorsement for one of the two presidential candidates. The United Electrical, Radio & Machine Workers of America on Friday ultimately endorsed Harris with a caveat that “the manner in which party leaders engineered Biden’s replacement at the top of the ticket with Vice President Kamala Harris was thoroughly undemocratic,” union leadership said in a statement.', 'But the Teamsters’ lack of endorsement also suggests an indifference to the Biden-Harris administration, which signed into law a measure that saved the pensions of millions of union retirees, including many in the Teamsters.', 'As part of its 2021 pandemic aid, the administration included the Butch Lewis Act to save the underfunded pensions of more than 1 million union workers and retirees’ underfunded pensions. The act was named after a retired Ohio trucker and Teamsters union leader who spent the last years of his life fighting to prevent massive cuts to the Teamsters’ Central States Pension Fund.', 'Boak and Krisher write for the Associated Press. AP writer Fatima Hussein contributed to this report.', 'Sept. 19, 2024', 'Sept. 12, 2024', 'Sept. 10, 2024', 'Get the L.A. Times Politics newsletter', 'Deeply reported insights into legislation, politics and policy from Sacramento, Washington and beyond. In your inbox three times per week.', 'You may occasionally receive promotional content from the Los Angeles Times.', 'CALIFORNIA', 'Sept. 21, 2024', 'POLITICS', 'Sept. 20, 2024', 'WORLD & NATION', 'Sept. 20, 2024', 'POLITICS', 'Sept. 20, 2024', 'POLITICS', 'Sept. 21, 2024', 'POLITICS', 'Sept. 19, 2024', 'POLITICS', 'Sept. 16, 2024', 'POLITICS', 'Sept. 20, 2024', 'CALIFORNIA', 'CALIFORNIA', 'HOLLYWOOD INC.', 'DODGERS', 'WORLD & NATION', '1 hour ago', 'CALIFORNIA', 'Sept. 20, 2024', 'POLITICS', 'Sept. 20, 2024', 'WORLD & NATION', 'Sept. 20, 2024', 'POLITICS', 'Sept. 20, 2024', 'Subscribe for unlimited access\nSite Map', 'Follow Us', '']"
,https://www.cnn.com/2024/09/20/politics/video/teamsters-union-vicepresident-harris-endorsement-john-palmer-trump-musk-ebof-digvid,"['The vice president at large of the Teamsters union John Palmer joins CNN’s Erin Burnett and shares why he decided to endorse Vice President Kamala Harris even though his union declined to endorse a presidential candidate.', '© 2024 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.\nCNN Sans ™ & © 2016 Cable News Network.', '', '', '']"
