Title,Link,Paragraphs
"NASA looking for ways to destroy asteroid that could strike Earth, kill city",https://www.foxnews.com/us/nasa-looking-ways-destroy-asteroid-could-strike-earth-kill-city,"['', 'Astrophysicist Dr. Jay Melosh responds', 'The chances of a giant space rock striking the Earth have decreased, but NASA and other space agencies are still devising a plan to obliterate it.', 'Asteroid 2024 YR4, a recently discovered planetoid, now has a 1.5% probability of making impact with Earth, according to NASA.', 'Even though the new probability is down from the previously reported 2.6%, and above the initial 1% chance in late January, international agencies are plotting a way to destroy the terrestrial chunk, if need be.', '(Celal Gunes/Anadolu Agency via Getty Images)', ""STADIUM-SIZED ASTEROID DEEMED 'POTENTIALLY HAZARDOUS' BY NASA EXPECTED TO MOVE 'RELATIVELY CLOSE' TO EARTH"", '""No one is panicking, but it [is] definitely what we’re talking about in the hallways of NASA,"" a project manager at the Kennedy Space Center told the New York Post. ""We know we have enough time to act, but now’s the time to start planning. You can’t half-a-- this at the last minute.""', 'As wide as the Statue of Liberty is tall, the asteroid is estimated to be between 130 and 300 feet in width.', ""STADIUM-SIZED ASTEROID DEEMED 'POTENTIALLY HAZARDOUS' BY NASA, IS EXPECTED TO MOVE 'RELATIVELY CLOSE' TO EARTH"", 'If it were to improbably strike Earth in December 2032, the estimated doomsday, about 110 million Earthlings would be at risk.', 'The chunk would come in hot at roughly 38,000 mph, according to scientists.', 'It would likely plummet into the eastern Pacific Ocean, northern South America, the Atlantic Ocean, Africa, the Arabian Sea or South Asia.', 'Orbit of 2024 YR4 with positions as of Jan. 31, 2025 (NASA)', 'NEWLY DISCOVERED ASTEROID TURNS OUT TO BE TESLA ROADSTER LAUNCHED INTO SPACE', 'The likelihood of a strike will fluctuate as astronomers learn more about the asteroid’s path around the sun, and the probability may eventually drop to zero.', 'NASA and the European Space Agency’s Webb Space Telescope will observe this near-Earth asteroid in March before the object disappears from view. It will come back into view in 2028.', 'While the asteroid is only classified as a Level 3 out of 10 on an asteroid hazard scale, it remains capable of ""localized destruction.""', ""This image made available by the University of Hawaii's asteroid impact alert system on Dec. 27, 2024, highlights asteroid 2024 YR4's location. (ATLAS/University of Hawaii/NASA via AP)"", 'The alert level is the second highest recorded since 2004 when the asteroid Apophis reached Level 4, according to previous reporting. ', 'Researchers later found that Apophis would safely pass Earth in 2029.', 'CLICK HERE TO GET THE FOX NEWS APP ', ""Fox News Digital's Michael Dorgan, Fox Weather and the Associated Press contributed to this report."", 'Alexandra Koch is a breaking news writer for Fox News Digital. Prior to joining Fox News, Alexandra covered breaking news, crime, religion, and the military in the southeast.', 'The hottest stories ripped from the headlines, from crime to courts, legal and scandal.', 'By entering your email and clicking the Subscribe button, you agree to the Fox News Privacy Policy and Terms of Use, and agree to receive content and promotional communications from Fox News. You understand that you can opt-out at any time.', '', '', 'This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper.']"
"Odds of 'City Killer' Asteroid Impact in 2032 Now Even Higher, Says NASA",https://www.sciencealert.com/odds-of-city-killer-asteroid-impact-in-2032-now-even-higher-says-nasa,"['An asteroid that could level a city now has a 3.1-percent chance of striking Earth in 2032, according to NASA data released Tuesday – making it the most threatening space rock ever recorded by modern forecasting.', 'Despite the rising odds, experts say there is no need for alarm. The global astronomical community is closely monitoring the situation and the James Webb Space Telescope is set to fix its gaze on the object, known as 2024 YR4, next month.', '""I\'m not panicking,"" Bruce Betts, chief scientist for the nonprofit Planetary Society told AFP.', '""Naturally when you see the percentages go up, it doesn\'t make you feel warm and fuzzy and good,"" he added, but explained that as astronomers gather more data, the probability will likely edge up before rapidly dropping to zero.', '2024 YR4 was first detected on December 27 last year by the El Sauce Observatory in Chile.', 'Astronomers estimate its size to be between 130 and 300 feet (40–90 meters) wide, based on its brightness. Analysis of its light signatures suggests it has a fairly typical composition, rather than being a rare metal-rich asteroid.', 'The International Asteroid Warning Network (IAWN), a worldwide planetary defense collaboration, issued a warning memo on January 29 after the impact probability had crossed one percent. Since then, the figure has fluctuated but continues to trend upward.', ""NASA's latest calculations estimate the impact probability at 3.1 percent, with a potential Earth impact date of December 22, 2032."", 'That translates to odds of one in 32 – roughly the same as correctly guessing the outcome of five consecutive coin tosses.', 'The last time an asteroid of greater than 30 meters in size posed such a significant risk was Apophis in 2004, when it briefly had a 2.7 percent chance of striking Earth in 2029 – a possibility later ruled out by additional observations.', 'Surpassing that threshold is ""historic,"" said Richard Moissl, head of the European Space Agency\'s planetary defense office, which puts the risk slightly lower at 2.8 percent.', '""It\'s a very, very rare event,"" he told AFP, but added: ""This is not a crisis at this point in time. This is not the dinosaur killer. This is not the planet killer. This is at most dangerous for a city.""', ""Data from the Webb telescope – the most powerful space observatory – will be key in better understanding its trajectory, said the Planetary Society's Betts."", '""Webb is able to see things that are very, very dim,"" he said – which is key because the asteroid\'s orbit is currently taking it out towards Jupiter, and its next close approach will not be until 2028.', 'If the risk rises over 10 percent, IAWN would issue a formal warning, leading to a ""recommendation for all UN members who have territories in potentially threatened areas to start terrestrial preparedness,"" explained Moissl.', 'Unlike the six-mile-wide (10-kilometer-wide) asteroid that wiped out the dinosaurs 66 million years ago, 2024 YR4 is classified as a ""city killer"" – not a global catastrophe, but still capable of causing significant destruction.', 'Its potential devastation comes less from its size and more from its velocity, which could be nearly 40,000 miles per hour if it hits.', ""If it enters Earth's atmosphere, the most likely scenario is an airburst, meaning it would explode midair with a force of approximately eight megatons of TNT – more than 500 times the power of the Hiroshima bomb."", 'But an impact crater cannot be ruled out if the size is closer to the higher end of estimates, said Betts.', 'The potential impact corridor spans the eastern Pacific, northern South America, the Atlantic, Africa, the Arabian Peninsula, and South Asia – though Moissl emphasized it is far too early for people to consider drastic decisions like relocation.', ""The good news: there's ample time to act."", ""NASA's 2022 DART mission proved that spacecraft can successfully alter an asteroid's path, and scientists have theorized other methods, such as using lasers to create thrust by vaporizing part of the surface, pulling it off course with a spacecraft's gravity, or even using nuclear explosions as a last resort."", '© Agence France-Presse']"
,https://www.cbsnews.com/video/astrophysicist-neil-degrasse-tyson-discusses-2032-asteroid-collision/,"['Watch CBS News', 'Copyright ©2025 CBS Interactive Inc. All rights reserved.']"
Why I’m Not Very Worried about the 2032 Asteroid,https://www.econlib.org/why-im-not-very-worried-about-the-2032-asteroid/,"['ECONLOG POST', 'Feb 21 2025', '', ' ', 'We have recently learned that the probability of an asteroid striking the earth in 2032 is 3.1%. That’s a substantial increase from past estimates.', '3.1% is HUGE. That’s not the issue. But that’s the probability that it will hit somewhere.', 'What will it most likely hit? Water and not a lake or a river, but, rather, an ocean. The reason is that oceans cover 71% of the earth.', 'Still, that leaves 29%. But think about what we know about that 29%. Most of it has no one living on it, or, if it has people living on it, the population density is probably less than 50 people per square mile. An AI-assisted Google search says that over 90% of the Earth’s land has a population density of under 50 people per square mile. That leaves 10% (or a little less) of the earth’s surface with more than 50 people square mile.', 'Now we’re ready to do some calculations.', 'The probability of the asteroid hitting an area with more than 50 people per square mile = 0.031 * 0.29 * 0.1 = 0.000899.', 'That’s a 1 in 1,112 chance.', 'That’s still large. But it’s not huge.', 'What about the idea that even if the asteroid hits an ocean or a piece of land on which almost no one lives, it will destroy the earth?', 'The article I read says that that’s not true. It states:', 'To assess the danger of asteroids, scientists use the Torino Scale, which ranges from 0 to 10. A score of 0 means no risk, while a 10 indicates a global catastrophe. Asteroid 2024 YR4 currently holds a rating of 3, meaning it has a chance of localized destruction. This rating is rare and is only [sic] given to objects with an impact probability greater than 1%.', 'At its current size estimate of 131 to 295 feet, YR4 falls into the “city killer” category. Bruce Betts, chief scientist for the nonprofit Planetary Society, explained, “If you put it over Paris or London or New York, you basically wipe out the whole city and some of the environs.”', 'This kind of impact could devastate cities like Mumbai, Bogota, or Lagos, which lie within its projected trajectory, endangering about 110 million people.', 'However, the asteroid is not large enough to cause a global catastrophe like the one that wiped out the dinosaurs. “This is not the dinosaur killer. This is not the planet killer. This is at most dangerous for a city,” reassured Moissl.', 'Does that mean we should do nothing about it? No. I hope Elon Musk gets on it, as he probably will.', '', 'You are neglecting the possibility that ETs have already targeted the location of the asteroid. If Ross Douthat and Tyler Cowen can believe in UFOs, I guess I can as well. My understanding is the coordinates for the crash have already been dertermined and are:\n26°40′37″N 80°2′13″W Just a word to all who are around in 2032 to stay at least 300 miles away so you are not exposed to any collateral damage. It could be worse than the Tungasuka event in Russia that happened in 1908.', '“26°40′37″N 80°2′13″W”', 'Gave me a good chuckle but I do live in Palm Beach County.', 'Reminds me about reading about the Tunguska event but wondering how much warning there will be regarding a specific impact point if it should be bearing down on Earth?', 'NASA seems to have updated the base probability of impact to a much lower number:', 'https://x.com/nasa/status/1892636852584165484', '“New data gathered last night (Feb. 19-20) dropped the December 2032 impact odds of asteroid 2024 YR4 to 0.28%. Monitoring continues. http://go.nasa.gov/3I0ZA7K“', 'Thanks, Kevin.', 'The Earth has probably been hit at least once in the last 120 years by a “city destroyer small to large nuke” asteroid, that we know of. The Tunguska Event, in 1908, when such an asteroid exploded over a forest in Siberia. Fortunately this was indeed in the middle of nowhere, so it’s thought that maybe as many as three people might have been killed. We have no definitive historical record of other such events (of this magnitude) in human history, which would be odd if they occur about once every 150 years or so, unless of course most of them occur over the ocean and most of the ones that do occur over land occur in sparsely inhabited places-like Siberia.', 'On the other hand, there is probably marginally more risk to human populations than at any prior point in history, because more places have become more developed and more heavily inhabited. A colonial report from 1908 suggests that Lagos had a population of around 58,215 at the time of Tunguska. Today, estimates vary and are controversial, but probably somewhere between 10 and 20 million. The disappearance of a city of 50 thousand people, even in pre colonial times, probably would not have escaped the historical record, so such events must still be infrequent enough that they’ve never hit a substantially populated area before. But that’s a potentially many orders of magnitude worse disaster.', 'Overall I would say your assessment of the risk is correct-it is actually quite low. But in the long term, it’s definitely worth developing the capacity to deflect asteroids like this, to say nothing of dinosaur extinction level asteroids.', 'I agree with everything you said.', 'I would just add that I would rather leave it to people like Elon Musk and Nathan Myrhvold than to the feds.', 'I’m not sure what the size of the impact area is expected to be. If we assume that a “city killer” destroys a typical sized city, I’m going to guess something like 100 sq miles. Earth is home to about 8 billion people and has a surface area of roughly 197 million square miles. So the expected death total would be 0.031 * 8,000,000,000 / 197,000,000 * 100. That’s 1,259. That’s a much lower expected annual death toll than deaths from earthquakes (about 37,000/year) or hurricanes (15,000/year).', ' ', 'Well done, Mark.', 'Even assuming a confirmed impact, there are several strategies for deflection that don’t involve nukes. A couple of the more outlandish ones in the links. The second one partially tested with the double asteroid deflection test a couple of years back.', 'https://selenianboondocks.com/2009/09/moving-asteroids/', 'https://selenianboondocks.com/2013/03/dinokiller-eight-ball/', 'The global catastrophic risk of digital totalitarianism is much higher (40-60%) than the threat of this asteroid colliding with earth.  I agree with Bryan Caplan that an eternity of that would be much worse than extinction.', 'I’ve seen arguments of this type but I’m not convinced, and here is why.', 'Yes, where it eventually hits is unlikely to do a lot of damage, but the concern I have is the damage done in the days leading up to the impact.', 'My guess is that there will be a fairly large margin of error when determining the impact site. There will be a lot of people in that area desperate to be anywhere but right there. It could lead to chaos as people panic to evacuate. That’s the biggest risk I see.', 'I also think there could be tsunami concerns if the meteor hits the ocean. In fact, it might be safer if it doesn’t hit an ocean, but I don’t know enough to be sure.', ' ', '', '', '', '', 'This site uses Akismet to reduce spam. Learn how your comment data is processed.', '', 'Feb 23 2025', '  US ‘Democratic’ Allies Are Becoming Increasingly Authoritarian By Ted Galen Carpenter, Antiwar.com, February 17, 2025. Excerpts: A recent example of U.S. meddling in the internal affairs of another democratic country appears to have taken place in the Republic of Georgia.  According to Parliament S...', '', 'Feb 21 2025', '  We have recently learned that the probability of an asteroid striking the earth in 2032 is 3.1%. That’s a substantial increase from past estimates. 3.1% is HUGE. That’s not the issue. But that’s the probability that it will hit somewhere. What will it most likely hit? Water and not a lake or a river, bu...', '', 'Feb 21 2025', 'From the dawn of civilization, societies have wrestled with the balance between order and liberty. Nations rise and fall based on how they manage power—whether through the centralized control of empires or the dispersed authority of free markets and individual rights. The United States was founded on the radical i...', 'COLLECTION: COST-BENEFIT ANALYSIS', '11301 N. Meridian Street', 'Carmel, IN 46032-4564, USA', 'econlib@libertyfund.org', 'Enter your email address to subscribe to the Econlib monthly newsletter.', '', '', '', '© 2024 Econlib, Inc. All Rights Reserved. Part of the Liberty Fund Network.', '', '', '']"
Don’t lose sleep over asteroid impact odds: Planetary scientist,https://www.newsnationnow.com/space/dont-lose-sleep-asteroid/,"['NewsNation', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
Odds of Asteroid 2024 YR4 hitting Earth go up again,https://www.foxweather.com/earth-space/odds-asteroid-2024-yr4-hitting-earth-increase,"['FILE VIDEO: A video shared from the Philippines shows a bright asteroid burning through the atmosphere on Sept. 5, 2024.', 'Large telescopes around the world continue to track Asteroid 2024 YR4 before it fades out of view this spring, and the odds of the newly discovered asteroid hitting Earth just went up. ', 'However, even as the probability of the asteroid hitting Earth – which is now at 3.1% or a 1-in-32 chance – continues to slowly rise, so does the precision with which scientists know asteroid 2024 YR4’s orbit, according to Lowell Observatory asteroid and comet expert Teddy Kareta. ', ""NASA and European Space Agency planetary defense offices are providing daily updates on Asteroid 2024 YR4. ESA updates its website once a day, and on Tuesday, the chances are at 2.8% that the asteroid will hit in 2032. NASA's Earth Impact Risk Summary puts the odds at just over 3%. Over the past two weeks, the chances have hovered around 2% until this update. "", ""Near-Earth asteroid 2024 YR4 observed with the European Southern Observatory's Very Large Telescope in January 2025. "", '(Credit: ESO/O. Hainaut et al. / FOX Weather)', 'In a few weeks, those odds are likely to drop. NASA’s James Webb Space Telescope will use its Mid-InfaRed Instrument (MIRI) to study the thermal energy from Asteroid 2024 YR4, which is another data point in figuring out how the size of the asteroid.', 'ASTEROID 2024 YR4 IS UNLIKELY TO HIT EARTH, BUT HERE’S WHAT WOULD HAPPEN IF IT DID', 'The asteroid’s size is very important, as the ESA points out: ""The hazard represented by a 40-meter (130-foot) asteroid is very different from that of a 90-meter (300-foot) asteroid."" ', ""Because of its orbit, the asteroid will fade from Earth’s view over the next few months and won't become visible again until 2028. In the meantime, scientists are using powerful telescopes on Earth to monitor the asteroid before it moves behind the Sun."", ""Near-Earth asteroid 2024 YR4 observed with the European Southern Observatory's Very Large Telescope in January 2025. "", '(Credit: ESO/O. Hainaut et al.)', 'Kareta said that the full Moon this past week has limited observations. ', '""The sky background is higher and thus finding small and faint objects is significantly tougher –  but the Nordic Optical Telescope in La Palma and the Magdalena Ridge Observatory in New Mexico have started reporting positions again as we\'re moving away from the full Moon,"" Kareta said. ""Lowell\'s big telescope, the Lowell Discovery Telescope, is similarly starting up again about now. As the object gets fainter and fainter, only bigger and bigger telescopes will be able to detect it from the ground.""', 'If you don’t think this asteroid is getting enough attention, you can see a list of all the telescope observations since its discovery on the International Astronomical Union’s Minor Planet Center website. Nearly 400 observations have been recorded since late December. ', 'Asteroid 2024 YR4 was discovered on Dec. 27 by the Asteroid Terrestrial-impact Last Alert System (ATLAS) telescope in Río Hurtado, Chile. Since its discovery, the asteroid has warranted international attention and remains the highest asteroid threat on the Torino Impact Hazard Scale – even though there is a nearly 97% chance the asteroid will pass Earth safely in seven years. ', 'This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved.']"
,https://www.pbs.org/wgbh/nova/video/this-asteroid-might-make-impact-with-earth-in-2032/,"['', '', '', '', '', '', '', 'Want more science?\nStay up to date on the latest discoveries, full episodes, articles, videos and more.']"
Marietta College planetarium director discusses asteroid predictions,https://www.wtap.com/video/2025/02/20/marietta-college-planetarium-director-discusses-asteroid-predictions/,"['', '', '', '', '', '']"
‘City Killer’ Asteroid’s Earth Impact Risk Rises and Falls Again,https://www.scientificamerican.com/article/city-killer-asteroids-earth-impact-risk-rises-to-highest-ever-recorded/,"['FEBRUARY 19, 2025', '5 MIN READ', '‘City Killer’ Asteroid’s Earth Impact Risk Rises and Falls Again', 'Asteroid 2024 YR4’s risk of hitting Earth is shifting with new data, astronomers say', 'BY LEE BILLINGS EDITED BY DEAN VISSER', 'The asteroid 2024 YR4 probably won’t come nearly as close to Earth anytime soon as the space rock in this artist’s illustration. But astronomers can’t yet rule out a potentially catastrophic encounter projected for December 2032.', 'Alejandro Miranda/Alamy Stock Photo', 'Editor’s Note (2/20/25): Hours after this story’s publication, NASA announced that new data collected overnight had reduced the Earth-impact probability for asteroid 2024 YR4 from a record-setting 3.1 percent to 1.5 percent. The asteroid’s impact probability will continue to evolve—likely diminishing to zero—but 2024 YR4 will officially remain an object of concern so long as its estimated chance of striking Earth remains above 1 percent.', '', 'A “city killer”–sized asteroid called 2024 YR4, which had been discovered swooping uncomfortably near Earth last December, now has an estimated 3.1 percent chance of striking our planet during another close encounter in late 2032, space scientists announced on Tuesday. The escalation makes this sizable space rock the most threatening ever forecasted to impact Earth, although the prospect for catastrophe remains relatively slim: the chance for a direct hit is now one in 32.', '“This is the highest impact probability we have seen for an asteroid of this size or larger,” says Davide Farnocchia, an impact hazard expert at the Center for Near Earth Object Studies at NASA’s Jet Propulsion Laboratory (JPL). But Farnocchia notes that 2024 YR4’s superlative status is unlikely to last. “The impact probability might change by the time you write this up,” he says.', 'First spotted by a specialized asteroid-alert telescope in Chile on December 27 last year, 2024 YR4 didn’t enter the limelight until a month later, when preliminary assessments of its orbit showed the 40- to 100-meter-wide object had a greater than 1 percent chance of colliding with our world on December 22, 2032. The risk corridor stretches from the eastern Pacific Ocean to South Asia, cutting across vast, people-free stretches of sea and desert—but also massive population centers, including Bogotá, Colombia, Lagos, Nigeria, and Mumbai, India. There’s even a vanishingly small chance that the incoming space rock could strike the moon.', 'If there is a collision with Earth, whether the asteroid breaks apart in our planet’s skies or punches a crater into the surface, the immediate effects could resemble a detonating hydrogen bomb, unleashing enough localized devastation to destroy any unlucky metropolis in the way.', 'It’s no wonder, then, that the subsequent intermittent upticks to 2024 YR4’s impact odds have concerned astronomers—as well as the increasingly befuddled public. How could scientists be so uncertain about this space rock’s set course around the sun? Why don’t they seem very worried about the rising odds that it will hit us? And what’s taking them so long to discern the true danger (if there is any)?', 'PHIL PLAIT', ""JONATHAN O'CALLAGHAN"", 'LEE BILLINGS', 'PHIL PLAIT', 'The simple answer is that pinning down an object’s orbit gets easier the longer you look at it, and astronomers haven’t yet had enough time and opportunity to do that for 2024 YR4. The asteroid is now zooming away from us and has already become too faint in Earth’s skies for most telescopes to see. But it is still being regularly monitored by multiple large observatories. A team of astronomers will use the keen infrared eyes of NASA’s James Webb Space Telescope to further constrain estimates of the asteroid’s size and trajectory in early March—and again in early May, just before it dwindles from view (until its orbit brings it close to Earth again in 2028).', 'The relative scarcity of data points lies behind the fluctuating risk assessment, which, until yesterday, had pegged the asteroid’s probability of impact at 2.6 percent. This boost came from two effects, Farnocchia says: February’s full moon prevented precise observations for about a week, followed by an influx of fresh data from two facilities (the Magdalena Ridge Observatory in New Mexico and the Nordic Optical Telescope on La Palma, part of Spain’s Canary Islands, both of which renewed their tracking on February 15). Independent number crunching on all those data occurs at three separate facilities worldwide: NASA’s Center for Near-Earth Object Studies at JPL, which is in California, plus the European Space Agency’s (ESA’s) Near-Earth Objects Coordination Center and the Near Earth Objects Dynamics Site (run by the private company SpaceDyS), which are both in Italy. So far, all three centers have reached the same general conclusions, showing a low but steadily increasing chance of impact.', 'Still, “for now I would not be worried,” says Detlef Koschny, a planetary scientist at the Technical University of Munich, who, on behalf of ESA, chairs the United Nations–affiliated Space Mission Planning Advisory Group (SMPAG)—an organization tasked with coordinating global responses to asteroid threats. “As the uncertainty reduces, the probability for it to cross our planet actually increases—until the uncertainty area doesn’t cross our planet at all.” Imagine 2024 YR4 as a bullet fired down a shooting range and Earth as the bull’s-eye on a paper target. An initial projection might forecast the bullet hitting anywhere on the paper, but as the projectile flies downrange, a better estimate predicts that it will hit somewhere in the target’s center. The bull’s-eye (Earth) will occupy a larger area of this smaller region, and its calculated chance of being struck will rise, even if the bullet (asteroid) is actually off target.', 'This is what happened with Apophis, the previous record-setting potentially hazardous asteroid. After its discovery in 2004, forecasters projected a possible collision with Earth in 2029. Over a few months the probability peaked at 2.7 percent, only to plummet to 0 percent after sufficient further observations. In all likelihood, within months 2024 YR4’s rising impact probability will prove to be a similar false alarm (which is perhaps why astronomers so far have stubbornly refused to bestow it with a catchier name). In the meantime, you can call it what you like—and safely ignore ebbs and flows of its odds for catastrophe.', 'The orbit of 2024 YR4 is already certain enough that “nobody really reacts to the day-to-day changes,” says Timothy Spahr, an astronomer who manages the International Asteroid Warning Network. “Yes, the probability [of impact] can change, but in order to really drill down beyond ‘a few percent,’ we’ll need to increase the observational arc another 30-plus days.” The process “can seem a little tedious,” he admits. But by the time the asteroid fades to black later this year, astronomers should know much more about how worried everyone should be.', 'If 2024 YR4’s forecast is still ominous by then, let alone by its next approach in 2028, preventive measures for 2032 may be in order. These could range from evacuating areas in the risk corridor to launching high-stakes space missions to nudge the asteroid off its collision course—or even to blast it to bits. But “given that continued observations are likely to rule out the possible impact,” Farnocchia concludes, “it’s still premature to talk seriously about deflecting 2024 YR4”—for now anyway.', 'Additional reporting by Meghan Bartels.', ""LEE BILLINGS is a science journalist specializing in astronomy, physics, planetary science, and spaceflight, and is a senior editor at Scientific American. He is the author of a critically acclaimed book, Five Billion Years of Solitude: the Search for Life Among the Stars, which in 2014 won a Science Communication Award from the American Institute of Physics. In addition to his work for Scientific American, Billings's writing has appeared in the New York Times, the Wall Street Journal, the Boston Globe, Wired, New Scientist, Popular Science, and many other publications. A dynamic public speaker, Billings has given invited talks for NASA's Jet Propulsion Laboratory and Google, and has served as M.C. for events held by National Geographic, the Breakthrough Prize Foundation, Pioneer Works, and various other organizations.\n\nBillings joined Scientific American in 2014, and previously worked as a staff editor at SEED magazine. He holds a B.A. in journalism from the University of Minnesota."", 'Which Knot Is Stronger? Humans Aren’t Great Judges', 'People are surprisingly bad at guessing knot strength, a study found', 'CLARA MOSKOWITZ, JEN CHRISTIANSEN', 'Why the News Feels Overwhelming—And How to Cope', 'An explanation of the science behind news fatigue, plus expert advice to take control and protect your well-being while staying engaged', 'MEGHAN BARTELS', 'Microsoft Claims Quantum-Computing Breakthrough—but Some Physicists Are Skeptical', 'With its ‘topological’ quantum computers, Microsoft aims to reach useful scales faster than competing technologies', 'DAVIDE CASTELVECCHI, NATURE MAGAZINE', 'This Backyard Bird Has a Lot to Teach Us about Sex Variability', 'White-throated Sparrows demonstrate that traits we usually associate with sex can be influenced by genes that are not on sex chromosomes', 'DONNA L. MANEY', 'Men Actually Crave Romantic Relationships More Than Women Do', 'Multiple-study analysis looks at why men’s emotional intimacy is much more difficult outside of romantic relationships', 'CLARISSA BRINCAT', 'The Psychology of ‘Shared Silence’ in Couples', 'The right kind of silence can be golden, revitalizing and strengthening a relationship', 'FRANCINE RUSSO, KNOWABLE MAGAZINE', 'Learn and share the most exciting discoveries, innovations and ideas shaping our world today.', 'Follow Us:', 'Scientific American is part of Springer Nature, which owns or has commercial relations with thousands of scientific publications (many of them can be found at www.springernature.com/us). Scientific American maintains a strict policy of editorial independence in reporting developments in science to our readers.', '© 2024 SCIENTIFIC AMERICAN, A DIVISION OF SPRINGER NATURE AMERICA, INC.\nALL RIGHTS RESERVED.', '', '', '', '', '', '', '', '', '', '', '']"
Asteroid 2024 YR4 explained,https://www.weau.com/2025/02/20/asteroid-2024-yr4-explained/,"['EAU CLAIRE, Wis. (WEAU) - Scientists have determined that Asteroid 2024 YR4 is anticipated to hit the Earth in 2032, but only has a three percent chance of happening.', 'A professor of physics and astronomy at UW-Eau Claire, Nathan Miller, explains the asteroid is between 130 to 300 feet in size.', 'He adds that due to its early discovery, it’ll be easier to predict both where and when the asteroid will hit. And as time goes by, the odds of it hitting Earth are still low.', '“In an image of the night sky, and you see the stars, and then one of the dots looks like it moves between one night and the next and they realize that’s an asteroid. So if it hits early, it might hit India, or possibly central Africa or possibly northern South America.” Miller said.', 'Miller says that if the asteroid hits the Earth, the likelihood of it doing significant damage in any area is very slim.', 'Copyright 2025 WEAU. All rights reserved.']"
