Title,Link,Paragraphs
The Real Winners of Germany's Elections? The Far Right – and Israel's Netanyahu Government,https://www.haaretz.com/israel-news/haaretz-today/2025-02-23/ty-article/.highlight/the-real-winners-of-germanys-elections-the-far-right-and-israels-netanyahu-government/00000195-3416-d09e-a3ff-751f3f650000,"[""While the world's attention will be on the shock of a fifth of Germans supporting the far-right AfD, the Netanyahu government's focus will be on who they'll be doing business with: the center-right Christian Democrats"", ""As Germany shifted sharply to the right on Sunday, delivering its highest result for the far right since the 1930s, Israel's Netanyahu-led government will also emerge as a quiet winner of these elections."", 'Subscribe now for on-the-ground reporting and analysis', 'This is a subscriber-only article.\nCancel anytime', 'Already signed up? Log in', '', '', 'Fast track approval of subscriber comments.', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
German frontrunner pledges to lead in Europe before key election,https://www.aljazeera.com/news/2025/2/22/german-frontrunner-pledges-to-lead-in-europe-before-key-election,"['German Chancellor Olaf Scholz and opposition leader Friedrich Merz appeal to voters in the run-up to Sunday’s election.', 'German politicians made their final appeals to voters on Saturday on the eve of crucial snap elections in which conservatives are the frontrunners and the far right is forecast to make gains.', 'Election frontrunner Friedrich Merz from the centre-right Christian Democratic Union (CDU) party on Saturday promised to revive Europe’s largest economy and defend Europe’s interests in the face of a confrontational US administration.', 'Merz said, “With me, Germany will have a strong voice in the European Union again.”', '“Europe must be a player and not ask maybe to get a seat at a side table,” he told a jubilant crowd in Munich.', '“No, we must sit at the main table; and we must safeguard our interests against Russia, against China, and if necessary also with respect to America.”', '“Europe must be a player and not ask maybe to get a seat at a side table,” he said, adding, “No, we must sit at the main table.”', 'However, he said, “We will only gain respect in this European Union again if we finally overcome our country’s economic weakness.” Which he added was “overwhelmingly homemade”.', 'The CDU party is currently leading polls and holding 30 percent.', 'Sunday’s vote comes at a time of upheaval for both Europe as a whole and its biggest economy, specifically, as US President Donald Trump has ended a united Western stance on the Ukraine war by reaching out to Russia.', 'Trump’s threats of a trade war spell more trouble ahead for Germany, after its economy has shrunk for the past two years, and as it faces bitter social polarisation on the flashpoint issues of immigration and security.', '', '', '', ' ', 'Sunday’s vote is being held more than half a year ahead of schedule after Chancellor Olaf Scholz’s three-way coalition between his Social Democrats, the Greens and the pro-business FDP collapsed in early November.', 'The vote looks set to deliver a historic result for the far-right Alternative for Germany (AfD), which has been polling in second place at about 20 percent, boosted by anger over a spate of deadly knife attacks and car rammings blamed on immigrants.', 'A 30-year-old Spanish man was wounded in a stabbing incident at Berlin’s Holocaust Memorial on Friday. Just 10 days before the election, an Afghan man was arrested for driving a car through a street rally in Munich, killing two people.', 'The AfD has had strong support from Trump’s inner circle, with tech billionaire Elon Musk and Vice President JD Vance speaking out in support of the party.', 'Halting the rise of the AfD was a “central task” of the election, Scholz told constituents in Potsdam.', '“Uncertainty about the future has increased and the answer to this must be to ensure that our country is still as far ahead in 10, 20, 30 years as we are today,” Scholz urged at the campaign event.', 'The incumbent in the chancellor’s office stressed his support for Ukraine and called for more spending to boost Germany’s defences.', '“We have not left Ukraine alone, that should not and must not happen in the future,” said Scholz, whose three years in office have largely been defined by Russia’s invasion.', '“We must ensure that Europe is strong enough on its own so that we can use deterrence to prevent war in Europe.”', 'Follow Al Jazeera English:']"
"Netanyahu, Sa’ar congratulate conservatives on victory in German elections",https://www.timesofisrael.com/liveblog_entry/netanyahu-saar-congratulate-conservatives-on-victory-in-german-elections/,"['ISRAEL AT WAR - DAY 507', '', 'Prime Minister Benjamin Netanyahu congratulates Friedrich Merz and the center-right CDU/CSU political alliance on their “clear election victory” in German elections today.', '“Looking forward to working closely with your upcoming government to further strengthen the partnership between our two countries,” Netanyahu writes on X.', 'Merz is set to become Germany’s next chancellor.', 'Foreign Minister Gideon Sa’ar also congratulates Merz on his victory.', '“I am convinced that, as a friend of Israel, you will strengthen and deepen the relationship between the people of Germany and the people of Israel,” writes Sa’ar on X. “We look forward to your first visit in Jerusalem as chancellor.”', 'Sa’ar is currently in Brussels ahead of tomorrow’s meeting with EU leaders and the foreign ministers of the 27 EU countries.', '', 'Supporting The Times of Israel isn’t a transaction for an online service, like subscribing to Netflix. The ToI Community is for people like you who care about a common good: ensuring that balanced, responsible coverage of Israel continues to be available to millions across the world, for free.', ""Sure, we'll remove all ads from your page and you'll unlock access to some excellent Community-only content. But your support gives you something more profound than that: the pride of joining something that really matters. "", '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '© 2025 The Times Of Israel, All Rights Reserved']"
No title found,https://www.wsj.com/world/europe/german-voters-take-first-step-toward-filling-europes-leadership-vacuum-6add2f58,[]
"Who is Friedrich Merz, leader set to replace Olaf Scholz as German Chancellor?",https://www.indiatoday.in/world/story/who-is-friedrich-merz-leader-set-to-replace-olaf-scholz-as-german-chancellor-2684473-2025-02-24,"['Listen to Story', ""German Chancellor Olaf Scholz will be replaced by conservative opposition leader Friedrich Merz whose party, Christian Democratic Union (CDU), came out on top while Social Democrats slumped to a heavy loss in Sunday's national elections. His party bagged the biggest vote share in Germany's general elections, defeating Scholz’s centre-left Social Democratic Party (SPD)."", 'The bloc led by Friedrich Merz, which constitutes of his party Christian Democratic Union (CDU) and also Christian Social Union (CSU) won 28.5 per cent of votes, followed by Germany’s far-right Alternative for Germany (AfD), which has 20.7 per cent to its name, as per German broadcaster ARD.', 'Merz, after winning the election, called for the new government to be formed as quickly as possible. “The world out there is not waiting for us and it is not waiting for lengthy coalition talks and negotiations,"" he said.', '', 'Scholz, on the other hand, said, ""the election result is poor, and I bear responsibility"" as he congratulated Friedrich Merz.', 'AfD leader Alice Weidel hailed the “historic"" result, saying the anti-immigration party was now “firmly anchored"" in the political landscape and had “never been so strong on a national level"". However, her party is set to stay out of power as its coalition partners refuse cooperation with the far right.', '', 'Merz, a corporate lawyer and a multimillionaire who has never been a minister, has had a prolific career in diverse fields, including the military, law and judiciary. About two decades ago, he was forced out of politics in a power struggle with Angela Merkel.', '', 'Personal life: Born on November 11, 1955 in Germany’s Brilon town, Merz comes from a family with a strong background of legal practice. His father was a judge and a member of the CDU. He married Charlotte Merz in 1981, who was a fellow lawyer and is now a judge, and has three children with her.', 'Education: From 1976 he studied law with a scholarship from the Konrad Adenauer Foundation, first at the University of Bonn, later at the University of Marburg.', 'Profession: After finishing his Abitur exam in 1975 Merz served his military service as a soldier with a self-propelled artillery unit of the German Army. After finishing law school in 1985, he became a judge in Saarbr¼cken. In 1986 he left his position as a judge in order to work as an in-house attorney-at-law at the German Chemical Industry Association in Bonn and Frankfurt from 1986 to 1989. He entered full-time politics in 1989. Merz is also a licensed private pilot and owns two airplanes.', ""Political career: He has been a part of CDU since 1972 but in 1989, Merz became a conservative member of the European Parliament. In 1994, he made his way to the Bundestag, the German federal parliament, after winning an absolute majority in Hochsauerlandkreis constituency. After holding key positions in the CDU, he went on to become the party's parliamentary leader in 2000. Two years later, his rise ended and in 2009 Merz decided to leave politics. He found himself sidelined after 2005's political setback, when the CDU/CSU bloc formed a government in Germany along with SPD."", 'Break from politics: For a decade he worked as a corporate lawyer while also taking the helm of Atlantik-Br¼cke, a lobby advocating transatlantic ties and made a glorious career in law and finance.', 'Return to politics: When Merkel stepped down as CDU leader in 2018, Merz saw an opportunity to return to politics. However, he lost his bid to succeed Merkel by a thin margin to Annegret Kramp-Karrenbauer. In 2020, he wasn’t considered for succession as the party played its bet on Armin Laschet.', 'In 2022, the party elected him chairman on his third attempt for the job. “I am deeply moved,” Merz said after the vote, fighting back tears. At that time, his party was looking for reinvention after 16 years of Merkel and an election loss to Olaf Scholz’s Social Democratic Party (SPD) in 2021.', ""Two years later, in September 2024, he became the Union's candidate for Chancellor of Germany ahead of the 2025 federal election and won."", '', 'The Christian Democratic Union of Germany (CDU)-Christian Social Union in Bavaria (CSU) alliance led by Friedrich Merz won Sunday’s election with between 28.5 and 29% of votes, as per exit polls.', 'The far-right Alternative for Germany (AfD), backed by Elon Musk and US Vice President JD Vance, came second with 19.5% to 20%.', 'Chancellor Olaf Scholz’s Social Democratic Party (SPD) recorded its worst result in the history of Germany’s post-war democracy, with just 16% to 16.5% of votes.', 'The Greens, another possible partner for the CDU/CSU, had 12 to 13.5% of votes.', 'The far-left Die Linke won 8.5-9% of votes and the pro-business Free Democrats (FDP) won 4.4%.', '']"
"What is the AfD, the far-right German party supported by Vance and Musk?",https://www.washingtonpost.com/world/2025/02/22/afd-party-germany-elections-far-right/,"['Concern is growing over the far-right Alternative for Germany party’s rise ahead of the German election. Its U.S. supporters include Elon Musk and JD Vance.', '', '']"
"German conservatives lead election with far-right AfD in second place, exit polls show",https://www.nbcnews.com/news/world/germany-far-right-afd-election-results-rcna193235,"['', '', '', '', '', '', '', '', '', '', 'BERLIN — Alternative for Germany, a far-right political party under surveillance by intelligence services for suspected extremism, made huge gains in the German general election Sunday, with the center-right Christian Democratic Union likely to lead coalition talks to form the next government.', 'The AfD, whose supporters include Elon Musk and others in the White House, is in second place with 19.8% of the vote, according to an exit poll published at 6:21 p.m. local time (12:21 p.m. ET). The CDU led the poll with 28.7%, meaning its leader Friedrich Merz will lead negotiations with other parties to form the next government.', 'The AfD is unlikely to be part of the government, as Germany’s coalition system requires cooperation among parties, and the others have refused to collaborate with the far-right group. But the party’s rise into the political mainstream has appalled large swaths of a country deeply aware of its Nazi past.', 'It’s part of a wider surge of the far right in Europe, whose proponents are already forging connections with Trump’s White House. The AfD’s ascent has come amid a spate of attacks across Germany, some of them by people with a migrant background. Also on the agenda has been Germany’s stagnant economy and the war in Ukraine.', 'AfD leader Alice Weidel called the result a “glorious” success in a television speech following the exit poll. This marks the best outcome for her 12-year-old party, doubling its vote share from the last election in 2021.', 'The current leader of Germany, Chancellor Olaf Scholz appears to have been voted out of office, his Social Democratic Party achieving only 16% in the exit poll. Scholz called it a “bitter result” but emphasized that the far right is something “we must never accept.”', 'Scholz, aghast at the interventions of the Trump White House on behalf of the AfD, called Musk’s vocal support for the party “disgusting.” In recent months, Musk has become an ardent supporter of the anti-immigration, anti-Muslim party, while Vice President JD Vance has also pledged support.', 'President Donald Trump refrained from naming a party, but hailed the election as a “great day for Germany” on his Truth Social platform.', '“Looks like the conservative party in Germany has won the very big and highly anticipated election,” he wrote. “Much like the USA, the people of Germany got tired of the no common sense agenda, especially on energy and immigration, that has prevailed for so many years.”', 'The socialist Die Linke party appears to have done better than expected, with 8.5%, while the pro-business Freedom Party and left-wing populist Sahra Wagenknecht Alliance will be battling to achieve the 5% needed to enter the German parliament, the Bundestag.', 'Germany’s electoral system makes it very difficult for one party to govern alone. Parties must form cross-party coalitions, with negotiations taking weeks or even months.', 'Merz’s CDU will lead talks, with the SPD and the Greens as potential partners. All have vowed to shun the AfD.', 'The AfD’s second-place position has sparked alarm across Germany. Outside the party’s election venue in a northern Berlin suburb, around 200 protesters gathered, setting off a deafening 1960s-era “catastrophe siren” primarily meant to warn of nuclear attacks. This time, it was heralding what its operators said was a democratic emergency.', '“This is a warning about the outcome of fascism in Germany,” said Stefan Pelzer, 38, who runs the Center for Political Beauty activist group and organized the demonstration.', 'Pelzer said the siren, which vibrated rib cages and the ground under them, was mounted on the back of a retrofitted ex-prison truck and could be heard for nearly 10 miles. Riot police eventually stormed the vehicle and silenced the device.', 'Protesters held signs calling the AfD “Nazis” and more profane monikers. Dozens of police officers kept them 100 yards from the AfD event where Weidel and others celebrated.', 'Back in the center of Berlin’s historic Ständige Vertretung pub, where patrons where chowing down on fried meatballs and German sausages, election watchers expressed mixed emotions.', 'Sabine Teichmann, 66, a retired nurse, said she doesn’t like the far right but believed excluding them from democratic talks was a mistake. “I don’t like the AfD — they like Putin and I hate Putin — but it’s important to talk to them,” she said.', 'Jens Singer, 57, a comedian from Cologne, lamented the center-left SPD’s poor performance.', '“It’s like the Democrats in the USA,” he said. “They lost sight of the working class. We need two strong parties on the left and right,” added Singer, a former SPD voter from a working-class background who said he stopped voting for them because “they became disconnected from my people.”', 'Alexander Smith is a senior reporter for NBC News Digital based in London.', '© 2025 NBCUniversal Media, LLC', '', '', '', '', '', '', '', '', '']"
German Election 2025,https://www.ft.com/content/b8e85994-1601-44bc-bd34-d094e8572415,"['Want a deeper look?', 'Then $75 per month. Complete digital access to quality FT journalism. Cancel anytime during your trial.', 'Complete digital access to quality FT journalism with expert analysis from industry leaders. Pay a year upfront and save 20%.', 'FT newspaper delivered Monday-Saturday, plus FT Digital Edition delivered to your device Monday-Saturday.', 'Terms & Conditions apply', 'See why over a million readers pay to read the Financial Times.']"
"Polling shows Germany's 2025 election will bring a shift, but not a far-right leader",https://www.cbsnews.com/news/germany-election-2025-polling-suggests-shift-but-no-afd-far-right-leader/,"['Watch CBS News', 'By Anna Noryskiewicz', 'Updated on: February 23, 2025 / 8:48 PM EST / CBS News', ""Berlin — German voters cast their ballots Sunday in a crucial federal election that could reshape the country's political landscape. With the collapse of the previous coalition government led by Chancellor Olaf Scholz, Germans were expected to choose a new direction for Europe's largest economy."", 'The frontrunner to become the next German chancellor is Friedrich Merz, leader of the center-right Christian Democratic Union party. Polls show the CDU enjoying a comfortable lead, with 28% support. Merz voted Sunday in Arnsberg in western Germany, just minutes after his main rival, Scholz.', ""But it's the rise of the far-right Alternative for Germany party that caught the attention of many analysts ahead of this election. The AfD has surged in popularity and is currently polling second, expected to take about 21% of the vote, while the liberal Social Democratic Party (SPD) is polling at 16%, and the Greens at 14%."", ""It's highly unlikely that any single party will garner anywhere near the outright majority of seats in the parliament, or Bundestag, in this election that would be required under Germany's electoral system to form a new government on its own."", 'Instead, parties must negotiate alliances to form a government, with the party that takes the most seats generally putting its leader into the chancellor role. This proportional representation system is intended to ensure broader representation and political stability. Coalition governments often require compromises between parties with starkly differing policy priorities, making governance a process of negotiation.', ""Despite their swelling popularity, all the mainstream German parties, including Merz's CDU, have categorically ruled out forming a coalition with the AfD — which President Trump's advisor Elon Musk has backed in the elections — citing the party's links to far-right extremism. That exclusion means it is virtually certain that the AfD will not be part of the next government."", ""Ideologically conservative entrepreneur Merz, 69, is widely expected to become Germany's next chancellor. Known for a straightforward approach to politics, Merz has promised to revitalize Germany's stagnating economy, lower taxes and tighten immigration policies, arguing that the country needs to become more competitive on the global stage."", ""Merz has also called for Germany to boost its defense spending from the current €50 billion to €80 or €90 billion annually, after 2028, citing concerns over European security and the need to counter Russian aggression — all the more important as Mr. Trump appears to be realigning U.S. foreign policy away from America's decades-old NATO allies and its firm backing of Ukraine amid Russia's ongoing invasion."", '""It\'s not just about Ukraine. It\'s about ensuring peace in Europe,"" Merz said during a recent visit to Kyiv, where he reaffirmed Germany\'s commitment to supporting Ukraine against Russian aggression.', 'Merz sees a growing challenge in Germany\'s relationship with the U.S. and has warned of a possible ""epochal rupture"" if U.S. leadership continues down an isolationist path. Without naming anyone, he\'s voiced concern over the possibility of an American president who ""admires authoritarian regimes and disregards various norms,"" and underscored the importance of Europe strengthening its own defense capabilities.', 'Merz has also proposed the formation of a European defense contact group, including Germany, France, the United Kingdom and Poland, to coordinate strategies more effectively.', ""Despite his conservative stance, Merz remains committed to Germany's role in the European Union and the NATO alliance. He has called for a unified European approach to global security, ensuring that Germany remains a key player in shaping the continent's future."", 'Merz has reacted strongly to a spate of recent terrorist attacks in Germany carried out by migrants and asylum seekers from Syria and Afghanistan.', ""After a Syrian man, said by authorities to have been inspired by ISIS, killed three people and wounded eight in a knife attack in the city of Solingen, Merz told CBS News that closed-circuit video at all public events is something he'd consider useful."", '""Technically, so much more would be possible than is currently allowed politically,"" he said, referring to security methods now available thanks to advances in video and artificial intelligence technology. ', 'Merz has also backed tougher immigration laws and the rapid deportation of asylum seekers convicted of crimes in Germany.', 'As Germans head to the polls, they will essentially be choosing between continuity, and change. ', 'While the CDU under Merz represents a shift toward more conservative policies, the outcome of the election will almost certainly necessitate coalition-building and compromise, so the degree of any change will likely be far less dramatic than, for instance, that ushered in by the last national election in the U.S.', 'Anna Noryskiewicz is a CBS News journalist based in Berlin, Germany, who covers politics, conflict and crime in Europe and beyond. Anna worked previously for a range of global outlets including BBC News, NPR and Al Jazeera. She speaks five languages, including Mandarin, German, Polish and Russian.', '© 2025 CBS Interactive Inc. All Rights Reserved.', 'Copyright ©2025 CBS Interactive Inc. All rights reserved.']"
Who is running in the German election and what are the key issues?,https://www.aljazeera.com/news/2025/2/20/who-is-running-in-the-german-elections-and-what-are-the-key-issues,"['German citizens will take to the polls on February 23 for a snap general election after the ruling coalition government collapsed late last year.', 'Germany will go to the polls on Sunday, February 23 after a snap election was called in December following the collapse of the coalition government led by Chancellor Olaf Scholz.', 'Key issues for voters in this parliamentary election will be the state of the economy, migration and Ukraine’s war with Russia.', 'A survey on February 12 by news outlet Politico showed that the main opposition – the Christian Democratic Union (CDU) and its Bavarian sister party, the Christian Social Union (CSU) – are currently leading the polls with the support of 29 percent of voters, followed by the right-wing Alternative Fur Deutschland (AfD) which has 21 percent.', 'In the same poll, Scholz’s Social Democratic Party (SPD) was third with 16 percent, followed by Alliance 90/The Greens, commonly referred to as the Greens, with 12 percent.', 'Junior Professor Endre Borbath from the Institute of Political Science at Ruprecht-Karls-Universitat Heidelberg, told Al Jazeera that the resurgence of support for the CDU, which ruled Germany for 16 years until 2021 under former chancellor Angela Merkel before losing the last election, was “not that surprising”.', '“Due to the war in Ukraine, and the resources that were required to support the Ukrainian side in this conflict, much of the government priorities had to be scaled down,” he said.', 'Here is everything you need to know about the upcoming election.', '', 'In November 2024, Germany’s ruling coalition, a three-way alliance between the SPD, the Greens and the Free Democratic Party (FDP), collapsed following disagreements over the country’s weak economy, which led Scholz to sack his finance minister, Christian Lindner of the FDP party.', 'After months of wrangling, Scholz said he fired Lindner for his obstructive behaviour over the country’s budget, and accused him of putting party before country and blocking legislation on spurious grounds, leading the FDP to quit the government.', '“Too often he has engaged in small-minded party political tactics. He broke my confidence too many times,” the chancellor said of Lindner.', 'For his part, Lindner said the chancellor had tried to strong-arm him into breaking a constitutionally enshrined spending limit, known as the debt brake, a move that the fiscal hawk refused to support.', 'In December, a confidence vote was held in parliament, which Scholz lost, paving the way for the February 23 parliamentary election.', 'The country has two centrist party groups; Scholz’s SPD and the conservative alliance, which includes the CDU and CSU.', 'In recent years, these parties have been losing support, while smaller parties from both sides of the political spectrum, including the Greens and the far-right AfD, have gained support.', 'Besides these players, the FDP, a pro-market, neoliberal centre-right political party, the far-left Linke, and the left-leaning populist Sahra Wagenknecht Alliance (BSW) are also running in the election.', 'Scholz, 66, the current German chancellor, is running again in the upcoming election after he was sworn in by the Bundestag in December 2021 after running as a continuity candidate following the departure of former German Chancellor Angela Merkel, who was chancellor for 16 years.', 'During Scholz’s term as chancellor, he has led the country through several domestic and European issues, including the Russian invasion of Ukraine in 2022.', 'However, as disputes between members of his three-way coalition over the national budget have intensified, Scholz’s popularity has waned. As of January, only 31 percent of people said they approved of Scholz as the country’s leader, according to polling group Statista.', 'Friedrich Merz, 69, the leader of the CDU, is a familiar face within the conservative bloc as he joined the youth arm of the party as a young man and worked his way up the ranks.', 'From 2000 to 2002, Merz served as party leader but lost the position to Merkel, who later went on to become the first female chancellor in Germany’s history and to have the longest time in office.', 'But Merz was often critical of Merkel and offered what many saw as a more conservative and business-friendly approach than the former German leader, who had more centrist views and opened Germany’s borders to refugees in 2015. That move was praised by some but condemned by others, mainly on the right of the political spectrum. It has also become less popular over recent years.', 'So far, Merz has promised to stop what he called illegal migration, pledged “zero tolerance” on crime and said he will reverse marijuana legalisation.', 'With the CDU currently ahead in the polls, Merz is tipped to win the election.', 'But in late January, Merz drew controversy when he put a non-binding motion to Germany’s parliament to strengthen border controls and accelerate deportations. The motion passed with the support of the AfD, breaking a longstanding firewall that previously prevented mainstream parties from cooperating with the far right, and prompting Merkel to publicly criticise Merz. It marked the first time the far-right party has been relied on to pass legislation in Germany.', 'Despite the far-right’s help, Merz told a CDU convention earlier this month that he would not cooperate with the AfD and would “make the party as small as possible”.', 'But Borbath, the professor, said that breaking the firewall had helped the AfD achieve some kind of “normalisation” within German politics. It was a “warning sign”, he said.', '“I think it might also reflect some kind of deliberate strategy in the sense of testing out the kind of societal climate, testing out the discursive climate, and seeing what would happen, should there be some kind of coordination with the AfD, or should the AfD be taken as a normal political party.”', 'A general election is called every four years, with this one originally scheduled for September 2025.', 'On Sunday, German citizens will vote twice: once for a local member of parliament and, secondly, for a party.', 'This system means that alongside the winning local MP, each party also sends a number of MPs to the federal parliament (Bundestag) based on the vote share they secured in the second vote.', 'The second vote is considered the most important and is most widely reported on election night, as it determines the number of seats a party will receive overall in the Bundestag and the party’s strength within government.', 'There are 630 parliamentary seats up for grabs, which will be distributed proportionally on the second votes.', 'A coalition government will likely be formed as it is rare for one party to win an absolute majority. The only time a single party secured a majority was for the parliamentary term of 1957 to 1961 when the CDU/CSU won the election in West Germany.', 'Whichever party secures the most votes will nominate a candidate as chancellor, and the new Bundestag will vote. The candidate must secure an absolute majority to be sworn in as the country’s new leader.', 'Polling stations will be open from 8am (07:00 GMT) to 6pm (17:00 GMT) on Sunday when exit poll results are expected.', 'Initial results are expected to start coming in half an hour after the polls close, and the final results are usually determined overnight.', '', '', '', 'Most of the main parties, including the SPD, CDU and the Greens are in favour of providing aid to Ukraine amid its almost three-year war with Russia, but Scholz has taken a slightly more cautious approach than the others and also emphasises the need for diplomacy.', 'Conversely, the AfD and the BSW have called for an end to weapons deliveries to Ukraine and a resumption of relations with Moscow.', 'Germany is the second-highest supporter of Ukraine’s war efforts after the United States.', 'According to the German government, in 2024 Germany provided military assistance to Ukraine worth approximately 7.1 billion euros ($7.4bn).', 'Last week, the German news broadcaster, ZDF, published a poll that found that 67 percent of Germans support the government’s military support for Ukraine.', '', '', '', 'The issue of whether to reform Germany’s constitutionally enshrined debt brake to allow for increased public spending is a central issue for this election.', 'According to German law, the state may only spend as much money as it has collected in taxes.', 'But the debt break allows for the government to borrow up to 0.35 percent of the country’s gross domestic product (GDP) in emergency situations, such as during the COVID-19 pandemic.', 'Now, the Greens and Scholz have called for the reform of the debt brake to enable greater public spending.', 'Merz has signalled some openness to this but remains cautious. He told a televised debate with Scholz last week: “I have always said that you can discuss this, but definitely not at first.', '“First comes the savings potential, growth and also the budget reallocations that are urgently needed,” he said.', 'The AfD and the FDP are staunch defenders of the limit on public borrowing.', 'The AfD also wants Germany to stop using the euro, reintroduce the Deutschmark, the national currency last used in 2002, and potentially leave the European Union.', 'Nearly all parties have called for stricter measures on migration following a number of attacks on crowds, such as an incident in December in which a Saudi-born psychiatrist drove into a Christmas market, killing five people.', 'Borbath said, however, that after an Afghan asylum seeker drove a car into a crowd in Munich on Thursday, most parties are likely to toughen their stance on immigration.', '“There’s just no party that says ‘yes, migration is needed’ and that ‘migration is good’ … So I think, in that sense, the effect of the AfD is much more visible than in the policy-making process … this normalisation of AfD, of immigration critical voices that were previously mostly linked to the AfD, [is] becoming much more widespread and normalised and taken over also by centre-left or left-wing forces,” he said.', '', '', '', 'Follow Al Jazeera English:']"
