Title,Link,Paragraphs
Big Tech Carries the Entire Stock Market — and Nvidia Fuels Big Tech,https://www.inc.com/phil-rosen/nvidia-stock-market-outlook-earnings-tech-magnificent-seven-economy-fed/90994387,"['', '', '', 'Advertisement', 'Continue to Inc.com', 'Recognizing Trailblazing Female Entrepreneurs', 'Early-Rate Deadline: 11/1', 'The Magnificent Seven have doubled the returns of the S&P 500 in 2024, but much of the outperformance can be chalked up to chip giant Nvidia.', 'BY PHIL ROSEN, CO-FOUNDER AND EDITOR, OPENING BELL DAILY @PHILROSENN', 'Nvidia founder, president, and CEO Jensen Huang. Photos: Getty Images.', 'For all the frills and hype surrounding AI, one glance at the stock market’s top performers shows investors have plenty of enthusiasm left for the technology. ', 'Big tech earnings have kicked off with a bang, with Tesla stock spiking after the company surpassed Wall Street’s expectations. Alphabet, Microsoft, Meta, Apple, and Amazon come next week, and then Nvidia reports in November for the grand finale. ', 'The bunch is forecasted to carry the rest of the S&P 500, according to FactSet. ', 'Third-quarter earnings growth for the Magnificent Seven is seen increasing by 18 percent compared with a year ago, while the other 493 companies are expected to be effectively flat.', 'FEATURED VIDEO', 'This Health Food Founder Would Rather Go Broad Than Niche', 'The group makes up about one-third of the S&P 500’s value, and together have more than doubled the returns of the S&P 500 this year, as measured by Roundhill Ball’s Magnificent Seven ETF.', 'Given big tech’s outsized influence on the benchmark index, positive earnings for the bunch could help the S&P 500 push to new record highs. ', 'While it’s been accurate to say lately that the stock market goes as big tech goes, the same appears true with Nvidia’s sway within the Magnificent Seven.', 'The chip-maker has outperformed its peers at every point of 2024, though its year-to-date returns started to become more outlandish around April. By June, Nvidia was roughly tripling the returns of Meta, the second-best performer in the Magnificent Seven. ', 'It’s maintained that gap ever since with a 189 percent return year-to-date.', 'Remember, Nvidia’s biggest customers are actually its peers within the Magnificent Seven. ', 'Meta, Amazon, Microsoft, and Apple are reportedly responsible for about half of Nvidia’s chip sales. Investors have enjoyed stellar returns from each of them this year, and so far none of Wall Street’s major firms have raised concerns about how tied up they all are with one another.', 'Bank of America, for one, raised its price target for Nvidia this week from $165 a share to $190, some 36 percent higher than Thursday’s price. ', 'And if Nvidia continues to be the tide that lifts big tech boats, that bodes well for the rest of the Magnificent Seven — and so the entire stock market.', 'The daily digest for entrepreneurs and business leaders', 'PRIVACY POLICY', 'NOTICE OF COLLECTION', 'AD VENDOR POLICY', 'TERMS OF USE', 'ADVERTISE', 'HELP CENTER', 'ABOUT US', 'SUBSCRIBE', 'SITEMAP', 'COPYRIGHT 2024 MANSUETO VENTURES', 'LEARN MORE']"
Nvidia Back On Top: Edges Out Apple As AI Demand Drives Market Surge,https://www.benzinga.com/markets/equities/24/10/41551461/nvidia-overtakes-apple-as-worlds-most-valuable-company-again,"['Nvidia Back On Top: Edges Out Apple As AI Demand Drives Market Surge', 'Nvidia Corp NVDA once again surpassed Apple Inc AAPL Friday to become the world’s most valuable company.', 'What Happened: On Friday, Nvidia’s market value briefly reached $3.53 trillion, edging past Apple’s $3.52 trillion, Reuters reported. This shift in leadership comes as a result of the record-breaking surge in Nvidia’s stock driven by the soaring demand for its new artificial intelligence supercomputing chips.', '“More companies are now embracing artificial intelligence in their everyday tasks and demand remains strong for Nvidia chips,” Russ Mould, investment director at AJ Bell, told Reuters.', ""Nvidia’s shares have climbed nearly 18% in October following OpenAI's news of a $6.6 billion funding round. OpenAI, known for creating ChatGPT, relies on Nvidia’s chips to train large-scale models like GPT-4, positioning Nvidia to capitalize on the growing demand for advanced AI infrastructure."", 'See Also: Nvidia Chases Growth in India: AI Partnerships With Reliance, Infosys, Wipro, Expanding into Robotics And Key Industries', 'Why It Matters: Nvidia’s rise to the top is a testament to the growing influence of AI and the increasing demand for AI chips. In June, the company surpassed Microsoft and Apple to become the most valuable public company in the world.', 'Read Next:', 'Photo: Shutterstock.', 'This content was partially produced with the help of AI tools and was reviewed and published by Benzinga editors.', '© 2024 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.', 'Trade confidently with insights and alerts from analyst ratings, free reports and breaking news that affects the stocks you care about.', '']"
NVIDIA (NASDAQ:NVDA) Stock Price Up 2.1% - Here's Why,https://www.marketbeat.com/instant-alerts/nasdaq-nvda-percent-advance-2024-10-25/,"['NVIDIA Co. (NASDAQ:NVDA - Get Free Report) shot up 2.1% during trading on Friday . The stock traded as high as $143.78 and last traded at $143.41. 65,167,602 shares were traded during trading, a decline of 84% from the average session volume of 413,480,219 shares. The stock had previously closed at $140.41.', 'NVDA has been the subject of a number of research reports. UBS Group reiterated a ""buy"" rating and set a $150.00 target price on shares of NVIDIA in a research report on Tuesday, October 8th. Morgan Stanley reiterated an ""overweight"" rating and issued a $150.00 price objective on shares of NVIDIA in a research note on Thursday, October 10th. Piper Sandler reaffirmed an ""overweight"" rating and issued a $140.00 price target on shares of NVIDIA in a report on Thursday, August 29th. KeyCorp boosted their price objective on NVIDIA from $130.00 to $180.00 and gave the company an ""overweight"" rating in a research note on Tuesday, July 9th. Finally, Craig Hallum raised their target price on NVIDIA from $125.00 to $165.00 and gave the stock a ""buy"" rating in a research note on Thursday, August 29th. Five investment analysts have rated the stock with a hold rating, thirty-seven have assigned a buy rating and two have given a strong buy rating to the company\'s stock. Based on data from MarketBeat, the company currently has a consensus rating of ""Moderate Buy"" and a consensus target price of $143.07.', 'Read Our Latest Stock Report on NVDA', 'The company has a debt-to-equity ratio of 0.15, a current ratio of 4.27 and a quick ratio of 3.79. The business has a 50 day moving average price of $123.91 and a two-hundred day moving average price of $113.68. The stock has a market cap of $3.47 trillion, a PE ratio of 67.27, a price-to-earnings-growth ratio of 1.52 and a beta of 1.67.', ""NVIDIA (NASDAQ:NVDA - Get Free Report) last announced its quarterly earnings results on Wednesday, August 28th. The computer hardware maker reported $0.68 earnings per share (EPS) for the quarter, topping analysts' consensus estimates of $0.64 by $0.04. The business had revenue of $30.04 billion for the quarter, compared to analyst estimates of $28.74 billion. NVIDIA had a net margin of 55.04% and a return on equity of 113.50%. The company's revenue was up 122.4% on a year-over-year basis. During the same quarter last year, the firm earned $0.25 EPS. As a group, equities research analysts forecast that NVIDIA Co. will post 2.65 EPS for the current fiscal year."", ""The firm also recently disclosed a quarterly dividend, which was paid on Thursday, October 3rd. Shareholders of record on Thursday, September 12th were issued a $0.01 dividend. This represents a $0.04 annualized dividend and a yield of 0.03%. The ex-dividend date of this dividend was Thursday, September 12th. NVIDIA's dividend payout ratio (DPR) is currently 1.88%."", ""NVIDIA declared that its board has initiated a stock buyback plan on Wednesday, August 28th that allows the company to buyback $50.00 billion in outstanding shares. This buyback authorization allows the computer hardware maker to repurchase up to 1.6% of its shares through open market purchases. Shares buyback plans are usually a sign that the company's board believes its shares are undervalued."", ""In related news, CEO Jen Hsun Huang sold 120,000 shares of NVIDIA stock in a transaction on Monday, August 5th. The shares were sold at an average price of $99.81, for a total value of $11,977,200.00. Following the sale, the chief executive officer now owns 77,094,995 shares in the company, valued at $7,694,851,450.95. The trade was a 0.00 % decrease in their ownership of the stock. The transaction was disclosed in a legal filing with the SEC, which is available at this link. In other news, Director Mark A. Stevens sold 155,000 shares of the firm's stock in a transaction that occurred on Wednesday, October 9th. The stock was sold at an average price of $132.27, for a total value of $20,501,850.00. Following the completion of the transaction, the director now owns 8,100,117 shares in the company, valued at $1,071,402,475.59. This trade represents a 0.00 % decrease in their position. The transaction was disclosed in a document filed with the SEC, which is available through this hyperlink. Also, CEO Jen Hsun Huang sold 120,000 shares of NVIDIA stock in a transaction that occurred on Monday, August 5th. The shares were sold at an average price of $99.81, for a total value of $11,977,200.00. Following the sale, the chief executive officer now owns 77,094,995 shares in the company, valued at $7,694,851,450.95. This represents a 0.00 % decrease in their ownership of the stock. The disclosure for this sale can be found here. Insiders sold a total of 2,636,270 shares of company stock worth $305,367,927 over the last quarter. 4.23% of the stock is owned by corporate insiders."", ""Several institutional investors and hedge funds have recently added to or reduced their stakes in the company. Lowe Wealth Advisors LLC purchased a new position in NVIDIA during the second quarter valued at $25,000. DHJJ Financial Advisors Ltd. boosted its stake in NVIDIA by 1,900.0% in the 2nd quarter. DHJJ Financial Advisors Ltd. now owns 200 shares of the computer hardware maker's stock worth $25,000 after purchasing an additional 190 shares in the last quarter. FPC Investment Advisory Inc. purchased a new stake in NVIDIA during the 1st quarter valued at about $26,000. CGC Financial Services LLC purchased a new stake in NVIDIA during the 2nd quarter valued at about $26,000. Finally, Koesten Hirschmann & Crabtree INC. bought a new stake in NVIDIA during the 1st quarter valued at about $27,000. Hedge funds and other institutional investors own 65.27% of the company's stock."", 'NVIDIA Corporation provides graphics and compute and networking solutions in the United States, Taiwan, China, Hong Kong, and internationally. The Graphics segment offers GeForce GPUs for gaming and PCs, the GeForce NOW game streaming service and related infrastructure, and solutions for gaming platforms; Quadro/NVIDIA RTX GPUs for enterprise workstation graphics; virtual GPU or vGPU software for cloud-based visual and virtual computing; automotive platforms for infotainment systems; and Omniverse software for building and operating metaverse and 3D internet applications.', ""Before you consider NVIDIA, you'll want to hear this."", ""MarketBeat keeps track of Wall Street's top-rated and best performing research analysts and the stocks they recommend to their clients on a daily basis. MarketBeat has identified the five stocks that top analysts are quietly whispering to their clients to buy now before the broader market catches on... and NVIDIA wasn't on the list."", 'While NVIDIA currently has a ""Moderate Buy"" rating among analysts, top-rated analysts believe these five stocks are better buys.', 'VIEW THE FIVE STOCKS HERE', ""If a company's CEO, COO, and CFO were all selling shares of their stock, would you want to know?"", ""Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools."", 'FEATURED BY', '345 N Reid Place, Suite 620, Sioux Falls, SD 57103\ncontact@marketbeat.com\n(844) 978-6257', '© MarketBeat Media, LLC® 2010-2024. All rights reserved.', ""© 2024 Market data provided is at least 10-minutes delayed and hosted by Barchart Solutions. Information is provided 'as-is' and solely for informational purposes, not for trading purposes or advice, and is delayed. To see all exchange delays and terms of use please see Barchart's disclaimer."", '']"
"Buy, Sell, Or Hold Nvidia Stock?",https://www.forbes.com/sites/greatspeculations/2024/10/25/buy-sell-or-hold-nvidia-stock/,"['CEO of Nvidia, Jensen Huang, speaks during the launch of the supercomputer Gefion at Vilhelm', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '$9.99', 'Billed Monthly', '$74.99', 'Billed Annually', '$145', 'Billed Biennially']"
Should You Buy Nvidia Before or After the Blackwell Launch?,https://www.aol.com/buy-nvidia-blackwell-launch-080500893.html,"['', '', 'The moment many tech investors have been waiting for is just around the corner. Nvidia (NASDAQ: NVDA) plans on launching its potentially game-changing Blackwell architecture in the weeks to come. Blackwell includes the most powerful chip ever along with five other major innovations, and investors have been closely watching the development and launch timeline.', ""Meanwhile, even as it plans this big launch, demand for Nvidia's current architecture, Hopper, has continued to soar. And the tech giant has delivered excellent earnings results with profit and revenue climbing in the triple digits quarter after quarter. The stock has soared 190% so far this year, but valuation actually remains reasonable considering the company's leadership in the market and long-term prospects."", ""So, Nvidia looks like a buy -- but should you make the move before or after the Blackwell launch? Let's find out."", 'Image source: Getty Images.', ""First, let's summarize the initial chapters of this exciting story that has unfolded over the past several years. Nvidia built a solid position as a seller of graphics processing units (GPUs) to the gaming market -- but it soon became clear that these powerful chips with the ability to process multiple tasks simultaneously could be useful in many other industries too."", ""The company developed the CUDA parallel computing platform to make this happen, and as the artificial intelligence (AI) boom accelerated, Nvidia began generating more and more sales from AI customers. Today, though video game revenue still is growing, Nvidia generates the lion's share of growth and revenue from its data center business -- the unit that includes its AI products and services."", ""Now, let's consider the introduction of Blackwell. Nvidia says it aims to ramp up Blackwell production in the fourth quarter and even generate several billions of dollars of Blackwell revenue during the period. Demand has surpassed supply, and the company sees this as continuing well into next year."", ""At the same time, as mentioned, customers continue to order Hopper too -- Nvidia says all of its systems work together, and the company develops new algorithms on a regular basis to improve its already existing products. This means if you already are working with Nvidia, you don't have to worry about your current system becoming obsolete just because new products and services are launching. All of this keeps demand growing for current and future products."", ""Nvidia's earnings strength has helped the stock to climb 2,800% over the past five years, and today the stock trades for 50 times forward earnings estimates -- this isn't ridiculously expensive considering Nvidia's leadership in the high-growth field of AI and its focus on innovation."", ""Now, let's get back to our question. Should you buy Nvidia today or after the Blackwell launch? As mentioned earlier, Nvidia's earnings have climbed in the triple digits in recent times, but the company is forecasting double-digit growth for the third quarter. That report is set for Nov. 20."", ""Before looking at this as a slowdown, it's important to note that quarterly comparisons are getting tougher and tougher for Nvidia -- because quarterly revenue as of last year reached extremely high levels. So double-digit growth from those levels would be fantastic. And if Nvidia meets or beats expectations and offers more positive commentary about the Blackwell launch, the stock could climb."", ""That said, considering the stock's gains this year and in recent years, even fantastic news may not result in explosive share performance overnight. We might see waves of increases here and there during the Blackwell launch or even a bit later -- investors may wait to hear about the sales levels in the fourth quarter report."", ""All of this means it won't matter much if you buy Nvidia before or after the Blackwell launch, and this is especially true if you hold onto the stock for the long term. Near-term movement won't make much of a mark on your five or 10-year returns. So you can go ahead and buy Nvidia now or wait until after the Blackwell launch, and thanks to the company's great prospects, in either case you may score a win over the long haul."", 'Ever feel like you missed the boat in buying the most successful stocks? Then you’ll want to hear this.', 'On rare occasions, our expert team of analysts issues a “Double Down” stock recommendation for companies that they think are about to pop. If you’re worried you’ve already missed your chance to invest, now is the best time to buy before it’s too late. And the numbers speak for themselves:', 'Amazon: if you invested $1,000 when we doubled down in 2010, you’d have $21,365!*', 'Apple: if you invested $1,000 when we doubled down in 2008, you’d have $44,619!*', 'Netflix: if you invested $1,000 when we doubled down in 2004, you’d have $412,148!*', 'Right now, we’re issuing “Double Down” alerts for three incredible companies, and there may not be another chance like this anytime soon.', 'See 3 “Double Down” stocks »', '*Stock Advisor returns as of October 21, 2024', 'Adria Cimino has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends Nvidia. The Motley Fool has a disclosure policy.', '', 'Advertisement']"
NVIDIA Blackwell AI Chip Shortage: Sold Out for Next 12 Months Due to Skyrocketing Demand,https://www.eweek.com/news/nvidia-blackwell-ai-chip-shortage/,"['eWEEK content and product recommendations are editorially independent. We may make money when you click on links to our partners. Learn More.', 'Chipmaker NVIDIA recently announced that its latest Blackwell graphics processing units (GPUs) are sold out until the end of 2025, snapped up by the customers—including Meta, Microsoft, Google, Amazon, and Oracle. The AI leaders’ deep pockets and large-volume orders make it difficult for smaller companies to compete and relegating them to a year-long wait. It’s too early to know the effect this shortage will have on the tech industry—especially now, with the GPU-heavy development of artificial intelligence booming—but it might lead to competitive disadvantages, a possible black market, or an opportunity for NVIDIA’s rivals to gain ground on the longtime leader. ', 'TABLE OF CONTENTS', 'NVIDIA has grown to prominence over the last couple of years due to heavy demand by AI developers for its H100 and GH200 chips. The company designed its next-generation GPUs, Blackwell B200 and GB200, for demanding data center, AI, and high-performance computing (HPC) applications. The B200 improves on the previous generation’s 80 billion transistors and 4 petaflops with more than 200 billion transistors and 20 petaflops, and packs in almost 200 GB of HBM3e memory to deliver as much as 8 TB/sec of bandwidth to provide the processing power required by high-end data applications like AI.', 'The NVIDIA Blackwell’s sheer power is an obvious factor in the heavy demand for the chip, but other elements are also at play. Chipmakers have been on a headlong rush to push the thermal design power (TDP) limits for microchips. Interest in AI is booming in parallel, popularized by the rise of ChatGPT and other generative AI applications over the past two year, and data centers are scrambling to upgrade facilities in preparation for demand.', 'They need GPUs, high-powered CPUs, as much memory as they can assemble, the fastest possible interconnects, and immense amounts of networking bandwidth to be able to facilitate AI workloads. The entire technology stack will need to up its game to avoid becoming a bottleneck for large language model (LLM) processing, but GPUs—which lie at the core of the data center infrastructure required to serve the needs of AI—are critical components. Demand just outstripped supply.', 'Current market conditions for NVIDIA’s Blackwell GPUs are grim for many potential customers. The cozy relationship between hyperscalers, tech giants, and NVIDIA is leaving smaller companies a year or more behind in implementing and executing AI and data center upgrade plans. This could lead to competitive disadvantage for smaller companies and greater dominance for current big players.', 'A GPU black market might emerge, or NVIDIA rivals might gain market share with Blackwell alternatives. NVIDIA has long been the dominant chipmaker, but this could potentially be the point that makes or breaks the company as a market force. If it can’t scale up and maintain quality to meet demand, it could falter in the market or open itself to a takeover. It remains to be seen how this abrupt cessation in GPU to delivery to all but the privileged few will play out, but it’s clear that too much is at stake for the rest of the market to sit idly by for a year in the hope of obtaining some precious NVIDIA treasure.', 'According to the latest projections, NVIDIA AI chips won’t be back in stock until the end of 2025. However, if Meta or one of the hyperscalers suddenly decides it needs another 100,000 GPUs, they could buy out stock before a smaller company even has a chance. Whether NVIDIA would serve smaller companies first or push them down in the queue if more large orders come in from tech giants and hyperscalers remains to be seen.', '“As we progress to meet the increasing computational demands of large-scale artificial intelligence, NVIDIA’s latest contributions in rack design and modular architecture will help speed up the development and implementation of AI infrastructure across the industry,” said Yee Jiun Song, vice president of engineering at Meta.', 'Another factor to consider is certainty of delivery. After a recent shopping delay for the Blackwell chip due to a packaging issue, the company had to redesign how its GPU was integrated with other components within the chipset to avoid warping and system failures. Only time will tell whether the current design will stand up to the rigors of mass production while maintaining quality.', 'A number of competitors are standing in the wings, ready to capitalize on customer frustration about long lead times, including Intel and AMD. Earlier this year, Intel introduced a new AI chip that it claims rivals the performance of the NVIDIA H100 processor for AI workloads. Intel claims its Gaudi 3 chip can exceed its NVIDIA rival in the training and deployment of generative AI models with 40 percent more power efficiency, 50 percent more inference speed, and more than one-and-a-half times the training speed for large language models (LLMs). ', 'Instead of packing more punch into every square millimeter of silicon to produce the biggest LLMs around, some manufacturers are taking a different approach. AMD, for example, has released a small language model called the AMD-135M trained on AMD Instinct MI250 accelerators based on the AMD Ryzen AI processor. ', 'Similarly, ThirdAI trained its Bolt LLM using only CPUs—instead of using 128 GPUs as GPT-2 does, for example, the company used 10 servers each with two ThirdAI Sapphire Rapids CPUs to pretrain Bolt on 2.5 billion parameters within 20 days. That makes Bolt 160 times more efficient than traditional LLMs, according to Omdia analyst Michael Azoff. “Smaller models mean lower cost and lower power and cooling demands on the data center,” he said.', 'NVIDIA is king of the castle at the moment, dominating the market for compute-intensive processing—but with much of the IT and business world being forced to wait a year or more for its in-demand product, rivals are lining up to try to fill the delivery vacuum. Some are already not far behind NVIDIA’s AI chips, and they’re closing ground fast. While demand remains high, NVIDIA may prove to be a victim of its own success. It remains to be seen whether the company will further assert its dominance or if others will take advantage of the delivery delays to serve AI demands with alternative solutions.', 'See how two of the most popular generative AI art tools compare in our head-to-head comparison of Runway vs. Midjourney.', 'Subscribe to Daily Tech Insider for top news, trends & analysis', 'Subscribe to Daily Tech Insider for top news, trends & analysis', 'eWeek has the latest technology news and analysis, buying guides, and product reviews for IT professionals and technology buyers. The site’s focus is on innovative solutions and covering in-depth technical content. eWeek stays on the cutting edge of technology news and IT trends through interviews and expert analysis. Gain insight from top innovators and thought leaders in the fields of IT, business, enterprise software, startups, and more.', 'Advertise with TechnologyAdvice on eWeek and our other IT-focused platforms.', 'Property of TechnologyAdvice.\n© 2024 TechnologyAdvice. All Rights Reserved\n\nAdvertiser Disclosure: Some of the products that appear on this site are from companies from which TechnologyAdvice receives compensation. This compensation may impact how and where products appear on this site including, for example, the order in which they appear. TechnologyAdvice does not include all companies or all types of products available in the marketplace.']"
Please verify you are a human,https://www.investors.com/etfs-and-funds/sectors/sp500-company-will-be-worth-more-than-nvidia-next-year-analysts/,"['Access to this page has been denied because we believe you are using automation tools to browse the website.', 'This may happen as a result of the following:', 'Please make sure that Javascript and cookies are enabled on your browser and that you are not blocking them from loading.', 'Reference ID: #7c004756-9411-11ef-b469-5a85a67019d3', 'Powered by PerimeterX , Inc.']"
"Prediction: Nvidia Will Continue to Dominate the AI Market, Here's Why.",https://www.theglobeandmail.com/investing/markets/markets-news/Motley%20Fool/29219647/prediction-nvidia-will-continue-to-dominate-the-ai-market-heres-why/,"[""In today's video, I discuss Nvidia(NASDAQ: NVDA), its business strategy, growth opportunities, potential risks, and why artificial intelligence stock investors should not ignore this semiconductor stock."", '*Stock prices used were the after-market prices of October 22, 2024. The video was published on October 25, 2024.', 'Ever feel like you missed the boat in buying the most successful stocks? Then you’ll want to hear this.', 'On rare occasions, our expert team of analysts issues a “Double Down” stock recommendation for companies that they think are about to pop. If you’re worried you’ve already missed your chance to invest, now is the best time to buy before it’s too late. And the numbers speak for themselves:', 'Right now, we’re issuing “Double Down” alerts for three incredible companies, and there may not be another chance like this anytime soon.', 'See 3 “Double Down” stocks »', '', '*Stock Advisor returns as of October 21, 2024', '', 'Jose Najarro has positions in Nvidia. The Motley Fool has positions in and recommends Nvidia and Taiwan Semiconductor Manufacturing. The Motley Fool has a disclosure policy.', 'Paid Post: Content produced by Motley Fool. The Globe and Mail was not involved, and material was not reviewed prior to publication.', 'All market data\n(will open in new tab)\nis provided by Barchart Solutions. Copyright © 2024.', ""Information is provided 'as is' and solely for informational purposes, not for trading purposes or advice. For exchange delays and terms of use, please read disclaimer\n(will open in new tab)\n.""]"
Nvidia Stock Is Up Over 233% In The Past Year And Tech Bulls Say It Could Go Even Higher From Here: '…You'll See The Stock Double Over The Next Several Years',https://www.benzinga.com/analyst-ratings/analyst-color/24/10/41417379/nvidia-stock-is-up-over-233-in-the-past-year-and-tech-bulls-say-it-could-go-even-hi,"['', 'You can disable these notifications through your browser settings.', 'Nvidia Corp NVDA shares closed up 0.8% at $138 on Friday, taking its market capitalization to over $3 trillion, but the stock can go higher, according to bullish experts.', 'Expert Commentary: Ram Ahluwalia, CEO of Lumida Wealth Management is reportedly optimistic about the company touching a $4 trillion valuation.', '“There’s no question about it. The demand for GPU chips is strong, and you’re seeing early adopters starting to get some ROI,” Ahulwali told Yahoo Finance.', 'T. Rowe Price portfolio manager Tony Wang also reportedly shares the confidence.', '""You’ve got several more years of AI investment before you hit saturation or a more maturing AI landscape,"" according to Dan Niles, founder of Niles Investment Management. ""You’ll see Nvidia’s revenues double over the next several years, and I think you’ll see the stock double over the next several years,” Niles told Yahoo Finance.', '“…demand for Inference compute could grow exponentially as model builders (such as OpenAI) solve for high throughput and low latency. Importantly, supported by its full-stack approach, we believe Nvidia is well-positioned to capture this growth opportunity in Inference,” according to Goldman Sachs, as reported by the Financial Times. Sachs has a price target of $150 for the stock.', 'Bofa Securities on Friday maintained their ‘Buy’ rating on the stock and increased its price target for the company from $165 to $190.', 'In fact, Nvidia has a consensus price target of $234.49 based on the ratings of 38 analysts. ', 'Why It Matters: Nvidia stock is up by nearly 186.5% year-to-date, according to data from Benzinga Pro. The company now has a market cap of about $3.39 trillion.', 'As of its current valuation, Apple is the only American company with a market cap higher than Nvidia. However, even Apple’s valuation is short of $4 trillion ($3.57 trillion).', 'Nvidia stock has surged more than 233% over the past year, with its share price jumping from $41 to $138. Meanwhile, ETFs tracking Nvidia, such as GraniteShares 2x Long NVDA Daily ETF NVDL and Direxion Daily NVDA Bull 2X Shares NVDU, have delivered gains of at least 440% during the same period.', 'Read More:', 'Image Via Shutterstock', '© 2024 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.', ""Join Benzinga Edge and unlock all the major upgrades, downgrades, and changes to the market's most accurate analysts."", 'Trade confidently with insights and alerts from analyst ratings, free reports and breaking news that affects the stocks you care about.', '']"
Should You Buy Nvidia Before or After the Blackwell Launch?,https://www.fool.com/investing/2024/10/24/should-you-buy-nvidia-before-or-after-blackwell/,"['', '', '', 'KEY POINTS', 'Nvidia stock already has soared 190% this year.', 'The moment many tech investors have been waiting for is just around the corner. Nvidia (NVDA 0.80%) plans on launching its potentially game-changing Blackwell architecture in the weeks to come. Blackwell includes the most powerful chip ever along with five other major innovations, and investors have been closely watching the development and launch timeline.', ""Meanwhile, even as it plans this big launch, demand for Nvidia's current architecture, Hopper, has continued to soar. And the tech giant has delivered excellent earnings results with profit and revenue climbing in the triple digits quarter after quarter. The stock has soared 190% so far this year, but valuation actually remains reasonable considering the company's leadership in the market and long-term prospects."", ""So, Nvidia looks like a buy -- but should you make the move before or after the Blackwell launch? Let's find out."", 'IMAGE SOURCE: GETTY IMAGES.', ""First, let's summarize the initial chapters of this exciting story that has unfolded over the past several years. Nvidia built a solid position as a seller of graphics processing units (GPUs) to the gaming market -- but it soon became clear that these powerful chips with the ability to process multiple tasks simultaneously could be useful in many other industries too."", ""The company developed the CUDA parallel computing platform to make this happen, and as the artificial intelligence (AI) boom accelerated, Nvidia began generating more and more sales from AI customers. Today, though video game revenue still is growing, Nvidia generates the lion's share of growth and revenue from its data center business -- the unit that includes its AI products and services."", ""Now, let's consider the introduction of Blackwell. Nvidia says it aims to ramp up Blackwell production in the fourth quarter and even generate several billions of dollars of Blackwell revenue during the period. Demand has surpassed supply, and the company sees this as continuing well into next year."", ""At the same time, as mentioned, customers continue to order Hopper too -- Nvidia says all of its systems work together, and the company develops new algorithms on a regular basis to improve its already existing products. This means if you already are working with Nvidia, you don't have to worry about your current system becoming obsolete just because new products and services are launching. All of this keeps demand growing for current and future products."", ""Nvidia's earnings strength has helped the stock to climb 2,800% over the past five years, and today the stock trades for 50 times forward earnings estimates -- this isn't ridiculously expensive considering Nvidia's leadership in the high-growth field of AI and its focus on innovation."", ""Now, let's get back to our question. Should you buy Nvidia today or after the Blackwell launch? As mentioned earlier, Nvidia's earnings have climbed in the triple digits in recent times, but the company is forecasting double-digit growth for the third quarter. That report is set for Nov. 20."", ""Before looking at this as a slowdown, it's important to note that quarterly comparisons are getting tougher and tougher for Nvidia -- because quarterly revenue as of last year reached extremely high levels. So double-digit growth from those levels would be fantastic. And if Nvidia meets or beats expectations and offers more positive commentary about the Blackwell launch, the stock could climb."", ""That said, considering the stock's gains this year and in recent years, even fantastic news may not result in explosive share performance overnight. We might see waves of increases here and there during the Blackwell launch or even a bit later -- investors may wait to hear about the sales levels in the fourth quarter report."", ""All of this means it won't matter much if you buy Nvidia before or after the Blackwell launch, and this is especially true if you hold onto the stock for the long term. Near-term movement won't make much of a mark on your five or 10-year returns. So you can go ahead and buy Nvidia now or wait until after the Blackwell launch, and thanks to the company's great prospects, in either case you may score a win over the long haul."", 'Adria Cimino has no position in any of the stocks mentioned. The Motley Fool has positions in and recommends Nvidia. The Motley Fool has a disclosure policy.', 'RELATED ARTICLES', ""Invest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services."", 'Making the world smarter, happier, and richer.', '© 1995 - 2024 The Motley Fool. All rights reserved.', 'Market data powered by Xignite and Polygon.io.', 'ABOUT THE MOTLEY FOOL', 'OUR SERVICES', 'AROUND THE GLOBE', 'FREE TOOLS', 'AFFILIATES & FRIENDS']"
