Title,Link,Paragraphs
Forty-Six Patients Transported to the Hospital with Food Poisoning Symptoms,https://www.howardcountymd.gov/fire-and-rescue-services/forty-six-patients-transported-hospital-food-poisoning-symptoms,"['Forty-six patients were transported to the hospital with food poisoning symptoms in Jessup.', 'UPDATE (October 22, 11:00 a.m.): For information about this incident and the investigation of the source of the illness, please contact the Howard County Health Department at hchdcommunications@howardcountymd.gov.', 'ORIGINAL RELEASE (October 21): Jessup, MD – Around 3:45 pm today, firefighters and paramedics from the Howard County Department of Fire and Rescue Services (HCDFRS) responded to the 7700 block of Chesapeake Bay Court in Jessup for the report of multiple patients with food poisoning after allegedly eating the same food.', 'Forty-six adult patients were evaluated and transported to multiple area hospitals; all patients were non-critical. Mutual aid was provided by Anne Arundel and Baltimore Counties.', ""Sign up for the County Executive's weekly newsletter and stay up to date on everything Howard County.\n "", 'Copyright 2024 by Howard County, Maryland']"
Mass Food Poisoning at Seafood Plant Sickens 46 People,https://www.mensjournal.com/news/mass-food-poisoning-seafood-plant,"['Tetra Images/Getty Images', 'Nearly four dozen people at a seafood plant needed medical attention on Oct. 21 after an apparent mass food poisoning incident. ', 'According to WTTG, 46 people at the NAFCO Wholesale Seafood Distributors plant in Jessup, Maryland fell ill after they all ate the same meal. The Howard County Department of Fire and Rescue Services received reports of multiple people feeling sick, prompting them to send firefighters and paramedics to the scene around 3:45 p.m. to evaluate the affected individuals. ', 'The people were examined and transported to nearby hospitals for further treatment and monitoring. None were in critical condition. But because of the large influx of patients in such a short time, the hospital went into a ""mini disaster alert.""', '""The Health Department is working with partners to investigate the cause of the incident, which at this time we believe was an isolated event,"" the Howard County Health Department shared in an update. ', ""It turns out the food poisoning wasn't caused by seafood at the NAFCO plant, but instead by lunch purchased from an outside source that all 46 workers ate. NAFCO officials told WJLA that employees started feeling sick three hours after eating the food. "", 'Moving forward, the company is no longer allowing any outside food on the premises to avoid situations like this. If you yourself fall ill with food poisoning, make sure to drink plenty of fluids and replace electrolytes as you work through the unpleasant stomach bug. ', ""Chris Malone Méndez is a Breaking/Trending News Writer at Men's Journal.""]"
"Dozens of workers at Jessup facility were sickened by bad noodles, company says",https://www.thebaltimorebanner.com/community/public-health/food-poisoning-jessup-howard-county-6AA2YSCUTFBCLIJXBTXFNKFG6E/,"['Dozens of workers of a Jessup seafood distributor were taken to the hospital Monday after eating a noodle dish that had been prepared off-site, company representatives said Tuesday.', 'Two representatives for the distributor NAFCO said the employees started falling ill about three hours after eating pancit, a Filipino noodle dish. The representatives declined to provide their names but spoke with journalists at the NAFCO facility’s main office Tuesday morning.', 'A statement from the company described the incident as isolated and said NAFCO did not supply any meals to the affected staff, nor was the food distributed to the general public.', '“It’s unfortunate because we are in the food business, but this happened in our parking lot,” one representative said. “If there’s a positive here, we have a huge food safety staff here and all of these contingencies.”', 'Advertisement', 'Learn more about LifeBridge Health.', 'When employees began showing signs of food poisoning, a call was placed to 911, the representatives said.', 'First responders and paramedics arrived to the 7700 block of Chesapeake Bay Court around 3:45 p.m., according to the Howard County’s Department of Fire and Rescue Services. Crews from Anne Arundel and Baltimore counties helped with aid, according to fire officials.', 'County fire officials said 46 people were evaluated and transported to area hospitals.', 'Johns Hopkins Howard County Medical Center treated 26 patients for food poisoning on Monday, said Tia Mason Howard, director of hospital communications. All of the patients had been discharged as of Tuesday.', 'Lisa M. de Hernández, director of communications for the Howard County Health Department, said the agency preliminarily believes all the affected people were workers at the same company.', 'The Baltimore Banner thanks its sponsors. Become one.', 'The health department is looking to interview the affected people as part of its investigation, she said, adding that officials are trying to locate everyone in Howard and other counties.', 'The most important thing, de Hernández said, is there is no danger to the public.', 'In a social media post Tuesday, the county’s health department said it was working closely with the Maryland Department of Health to investigate what caused the incident.', '“Preliminary indications are that the illness is related to outside food prepared by an employee and shared with others at the facility,” the department said on X. “At this time we are not aware of any risk of further illnesses connected to this incident.”', 'NAFCO is one of the largest seafood distributors in the mid-Atlantic region and does not sell its products directly to the public. Workers who were affected by the reported food illness were asked to remain home Monday out of an abundance of caution.', 'The Baltimore Banner thanks its sponsors. Become one.', '“NAFCO continues investigating yesterday’s incident in which dozens of employees became ill after consuming food during their shift,” the company said in a statement Tuesday afternoon. “The investigation has preliminarily determined that an employee prepared food at his home over the weekend, ultimately serving the homemade food to fellow employees who became sick yesterday. In the hours after the food was served during yesterday’s lunch break, nearly 50 employees displayed symptoms of food poisoning, the majority of whom were treated and released from area hospitals. NAFCO wishes those affected a safe and speedy recovery.”', 'The company stressed that “no consumers or other outlets have been affected by this incident,” and that the company “maintains the highest standards of food safety and regularly undergoes rigorous inspections by health authorities.”', '“Its products continue to be safely produced and consumed by customers nationwide, and there are no issues related to its supply chain,” the company said.', 'The company representatives interviewed earlier said they were concerned about how the incident would affect their business and customer base. They’re planning to put a new policy in place banning employees from trading goods, including food or other products, on the premises, they said.', '“We want our customers to feel safe,” a representative said. “We’d really like to put this to sleep.”', '', '© 2024 The Baltimore Banner. All Rights Reserved.', 'Use of this site constitutes acceptance of our Terms of Service and Privacy Policies.', 'The Baltimore Banner may receive compensation for some links to products and services on this website. Offers may be subject to change without notice. See our Cookie Policy, RSS Terms of Service, Submissions Policy, Ad Choices, Do Not Sell My Personal Information, and CA Notice at Collection at Privacy Notice.', 'Click here to view our Terms of Sale.', 'The Baltimore Banner is a trademark registered in the U.S. for The Venetoulis Institute for Local Journalism, a 501(c)(3) nonprofit organization.', 'Click here to learn more about supporting local journalism.', '']"
Shared meal behind Jessup food poisoning,https://www.wmar2news.com/local/shared-meal-behind-jessup-food-poisoning,"['Menu', 'JESSUP, Md. — At a state complex, which houses seafood distributors in Jessup, including one, which sells items right out of its truck, customers show up on a regular basis.', '“I usually come here, generally on Saturdays, every other Saturday,” said Tayiba Nyamenle, “I usually come here for fish.”', 'But on Monday, an outbreak of food poisoning drew paramedics as well as dozens of people reported symptoms considered to be non-life threatening.', 'The victims, all employees of NAFCO, a seafood distributor, consumed what the Howard County Health Department says appears to have been food prepared by an outside source for employees at the company.', 'In essence, they ordered out for lunch and got far more than they bargained for.', 'In a statement, the parent company, Stanley Pearlman Enterprises, says, “The food they consumed was not produced by NAFCO nor was this food distributed to the general public.”', 'At last count, 46 people grew ill from eating the food, but investigators now believe there may have been a handful of others who sought treatment elsewhere from urgent cares or local hospitals.', 'RELATED: Food poisoning sends 46 people to the hospital', 'The Maryland Department of Health is awaiting testing to confirm the source of the food poisoning, but believes it is an isolated incident that poses no risk to the community at large.', '']"
"46 people hospitalized after eating homemade meal prepared by co-worker, officials say",https://www.azfamily.com/2024/10/25/46-people-hospitalized-after-eating-homemade-meal-prepared-by-co-worker-officials-say/?utm_source\u003dfark\u0026utm_medium\u003dwebsite\u0026utm_content\u003dlink\u0026ICID\u003dref_fark,"['JESSUP, Md. (Gray News) - Dozens of people were hospitalized with food poisoning after eating a dish that one of their co-workers brought to work in Maryland.', 'According to the Howard County Health Department, paramedics were called to NAFCO Wholesale Seafood Distributors in response to a report of “multiple patients with food poisoning after allegedly eating the same food.”', 'Health officials reported that 46 adults were taken to hospital, but all patients were in non-critical condition.', 'On Tuesday, Oct. 22, officials said the illness was related to outside food prepared by an employee and shared with others at work.', 'The workers allegedly became ill roughly an hour after eating a noodle dish.', 'NAFCO added this was an isolated event and they have now changed their policy not to allow any outside food on the premises.', 'Copyright 2024 Gray Local Media, Inc. All rights reserved.']"
Food Safety News,https://www.foodsafetynews.com/2024/10/meal-from-outside-source-believed-to-be-behind-illnesses-at-jessup-md-company/,"[""Breaking news for everyone's consumption"", 'County public health inspectors believe an employee’s meal is responsible for four dozen illnesses at a state complex in Jessup, MD.', 'According to spokeswoman Samantha Stanton, the Howard County Fire & Rescue Department described the 46 patients as non-critical.', 'Stanton said fire officials were called to the 700 block of Chesapeake Bay Court in Jessup at about 3:45 p.m. on Oct. 21. Upon arrival, they found 46 people showing signs of food poisoning. A few others became ill but did not seek medical attention.', 'All of the patients are employees of NAFCO, a seafood distributor. According to the health department, they ate food prepared by an outside source. ', 'The parent company, Stanley Pearlman Enterprises, says, “NAFCO did not produce the food they consumed, nor was this food distributed to the general public.”', '(To sign up for a free subscription to Food Safety News,click here)', '', '', '', '', '']"
46 treated for food poisoning at Md. food distribution business,https://www.ems1.com/mass-casualty-incidents-mci/46-treated-for-food-poisoning-at-md-food-distribution-business,"['By Michelle Deal-Zimmerman\nBaltimore Sun', 'JESSUP, Md. — Dozens of people were sickened after eating at a food distribution business in Jessup on Monday afternoon, according to Howard County Department of Fire and Rescue Services.', 'Samantha Stanton, a spokeswoman for Howard County Fire, said 46 adults were taken to hospitals Monday with suspected food poisoning.', 'In a release, Howard fire officials said all of the victims became ill after “allegedly eating the same food” from a business in the 7700 block of Chesapeake Bay Court in Jessup. None of the patients was in critical condition, officials said.', '©2024 Baltimore Sun.\nVisit baltimoresun.com.\nDistributed by Tribune Content Agency, LLC.', '', '', '', '', '', '', 'Copyright ©2023 Lexipol. All rights reserved.\nDo Not Sell My Personal Information', 'Do Not Sell or Share My Personal Information', '', '', '']"
"Dozens sickened by outside food at Jessup seafood processing facility, health officials say",https://www.cbsnews.com/baltimore/news/outside-food-prepared-by-employee-caused-sickness-at-jessup-facility-preliminary-investigation-says/,"['Watch CBS News', 'By Christian Olaniran, Adam Thompson', 'Updated on: October 22, 2024 / 10:33 PM EDT / CBS Baltimore', 'BALTIMORE -- Health departments are investigating after more than 40 people were hospitalized with food poisoning symptoms caused by outside food prepared by an employee at a wholesale seafood processor in Jessup on Monday, according to the Howard County Health Department.', 'The sickened individuals are employees at NAFCO, located in the 7700 block of Chesapeake Bay Court. According to a preliminary investigation by the Howard County Health Department, an employee brought food into the facility and was shared. ', 'In a social media post, the Howard County Health Department said that its preliminary investigation suggests that the illness was ""related to outside food prepared by an employee and shared with others.""', 'Preliminary indications are that the illness is related to outside food prepared by an employee and shared with others at the facility. At this time we are not aware of any risk of further illnesses connected to this incident. As we have more information we will share. (2/2)', ""According to the Baltimore Banner, two representatives for the distributor NAFCO said the employees started falling ill about three hours after eating pancit, a Filipino noodle dish. The representatives declined to provide their names but spoke with journalists at the NAFCO facility's main office Tuesday morning, the Banner reported. "", 'The Howard County Health Department is investigating with the Maryland Department of Health.', 'NAFCO said it a statement that it is also looking into the possible food poisoning.', '""NAFCO maintains the highest standards of food safety and regularly undergoes rigorous inspections by health authorities,"" NAFCO said. ""Its products continue to be safely produced and consumed by customers nationwide, and there are no issues related to its supply chain.""', 'Christian Olaniran is a digital producer for CBS Baltimore, where he writes stories on diverse topics including politics, arts and culture. With a passion for storytelling and content creation, he produces engaging visual content for social media, and other platforms.', '© 2024 CBS Broadcasting Inc. All Rights Reserved.', '©2024 CBS Broadcasting Inc. All Rights Reserved.']"
"46 people sick from alleged food poisoning in Howard County, officials say",https://www.dcnewsnow.com/news/local-news/maryland/howard-county/around-30-people-sick-from-alleged-food-poisoning-in-howard-county-officials-say/,"['DC News Now | Washington, DC', '', '', '', '', '', 'by: Paola Belloso, Anna Chen, Gabby Allen', 'Posted: Oct 21, 2024 / 06:01 PM EDT', 'Updated: Oct 22, 2024 / 10:37 PM EDT', '', '', '', 'HOWARD COUNTY, Md. (DC News Now) — Howard County Fire and EMS said crews are evaluating multiple people who got sick after eating the same food on Monday afternoon.', 'Officials said crews responded to a food distribution center in the 7700 block of Chesapeake Bay Court in Jessup because multiple people reported feeling sick, reportedly from food poisoning.', 'First responders said they are evaluating 46 people who reportedly ate the same food.', 'Multiple patients have been transported and are considered to be “non-critical,” according to Howard County Fire and EMS.', 'The Howard County Health Department said it is investigating the cause of the incident and believes it was “an isolated incident.”', 'Preliminarily, the health department said the illness was caused after an employee prepared food at his home over the weekend, later serving it to fellow employees who became sick.', '“At this time we are not aware of any risk of further illnesses connected to this incident,” the health department stated in a post on X.', 'In a statement to DC News Now, NAFCO, Wholesale Fish Dealers wrote, in part:', 'The investigation has preliminarily determined that an employee prepared food at his home over the weekend, ultimately serving the homemade food to fellow employees who became sick yesterday. In the hours after the food was served during yesterday’s lunch break, nearly 50 employees displayed symptoms of food poisoning, the majority of whom were treated and released from area hospitals. NAFCO wishes those affected a safe and speedy recovery.', 'No consumers or other outlets have been affected by this incident.', 'NAFCO maintains the highest standards of food safety and regularly undergoes rigorous inspections by health authorities. Its products continue to be safely produced and consumed by customers nationwide, and there are no issues related to its supply chain.', 'Copyright 2024 Nexstar Media Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed.', 'Whether you already have an Instant Pot or need one, chances are you’ll also need some accessories to make the best recipes possible.', 'Butter boards are the newest social media sensation, and it’s easy to understand why: They’re beautiful, customizable and easy to make.', 'An air fryer makes it easy to prepare delicious, crispy foods. It’s a good reason to power on your air fryer when you make this year’s Thanksgiving meal.', '', '', 'SUBSCRIBE NOW', '', '', '', '']"
Mass food poisoning incident under investigation; nearly 50 workers hospitalized,https://www.kptv.com/2024/10/22/mass-food-poisoning-incident-under-investigation-nearly-50-workers-hospitalized/,"['JESSUP, Md. (WJLA)— Officials in Maryland say a mass food poisoning incident at an area wholesale seafood distributor is under investigation.', 'A Howard County hospital was put on alert Monday after nearly 50 workers became sick with food poisoning at NAFCO Wholesale Seafood Distributors in Jessup.', 'According to Howard County Fire and EMS, crews responded to the building on Chesapeake Bay Court around 3:40 p.m. for multiple sick people.', 'EMS personnel evaluated 46 patients who reportedly ate the same food while working that day.', 'All the patients were taken to Howard County General Hospital in non-critical condition. However, due to the number of patients, the hospital went into a “mini disaster alert.”', 'The Howard County Health Department said it is investigating what happened which they believe was isolated.', 'The food poisoning wasn’t due to seafood at NAFCO. Instead, the company said in a statement that workers became ill after purchasing food from an outside source for lunch.', 'NAFCO officials shared that three hours after eating the food, the employees began falling ill.', 'Company officials also said they will no longer allow any outside food on the premises.', '', 'Copyright 2024 WJLA via CNN Newsource. All rights reserved.', '', '', '', '', '']"
