Title,Link,Paragraphs,Topic,Image
"Former NFL Pro Bowler, UFC fighter Greg Hardy arrested for allegedly assaulting family member",https://www.cbssports.com/nfl/news/former-nfl-pro-bowler-ufc-fighter-greg-hardy-arrested-for-allegedly-assaulting-family-member/,"['', 'Former NFL Pro Bowler Greg Hardy, who later pursued careers in UFC and boxing, was arrested in Richardson, Texas, for allegedly assaulting a family member, according to jail records. Hardy, who last played for the Dallas Cowboys in 2015, was booked at 2:29 p.m. Wednesday and remained in custody with no bond set as of Thursday morning. Records indicate he was booked on ""assault causing bodily injury to a family member.""', ""Hardy, 36, was a defensive end in the NFL for six seasons. The Carolina Panthers selected Hardy in the sixth round of the 2010 NFL Draft out of Ole Miss. He emerged as one of the top pass rushers in the league, recording 15 sacks in 2013. However, his career was derailed by off-field issues, including a domestic violence arrest in 2014 that led to a suspension. He appeared in only one game that season while on the commissioner's exempt list as the case unfolded."", ""Carolina opted not to re-sign Hardy after the season. He joined the Dallas Cowboys in 2015 -- a move that sparked criticism due to his legal history. Hardy was initially suspended 10 games for violating the NFL's personal conduct policy, later reduced to four. He spent just one season in Dallas and never returned to the league."", 'After his NFL career ended, Hardy transitioned to combat sports. He compiled a 7-5 record as a professional mixed martial artist, including several bouts in the UFC from 2019 to 2022 in the heavyweight division. He later shifted to boxing, where he competed in both professional and exhibition matches.', 'Hardy has encountered additional legal trouble since leaving the NFL. In 2016, he was arrested in Texas and charged with cocaine possession, which was later dropped after he completed a pretrial diversion program. His 2014 domestic violence case, which initially led to a conviction, was dismissed on appeal when the accuser did not appear in court. The charges were later cleared from his record.', '© 2004-2025 CBS Interactive. ALL RIGHTS RESERVED.', 'CBS Sports is a registered trademark of CBS Broadcasting Inc. Commissioner.com is a registered trademark of CBS Interactive Inc.', 'The content on this site is for entertainment purposes only and CBS Sports makes no representation or warranty as to the accuracy of the information given or the outcome of any game or event. There is no gambling offered on this site. This site contains commercial content and CBS Sports may be compensated for the links provided on this site.', 'Images by Getty Images and Imagn', '', '', '']",Sports,https://news.google.com/api/attachments/CC8iK0NnNWpXVk5tV1hsMmJtNTRUbUpGVFJETEFSam9BaWdLTWdZdFpZck9zUVU=-w280-h168-p-df
"Former Panthers, Cowboys DE Greg Hardy in trouble with the law once again",https://www.si.com/nfl/panthers/former-panthers-cowboys-greg-hardy-trouble-law-once-again,"['Former Carolina Panthers defensive end Greg Hardy has gotten himself into legal trouble yet again.', 'According to TMZ, Hardy was arrested in Texas on Wednesday for allegedly assaulting a family member. He was officially charged with ""assault causes bodily injury family,"" records revealed.', ""Hardy was scheduled to see a judge on Thursday morning but was forced to remain in jail until then. More details of the incident haven't been revealed."", 'This is just the latest arrest for Hardy, who was taken into custody in 2014 on domestic violence charges, and then again in 2016 for cocaine possession.', 'Hardy was a sixth-round pick of the Panthers in 2010 and spent five seasons with the team. Hardy was on a great trajectory after tallying 11 sacks in 2012 and then a career-high 15 in 2013, but the aforementioned legal issue no doubt derailed him.', 'Hardy was suspended in 2014 due to the 2013 incident, and then joined the Dallas Cowboys in 2015, the same season he came back from suspension.', ""Hardy posted six sacks in 12 games for the Cowboys that year but hasn't played a snap in the NFL since."", 'In his post-playing career, Hardy turned to MMA and eventually landed a contract with the UFC, although he was not re-signed following the expiration of his contract Hardy has also tried his hand at boxing and bear-knuckle fighting, also.', 'Nick Wright digs up tired old take about Panthers QB Bryce Young', 'Carolina Panthers vet Andy Dalton ranked among top 10 backups', ""Panthers predicted to pick Miami 'road-grader' in 2026 NFL draft"", 'ESPN: Panthers can give Dolphins best offer for Jalen Ramsey', 'Mike Moraitis is a freelance writer who has covered the NFL for major outlets such as Sports Illustrated and The Sporting News. He has previously written for USA TODAY Sports Media Group and FanSided, and got his start in sports media at Bleacher Report.', ""© 2025\nABG-SI LLC\n- SPORTS ILLUSTRATED IS A REGISTERED TRADEMARK OF ABG-SI LLC. - All Rights Reserved. The content on this site is for entertainment and educational purposes only. Betting and gambling content is intended for individuals 21+ and is based on individual commentators' opinions and not that of Sports Illustrated or its affiliates, licensees and related brands. All picks and predictions are suggestions only and not a guarantee of success or profit. If you or someone you know has a gambling problem, crisis counseling and referral services can be accessed by calling 1-800-GAMBLER."", '', '', '', '']",Sports,https://news.google.com/api/attachments/CC8iK0NnNWpXVk5tV1hsMmJtNTRUbUpGVFJETEFSam9BaWdLTWdZdFpZck9zUVU=-w280-h168-p-df
"Greg Hardy Arrested For Assaulting Family Member, Mug Shot Released",https://www.tmz.com/2025/06/04/greg-hardy-arrested-for-assaulting-family-member/,"[""8:43 AM PT -- TMZ Sports has obtained Greg Hardy's mug shot."", 'Greg Hardy was arrested in Texas earlier Wednesday ... TMZ Sports has learned.', 'Jail records we obtained show the former Dallas Cowboys pass rusher was taken into custody at around 2:29 PM. He was booked on a charge of ""assault causes bodily injury family,"" the records show.', ""A jail official tells us Hardy is slated to see a judge on Thursday morning, and a bond is expected to be set at that court proceeding. Until then, he'll remain behind bars, we're told."", 'Further details surrounding the allegations against Hardy were not made immediately available.', 'Hardy, of course, has been in trouble with the law before ... back in 2014, he was arrested for allegedly roughing up his then-girlfriend. In 2016, he was thrown behind bars on a cocaine possession charge.', 'Hardy, 36, played in the NFL from 2010 through 2015. Following his football career, he got into MMA ... and actually logged several fights in the UFC.', 'Story developing ...', 'Read our community guidelines for comments on TMZ', 'Yes! Send me email updates and offers from TMZ and its Affiliates. By subscribing, I agree to the Privacy Policy and Terms of Use']",Sports,https://news.google.com/api/attachments/CC8iK0NnNWpXVk5tV1hsMmJtNTRUbUpGVFJETEFSam9BaWdLTWdZdFpZck9zUVU=-w280-h168-p-df
Disgraced Cowboys star arrested for assaulting family member,https://www.si.com/nfl/cowboys/news/former-dallas-cowboys-star-arrested-for-assaulting-family-member,"['A former member of the Dallas Cowboys has been arrested after an incident with a family member.', 'According to TMZ Sports, former Cowboys defensive end Greg Hardy was arrested for ""assault causing bodily injury to a family member.""', 'Hardy was arrested on Wednesday afternoon.', 'MORE: Former Cowboys star proved again he’s most mid boxer alive', 'A bond hearing is scheduled for Thursday, and Hardy will be kept behind bars until seeing a judge. ""Further details surrounding the allegations against Hardy were not made immediately available,"" TMZ writes.', 'During the 2015 NFL season, Hardy recorded 35 tackles, six sacks, an interception, and one fumble recovery.', ""Hardy was previously suspended by the NFL and placed on the commissioner's exempt list for assault and communicating threats to an ex-girlfriend. He was suspended for 10 games, but an arbitrator reduced the suspension to four games. The charges were expunged from his record in November 2015. In 2016, Hardy was arrested for cocaine possession."", 'Following his football career, Hardy took up combat sports. He compiled a 7-5 record, with appearances in the UFC. He last fought in March 2022 and was released after suffering three straight losses by knockout. It was a controversial signing at the time, because of his previous arrests for domestic violence.', 'Hardy also competed in professional boxing, reaching a record of 3-0 with two knockouts, and bare-knuckle boxing, losing via knockout to Josh Watson in February 2023.', '— Enjoy free coverage of the Cowboys from Dallas Cowboys on SI —', 'Micah Parsons vows to be in attendance for Dallas Cowboys minicamp', 'Cowboys EVP Stephen Jones reveals if team has plans to make more offseason moves', 'Should Dallas Cowboys panic about Micah Parsons contract drama?', ""Dallas Cowboys 2024 starter named 'expendable' trade candidate"", 'PHOTOS: Meet Dallas Cowboys Cheerleader Rookie Abby Summers', 'Managing Editor: Cowboys SI - Contact: joshsanchez@gmail.com', 'Follow jnsanchez', ""© 2025\nABG-SI LLC\n- SPORTS ILLUSTRATED IS A REGISTERED TRADEMARK OF ABG-SI LLC. - All Rights Reserved. The content on this site is for entertainment and educational purposes only. Betting and gambling content is intended for individuals 21+ and is based on individual commentators' opinions and not that of Sports Illustrated or its affiliates, licensees and related brands. All picks and predictions are suggestions only and not a guarantee of success or profit. If you or someone you know has a gambling problem, crisis counseling and referral services can be accessed by calling 1-800-GAMBLER."", '', '']",Sports,https://news.google.com/api/attachments/CC8iK0NnNWpXVk5tV1hsMmJtNTRUbUpGVFJETEFSam9BaWdLTWdZdFpZck9zUVU=-w280-h168-p-df
Former NFL Star and UFC Fighter Greg Hardy Arrested for Allegedly Assaulting Family Member,https://www.usmagazine.com/entertainment/news/ex-nfl-star-greg-hardy-arrested-for-allegedly-assaulting-family-member/,"['Former NFL defensive end and UFC fighter Greg Hardy has been arrested for allegedly assaulting a member of his family.', 'Hardy, 36, was arrested in Richardson, Texas on Wednesday, June 3 at 2:29 p.m., according to jail records viewed by Us Weekly. He was charged with “assault causes bodily injury family member,” according to the records. ', 'Bond was not set, which TMZ reported will be rectified during a Thursday, June 5, court appearance. ', 'Specific details about the charges against Hardy have not been made available. ', '', 'Hardy’s arrest is the latest in a string of legal issues for the former Carolina Panthers and Dallas Cowboys player, who made the Pro Bowl and second-team All-Pro as a member of the Panthers in 2013. ', 'In July 2014, Hardy was found guilty of assaulting a former girlfriend. He was sentenced to 18 months’ probation and his 60-day jail sentence was suspended. ', 'The domestic violence charges against Hardy were ultimately dismissed in 2015 after his accuser refused to appear in court and help with the case. ', 'In a statement at the time explaining the decision to dismiss charges, the district attorney’s office said it had “reliable information” that Hardy and the accuser had reached a civil settlement and that she “intentionally made herself unavailable to the State.”', 'Hardy maintained his innocence throughout the case, telling ESPN, “I’ve never put my hand on any women.”', 'When photos of the alleged victim were leaked to the media, Hardy also had a denial for those.', '“Pictures are pictures, and they can be made to look like whatever they want to,” he claimed.  ', 'Hardy, who played for the Panthers at the time of the allegations, was suspended for 10 games by the NFL. His suspension was later reduced to 4 games after he was signed by the Dallas Cowboys. ', '“I find that the conduct of Hardy clearly violates the letter and spirit of any version of the (personal conduct policy) since its inception, and of the NFL Constitution and Bylaws long before then. The egregious conduct exhibited here is indefensible in the NFL,” Arbitrator Harold Henderson said after the suspension had been reduced. “However, ten games is simply too much, in my view, of an increase over prior cases without notice such as was done last year, when the ‘baseline’ for discipline in domestic violence or sexual assault cases was announced as a six-game suspension.”', 'Hardy was arrested for cocaine possession in 2016, but the charges were later dropped after he completed a pretrial diversion program. ', 'Following the conclusion of his NFL career at the end of the 2015 season, Hardy announced he would be transitioning into a mixed martial arts career. ', 'Hardy made his UFC debut in January 2019, amassing a 7-5 record with one no contest for the promotion. ', 'The UFC announced they would not be renewing Hardy’s contract in March 2022. ', '', 'By signing up, I agree to the Terms and Privacy Policy and to receive emails from Us Weekly', '', '', 'US WEEKLY HAS AFFILIATE PARTNERSHIPS SO WE MAY RECEIVE COMPENSATION FOR SOME LINKS TO PRODUCTS AND SERVICES.', '', 'By signing up, I agree to the Terms and Privacy Policy and to receive emails from Us Weekly', 'Us Weekly is part of Part of the a360media Entertainment Group. © a360media 2025\nPowered by WordPress VIP', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Sports,https://news.google.com/api/attachments/CC8iK0NnNWpXVk5tV1hsMmJtNTRUbUpGVFJETEFSam9BaWdLTWdZdFpZck9zUVU=-w280-h168-p-df
Details emerge on Greg Hardy's arrest for assault,https://www.on3.com/news/details-emerge-on-greg-hardy-arrest-for-assault/,"['More details have emerged on the arrest of former Ole Miss and NFL standout Greg Hardy. He is being accused of putting hands on his girlfriend, according to reporting from TMZ.', 'Hardy was arrested on Wednesday in the state of Texas. He was booked for “assault causes bodily injury family member” and was waiting to see a judge on Thursday with his bond likely to be set then. No other information was available in TMZ’s original report.', 'But the outlet has since followed up. And, according to TMZ, Hardy’s girlfriend is reportedly claiming that he pushed her onto a bed and held her down by the neck during an argument over potential cheating.', 'She called police around 2 p.m. on Wednesday. Greg Hardy reportedly fled the home after the confrontation.', 'Per TMZ, Hardy was confronted by his girlfriend over messages she saw on his phone, speculating “he was unfaithful to her while he was out of town.” At that point, Hardy told her to get out of his face, but she refused.', 'Then, Greg Hardy reportedly pushed her onto the bed and held her down, with one hand around her neck. The woman said she was still able to breathe and did not lose consciousness. After the two disentangled, Hardy left the house.', '', '', '', '', '', '', 'After police tracked down Hardy, he reportedly told them that he had “moved her out of the way and placed her on the bed by grabbing her arms,” denying that anything else happened.', 'Hardy is no stranger to encounters involving law enforcement. He had a domestic violence case in 2014 and a possession charge for cocaine back two years later in 2016.', 'Greg Hardy was involved in athletics for a decade and a half, playing football before competing in mixed martial arts and competitive fighting. He played on the defensive line at Ole Miss before being drafted in 2010 and playing for six seasons in the National Football League.', 'In 75 games played for the Carolina Panthers and Dallas Cowboys, Hardy posted 238 tackles, 40 sacks, and eight forced fumbles with one recovery. Hardy then transitioned from the NFL into the UFC. He fought 13 times with a 7-5 record.', 'Full schedule, times, TV released', 'Betting lines for each Super', 'Ranking Top 20 to win it all', ""Calls out Kevin O'Sullivan, Georgia baseball"", 'Calls for 4 Big Ten CFP bids', '© 2025 On3 Media, Inc. All rights reserved. On3 is a registered trademark of On3 Media, Inc.', '']",Sports,https://news.google.com/api/attachments/CC8iK0NnNWpXVk5tV1hsMmJtNTRUbUpGVFJETEFSam9BaWdLTWdZdFpZck9zUVU=-w280-h168-p-df
"Greg Hardy's GF Claims He Pushed Her, Put Hands Around Her Neck Before Arrest",https://www.tmz.com/2025/06/05/greg-hardy-girlfriend-claims-pushed-hands-around-neck-arrest/,"[""Greg Hardy's girlfriend claims the former NFL star pushed her onto a bed and held her down by her neck in an argument over cheating allegations prior to his arrest ... this according to documents obtained by TMZ Sports."", 'The woman called police around 2 PM on Wednesday to report a family violence in progress ... stating Hardy assaulted her and she had marks on her body. The woman also said Hardy fled their home in a white 2018 GMC Acadia after the physical altercation.', ""When cops arrived, the woman said the argument started when they were driving back from the park with their children -- Hardy asked his girlfriend what was wrong, and she replied they would address it when they were home ... as she didn't want to bicker in front of the kids."", 'Once they were home, the woman confronted Hardy about messages she saw on his phone ... and speculated he was unfaithful to her while he was out of town.', 'The woman claims Hardy told her to get out of his face, but she did not ... and he reacted by pushing her with both hands on her chest, forcing her on top of the bed.', 'The woman said Hardy then got on top of her and held her down with one of his hands around her neck ... but she was still able to breathe and did not lose consciousness.', 'She stated she started to kick Hardy ... leading him to grab her feet and push them away -- causing her whole body to turn.', ""Responding officers observed scratches and redness on the woman's arms ... and when asked to describe her pain on a scale of one to 10, she stated she felt a one."", 'After the incident, the woman claims Hardy got up and left the home ... only to be tracked down by police nearby.', 'Hardy confirmed an altercation took place ... but stated the woman poked him in the forehead with her index finger, which ""hurt.""', 'Hardy claimed he ""moved her out of the way and placed her on the bed by grabbing her arms"" -- but denied anything else happened.', 'Ultimately, Hardy was cuffed and taken to Richardson Police Jail and charged with ""assault causing bodily injury family member.""', 'Read our community guidelines for comments on TMZ', 'Yes! Send me email updates and offers from TMZ and its Affiliates. By subscribing, I agree to the Privacy Policy and Terms of Use']",Sports,https://news.google.com/api/attachments/CC8iK0NnNWpXVk5tV1hsMmJtNTRUbUpGVFJETEFSam9BaWdLTWdZdFpZck9zUVU=-w280-h168-p-df
Former NFL pass rusher Greg Hardy is arrested for assaulting a family member,https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/former-nfl-pass-rusher-greg-hardy-is-arrested-for-assaulting-a-family-member,"['Former NFL defensive end Greg Hardy has been arrested for assaulting a family member.', 'Via TMZ.com, Hardy was taken into custody on Wednesday afternoon. He remains jailed pending a bail hearing.', 'A sixth-round pick of the Panthers in 2010, Hardy spent five seasons in Carolina before signing with the Cowboys in 2015. He had a career-high 15.0 sacks in 2013, earning a Pro Bowl berth and a spot on the All-Pro second team.', 'In 2014, he spent all but one game on the Commissioner-Exempt list while domestic violence charges against him were pending. He was suspended four games to start the 2015 season.', 'After his NFL career ended, he took up various forms of competitive fighting.', 'A Division of NBCUniversal.', 'DISCLAIMER: This site and the products offered are for entertainment purposes only, and there is no gambling offered on this site. This service is intended for adult audiences. No guarantees are made for any specific outcome. If you or someone you know has a gambling problem, please call 1-800-GAMBLER.', 'Ⓒ 2024 NBC Universal', '', '', '', '', '', '', '', '', '']",Sports,https://news.google.com/api/attachments/CC8iK0NnNWpXVk5tV1hsMmJtNTRUbUpGVFJETEFSam9BaWdLTWdZdFpZck9zUVU=-w280-h168-p-df
Former Dallas Cowboy Greg Hardy arrested on charges of assaulting family member,https://www.star-telegram.com/sports/nfl/dallas-cowboys/article307958155.html,"['', 'Former Dallas Cowboy Greg Hardy was arrested by police in Richardson on charges of assault causing bodily injury against a family member, according to jail records.', 'He was booked at 2:29 p.m. on Wednesday, June 4. A bond has not yet been set. Officials are waiting for Hardy’s arraignment to release an arrest affidavit.', 'The former defensive end has a history of run-ins with the law. He was previously arrested in May 2014 for assault against an ex-girlfriend, for which a judge found him guilty, but Hardy appealed for a jury trial, and the charges were dropped after the victim failed to appear in court.', 'After the incident, he was released by the Carolina Panthers and eventually signed with the Cowboys. Dallas owner Jerry Jones was heavily criticized at the time of the signing.', 'Hardy spent one season with the Cowboys, in 2015, which was his last in the NFL. After leaving the league, Hardy participated in various combat sports, including MMA and professional boxing, among others.', 'This story was originally published June 5, 2025 at 11:24 AM.', '', 'Part of the McClatchy Media Network', '']",Sports,https://news.google.com/api/attachments/CC8iK0NnNWpXVk5tV1hsMmJtNTRUbUpGVFJETEFSam9BaWdLTWdZdFpZck9zUVU=-w280-h168-p-df
Former Dallas Cowboy Greg Hardy arrested for family violence in Richardson,https://www.cbsnews.com/texas/news/former-dallas-cowboy-greg-hardy-arrested-family-violence-richardson/,"['Watch CBS News', 'Updated on: June 5, 2025 / 2:05 PM CDT / CBS Texas', 'Former Dallas Cowboy-turned-UFC fighter Greg Hardy was arrested in North Texas this week. ', 'The former Cowboys defensive end was arrested Wednesday afternoon and was charged with assault causing bodily injury of a family member. He was in the Richardson jail through Thursday morning. ', ""According to an arrest affidavit, Hardy's girlfriend, Miranda Thorp, called 911 saying she was fighting with Hardy and he assaulted her, leaving marks on her. She also said he took her vehicle."", ""According to Thorp, the argument started when they were coming back from the park and were in the car with their children. Hardy asked Thorp what was bothering her and Thorp responded, saying they would talk at home because she didn't want to fight in front of their children."", 'After the children were put in bed, Thorp told Hardy she saw messages on his phone and she believed he was cheating on her while he was out of town.', 'When confronted, Hardy told Thorp to get out of her face, according to the affidavit. Thorp told police that Hardy pushed her down, got on top of her and held her down with his hands on her throat. ', 'The affidavit continued to say that Thorp began to kick Hardy, then he left with her vehicle. ', 'Hardy on the other hand, told police that Thorp got close to his face and started poking him in his forehead with her index finger and that he moved her out of the way and placed her on the bed by grabbing her arms.', 'Hardy was with the Carolina Panthers from 2010-2014 and joined the Cowboys in 2015, his final season in the NFL. In 2018, he participated in his first UFC fight, according to ESPN.', 'In 2014, Hardy was convicted of choking and threatening to kill his ex-girlfriend. Shortly after, he was deactivated by the Panthers. The charge was later dropped and expunged from his record.', 'Photos of his bruised ex-girlfriend were leaked, to which Hardy said on social media that he ""had to say I express my regret 4 what happened in past.""', 'In 2015, the Cowboys signed Hardy amid the criticism for his domestic abuse charges. ', 'Julia Falcon is a digital content producer at CBS News Texas. Julia has previously written for news outlets across Dallas-Fort Worth like the Denton Record-Chronicle, D Magazine, 1080 KRLD and 105.3 The Fan. She covers a span of topics, focusing on sports and trending topics. Every week, Julia produces a show called ""Eye on Trending,"" where she answers top trending questions.', '© 2025 CBS Broadcasting Inc. All Rights Reserved.', '©2025 CBS Broadcasting Inc. All Rights Reserved.']",Sports,https://news.google.com/api/attachments/CC8iK0NnNWpXVk5tV1hsMmJtNTRUbUpGVFJETEFSam9BaWdLTWdZdFpZck9zUVU=-w280-h168-p-df
