Title,Link,Paragraphs,Topic,Image
Democrats’ ‘betrayal’ of Joe Biden revealed by his press secretary in new book,https://www.telegraph.co.uk/us/politics/2025/06/04/democrats-betrayal-joe-biden-karine-jean-pierre-book/,"['Karine Jean-Pierre to release memoir about her journey to becoming ‘independent’ after serving in White House', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Joe Biden’s White House press secretary has quit the Democratic Party and written a tell-all memoir about the party’s “betrayal” of the former president.', 'Karine Jean-Pierre, 50, who fiercely defended Mr Biden when reporters asked about his ailing health, has penned a book about her journey to becoming an “independent” after serving in both Barack Obama and Mr Biden’s administrations.', 'Independent: A Look Inside a Broken White House, Outside the Party Lines, which will be released on Oct 21, is described as a “groundbreaking, revelatory assessment of America’s broken two-party system”.', 'According to Legacy Lit, a Hachette Book Group imprint that will publish the book, “insider” Ms Jean-Pierre will urge Americans to “embrace life as independents” in a “country obsessed with blind loyalty”.', '“Jean-Pierre didn’t come to her decision to be an independent lightly,” it adds.', '“She has served two American presidents, Obama and Biden. In 2020, she joined Biden’s campaign as a senior adviser, becoming Harris’s chief of staff and then, two years later, White House press secretary. She takes us through the three weeks that led to Biden abandoning his bid for a second term and the betrayal by the Democratic Party that led to his decision.”', 'The book is described as a “hard-hitting yet hopeful critique” in which she encourages Americans to “think outside of the blue-and-red box”.', 'Jake Tapper, the CNN journalist, has been accused of cashing-in with a book about Mr Biden’s decline in office while failing to report on it while he was still in office.', 'Tapper was accused of being a hypocrite following the release of Original Sin, which alleged aides shielded the public from the extent of Mr Biden’s decline while serving as president.', 'According to the authors, the president at one stage forgot the name of actor George Clooney and was closely managed by his wife, Jill Biden, who allegedly protected the president from criticism and finished his thoughts for him.', 'Mr Biden, 82, said the allegations were “wrong” and “there’s nothing to sustain” them.', 'Last month, he revealed he had been diagnosed with an aggressive form of prostate cancer.', 'The announcement of Ms Jean-Pierre’s tell-all book has incensed Democrats, with former Biden administration officials telling Politico the move is “a grift”.', 'One former staffer told the outlet Ms Jean-Pierre had joked about becoming an independent while working for Mr Biden, while another said she had started working with a New York publicist, who she had copied in on official emails while still in the administration. Other officials said Ms Jean-Pierre had been hoping for a job co-hosting The View on ABC.', '“She made a joke about being an independent last year and now it’s a book. All ideas are monetary — even the dumb ones,” one former administration official said.', 'Ms Jean-Pierre, who was in Mr Biden’s inner circle, was criticised at times for being evasive about Mr Biden’s physical condition.', 'Her book appears to represent a continuation of her defence of Mr Biden. Earlier this year Ms Jean-Pierre accused the Democratic leadership of attacking Mr Biden like a “firing squad”.', '“Until January 20, I was responsible for speaking on behalf of the president of the United States,” Ms Jean-Pierre, the first black woman and openly gay person to hold the position of White House press secretary, said in a statement released on Wednesday.', '“At noon on that day, I became a private citizen who, like all Americans and many of our allies around the world, had to contend with what was to come next for our country. I determined that the danger we face as a country requires freeing ourselves of boxes. We need to be willing to exercise the ability to think creatively and plan strategically.”', 'Ms Jean-Pierre succeeded Jen Psaki as press secretary in 2022 after previously serving as deputy press secretary and also working as a senior adviser during Mr Biden’s 2020 campaign. During Mr Obama’s first term, she was a regional political director.', '', '', '', '', '']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNDFVRGx6YWxSM1YyZGlSVEF4VFJESkF4aWZCU2dLTWdhaFZwZ0xwZ2c=-w280-h168-p-df
Democrats and their faux ‘independent’ thinking,https://www.washingtontimes.com/news/2025/jun/5/democrats-faux-independent-thinking/,"['OPINION:', 'Karine Jean-Pierre, former White House press secretary to ex-President Joseph R. Biden, has switched from Democrat to independent, saying in a video shared on Instagram that it’s time “we” — meaning everybody — “stop thinking in boxes and think outside of our boxes and not be so partisan.” ', 'She made the remarks coincidentally enough at the same time that she’s promoting her new book about the broken two-party political system and the need for people to be more independent.', 'That’s called marketing.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNDFVRGx6YWxSM1YyZGlSVEF4VFJESkF4aWZCU2dLTWdhaFZwZ0xwZ2c=-w280-h168-p-df
KJP’s Failure Is Her Own,https://www.nationalreview.com/2025/06/kjps-failure-is-her-own/,"['National Review', 'What Did Elon Musk Actually Accomplish, Except His Own Downfall?', 'Who Cares About Habiba Soliman?', 'Trump’s Team Should Shake Off Biden-Era Anxiety About Russian Nukes', 'California’s Trans-Athlete Ruse', 'Test Results Confirm How Bad the Fact-Checking Was on Algerian Boxer Imane Khelif', 'J\noe Biden’s administration in exile has reached the “crabs in a bucket” stage. The moment one of its erstwhile members nears the point at which they might escape the gravity well of Biden’s disgrace, they’re pulled back down by their panicked and desperate colleagues.', 'Take Karine Jean-Pierre. Once the public face of the last administration, she had languished in self-imposed isolation since the election. She reemerged from obscurity this week with a forthcoming memoir in which she declares herself an “Independent,” liberated from the Democratic Party and Biden’s “broken White House.”', 'Her former compatriots in the administration are determined to prevent KJP ...', '', '', '', '', '', '', '© 2025 National Review', 'Newsletters', '']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNDFVRGx6YWxSM1YyZGlSVEF4VFJESkF4aWZCU2dLTWdhaFZwZ0xwZ2c=-w280-h168-p-df
"Former White House press secretary Karine Jean-Pierre left Democratic Party, publisher of her book says",https://www.fox5dc.com/news/former-white-house-press-secretary-karine-jean-pierre-left-democratic-party-publisher-her-book-says,"['', 'WASHINGTON, D.C. - Former White House press secretary Karine Jean-Pierre is calling for people to think beyond the two-party system ahead of her book release that takes a close look at President Biden’s decision not to run for reelection.', 'According to The Associated Press, Jean-Pierre switched her affiliation to independent after working in two Democratic administrations, according to Legacy Lit, a Hachette Book Group imprint that will publish ""Independent: A Look Inside a Broken White House, Outside the Party Lines"" on Oct. 21.', '""Until January 20, I was responsible for speaking on behalf of the President of the United States,"" Jean-Pierre, the first Black woman and openly gay person to hold the position of White House press secretary, said in a statement released Wednesday.', '""At noon on that day, I became a private citizen who, like all Americans and many of our allies around the world, had to contend with what was to come next for our country. I determined that the danger we face as a country requires freeing ourselves of boxes. We need to be willing to exercise the ability to think creatively and plan strategically.""', 'Her book could be one of the few by former White House press secretaries to make news. Scott McLellan, President George W. Bush’s press secretary from 2003-2006, made headlines when he criticized Bush and other administration officials in the 2008 bestseller ""What Happened.""', 'The Source: Information from the Associated Press was used to write this report. ', 'All the news you need to know, every day', 'By clicking Sign Up, I confirm\nthat I have read and agree\nto the Privacy Policy\nand Terms of Service.', '', 'This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX Television Stations']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNDFVRGx6YWxSM1YyZGlSVEF4VFJESkF4aWZCU2dLTWdhaFZwZ0xwZ2c=-w280-h168-p-df
Former Biden press secretary says she left Democratic Party,https://www.upi.com/Top_News/US/2025/06/04/karine-jean-pierre-book/2351749067326/,"['', 'June 4 (UPI) -- Former White House Press Secretary Karine Jean-Pierre says she left the Democratic Party and urges more Americans to become independents in a book to be released this fall.', 'The book is attributed to Jean-Pierre and is titled ""Independent: A Look Inside a Broken White House, Outside Party Lines.""', '', '""Jean-Pierre didn\'t come to her decision to be an independent lightly,"" the book\'s teaser says.', '""She takes us through the three weeks that led to Biden\'s abandoning his bid for a second term and the betrayal by the Democratic Party that led to his decision.""', '', 'The book is slated to be released on Oct. 21 and offers insights from the first Black and openly lesbian woman to become the White House press secretary.', 'Jean-Pierre succeeded Jen Psaki, who left the position in 2022 and joined the staff of MSNBC.', 'In the book, Jean-Pierre says the United States has a broken two-party system, but independents account for the largest voting bloc, with about 43% of voters identifying as independent in 2023, Axios reported.', '""We need to stop thinking in boxes and think outside of our boxes and not be so partisan,"" Jean-Pierre said in a video posted on social media.', '', '""If you are willing to stand side by side with me, regardless of ... how you identify politically, and as long as you respect the community that I belong to and vulnerable communities that I respect, I will be there with you,"" Axios reported her saying.', 'She also said her book offers hope for Americans who are upset by the Trump administration and explains how she is following her own compass while moving forward.', 'Prior to working for Biden, Jean-Pierre was a spokeswoman for MoveOn.', 'While she was the White House press secretary, Jean-Pierre defended Biden\'s mental acuity, saying she couldn\'t ""keep up with him"" and at one point called video evidence of his mental decline ""cheap fakes.""', 'She has accused Democrats of putting Biden before a ""firing squad"" and forcing him out of the presidential race in July after a bad debate performance.', '""I had never seen a party do that in the way that they did, and it was hurtful and sad to see that happening,"" she said.', '']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNDFVRGx6YWxSM1YyZGlSVEF4VFJESkF4aWZCU2dLTWdhaFZwZ0xwZ2c=-w280-h168-p-df
"Karine Jean-Pierre, Biden’s former press secretary, reveals she’s left the Democratic Party",https://www.cnn.com/2025/06/04/politics/karine-jean-pierre-biden-book,"['', '(CNN) – Karine Jean-Pierre, who served as White House press secretary under former President Joe Biden, has switched her party affiliation to independent, according to a publishing company’s description of her forthcoming book.', 'Jean-Pierre, who has worked in Democratic politics for decades, is set to release a new book that will discuss Biden’s decision to bow out of the 2024 election and encourage voters to look beyond the two-party political system. The description of her book, titled Independent: A Look Inside a Broken White House, Outside the Party Lines,” says she “didn’t come to her decision to be an Independent lightly.”', 'The book, which will be released in October, will examine “the three weeks that led to Biden’s abandoning his bid for a second term and the betrayal by the Democratic Party that led to his decision,” according to a book description from Legacy Lit, an imprint of Hachette Book Group.', 'That suggests Jean-Pierre’s book may further fuel the intraparty argument over whether Biden should have sought reelection given his age and questions about his mental acuity. Biden dropped out of the race last summer after a disastrous debate performance, making way for former Vice President Kamala Harris, who eventually lost to President Donald Trump.', 'Jean-Pierre served as the White House’s top spokesperson for more than two years and previously worked for the Biden-Harris 2020 campaign, in the Obama administration and for the progressive organization MoveOn.', 'She faced criticism at times for her responses to questions about Biden’s health, including in the wake of his debate performance.', '“Until January 20, I was responsible for speaking on behalf of the President of the United States. At noon on that day, I became a private citizen who, like all Americans and many of our allies around the world, had to contend with what was to come next for our country,” Jean-Pierre said in a statement to CNN. “We need to be clear-eyed and questioning, rather than blindly loyal and obedient as we may have been in the past.”', 'CNN’s Riane Lumer contributed to this report.', '© 2025 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.\nCNN Sans ™ & © 2016 Cable News Network.', '', '', '', '', '', '', '']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNDFVRGx6YWxSM1YyZGlSVEF4VFJESkF4aWZCU2dLTWdhaFZwZ0xwZ2c=-w280-h168-p-df
"Karine Jean-Pierre, Biden’s former press secretary, leaves Democratic party",https://www.theguardian.com/us-news/2025/jun/04/karine-jean-pierre-leaves-democratic-party,"['Jean-Pierre, now an independent, expected to detail weeks that preceded Biden’s dropout from 2024 race in new book', 'Karine Jean-Pierre, who served as White House press secretary for Joe Biden, has left the Democratic party to become an independent, according to the publisher of her forthcoming book.', 'Jean-Pierre, who served two Democratic White Houses, is expected to detail the weeks that preceded Biden’s monumental decision to withdraw from the 2024 presidential race, per a preview of the book, which is set to be published this fall.', 'The book, titled Independent: A Look Inside a Broken White House, Outside the Party Lines, promises a detailed recounting of “the three weeks that led to Biden’s abandoning his bid for a second term and the betrayal by the Democratic party that led to his decision”.', 'The book will be published by Legacy Lit, a Hachette Book Group imprint.', 'Jean-Pierre’s announcement comes as the party has been forced to reckon with its decision to staunchly support Biden’s decision to seek a second term as the oldest serving president in American history and despite voter concerns about his age and mental acuity. Tensions between Jean-Pierre and the White House press corps grew tense last year, as reporters pressed for more access and transparency around the president’s health.', 'New reporting on Biden’s presidency presents a scathing account of efforts by his close staff and allies to hide the extent of his deterioration. In the midst of the debate, Biden’s office announced that he had been diagnosed with an aggressive form of prostate cancer that has spread to his bones.', 'In comments since leaving the White House, Jean-Pierre described Democrats’ response to Biden’s disastrous June debate against Trump, in which he appeared disoriented and listless, as a “firing squad”.', '“I had never seen anything like that before,” she said during a discussion hosted by the Institute of Politics at the Harvard Kennedy School in late February, describing the rising tide of calls demanding he abandon his re-election campaign. “It was truly, truly unfortunate. And I think it hurt us more than folks realized.”', 'Jean-Pierre did not arrive “lightly” at her decision to leave the Democratic party, according to the publisher. The book, billed as a “hard-hitting yet hopeful critique”, will make the case for “why Americans must step beyond party lines to embrace life as Independents”.', 'In a series of Instagram posts promoting her book, Jean-Pierre said it was “time to free ourselves from boxes”, joining a growing trend of Americans who do not identify as Democrats or Republicans. According to the latest Gallup poll, far more Americans – 43% – consider themselves to be independents than Democrats – 28% – or Republicans, also 28%.', '“As a history maker, veteran public servant, political analyst and independent thinker, she urges Americans to think outside of the blue-and-red box as we consider what’s next to save our democracy,” the publisher said.', 'Jean-Pierre was the first Black woman and openly LGBTQ+ person to serve as White House press secretary, assuming the role after Jen Psaki departed the position.']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNDFVRGx6YWxSM1YyZGlSVEF4VFJESkF4aWZCU2dLTWdhaFZwZ0xwZ2c=-w280-h168-p-df
Biden White House’s Karine Jean-Pierre quits Democratic party,https://www.ft.com/content/2356856d-4b9e-45da-84b5-9132488257f5,"['Then $75 per month.\nComplete digital access to quality FT journalism on any device. \nCancel anytime during your trial.', 'Essential digital access to quality FT journalism on any device. Pay a year upfront and save 20%.', 'Complete digital access to quality FT journalism with expert analysis from industry leaders. Pay a year upfront and save 20%.', 'Complete digital access to quality analysis and expert insights, complemented with our award-winning Weekend Print edition.', 'Terms & Conditions apply', 'Discover all the plans currently available in your country', 'Digital access for organisations. Includes exclusive features and content.', 'See why over a million readers pay to read the Financial Times.']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNDFVRGx6YWxSM1YyZGlSVEF4VFJESkF4aWZCU2dLTWdhaFZwZ0xwZ2c=-w280-h168-p-df
"Karine Jean-Pierre, ex-White House press secretary, leaves Democratic party, to slam Biden betrayal in new book",https://www.livemint.com/news/us-news/karine-jean-pierre-ex-white-house-press-secretary-leaves-democratic-party-to-slam-biden-betrayal-in-new-book-11749064707015.html,"['Former White House Press Secretary Karine Jean-Pierre has left the Democratic Party, citing its ""betrayal"" of former President Joe Biden, and registered as an Independent, according to an announcement by her publisher, Hachette Book Group, on Wednesday (June 4).', 'Jean-Pierre, who served under Biden from 2022 to early 2025, will detail her decision in an upcoming book titled ""Independent: A Look Inside a Broken White House, Outside the Party Lines"", slated for release on October 21.', 'In a statement accompanying the book announcement, Jean-Pierre said: “Until January 20, I was responsible for speaking on behalf of the President of the United States. At noon on that day, I became a private citizen who, like all Americans and many of our allies around the world, had to contend with what was to come next for our country.”', 'She added: “I determined that the danger we face as a country requires freeing ourselves of boxes. We need to be willing to exercise the ability to think creatively and plan strategically.”', 'According to the publisher, the book will offer an insider’s view of “the three weeks that led to Biden’s abandoning his bid for a second term and the betrayal by the Democratic Party that led to his decision.”', 'Jean-Pierre had strongly defended Biden following his poor debate performance against Donald Trump, which triggered calls from top Democrats for him to withdraw from the race. Biden, then 81, ultimately dropped out, citing concerns over his health and electability.', 'Legacy Lit said Jean-Pierre’s book will not only recount her White House experience but also advocate for a broader political shift: “She presents clear arguments and provocative evidence as an insider about the importance of dismantling the torrent of disinformation and misinformation that has been rampant in recent elections.”', 'The publisher said she would urge Americans to move beyond “blind loyalty” to the two-party system and “embrace life as Independents.”', 'Jean-Pierre, 50, previously worked as deputy press secretary and served as a senior adviser to Biden’s 2020 campaign. She was also a regional political director during President Barack Obama’s first term.', 'The publisher emphasised: “Jean-Pierre didn’t come to her decision to be an Independent lightly.”', 'Her departure and forthcoming book come amid renewed scrutiny of the Biden administration, as former aides face criticism over whether they downplayed the president’s cognitive decline — an issue raised in the recent exposé ""Original Sin"" by two journalists.', '(With inputs from AFP, AP)', 'Stay updated with the latest Trending, India , World and United States news. Get breaking news and key updates here on Mint!', 'An auto driver earns ₹5–8 lakhs monthly by offering a bag-keeping service outside the US Consulate—no app, no degree, just smart hustle solving a real problem for daily visa visitors.', 'Download the Mint app and read premium stories', '', '']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNDFVRGx6YWxSM1YyZGlSVEF4VFJESkF4aWZCU2dLTWdhaFZwZ0xwZ2c=-w280-h168-p-df
Ex Biden press secretary Jean-Pierre switches from Democrat to independent,https://www.reuters.com/world/us/ex-biden-press-secretary-jean-pierre-switches-democrat-independent-2025-06-04/,"['The Reuters Tariff Watch newsletter is your daily guide to the latest global trade and tariff news. Sign up here.', 'Reporting by Costas Pitas; Editing by Andrea Ricci', 'Our Standards: The Thomson Reuters Trust Principles.\n, opens new tab', 'The suspect faces nearly 400 years in prison on attempted murder charges in state court as well as federal hate crimes charges that carry a life sentence.', ""Reuters, the news and media division of Thomson Reuters, is the world’s largest multimedia news provider, reaching billions of people worldwide every day. Reuters provides business, financial, national and international news to professionals via desktop terminals, the world's media organizations, industry events and directly to consumers."", 'Access unmatched financial data, news and content in a highly-customised workflow experience on desktop, web and mobile.', 'Browse an unrivalled portfolio of real-time and historical market data and insights from worldwide sources and experts.', 'Screen for heightened risk individual and entities globally to help uncover hidden risks in business relationships and human networks.', 'All quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.', '© 2025 Reuters. All rights reserved']",U.S.,https://news.google.com/api/attachments/CC8iK0NnNDFVRGx6YWxSM1YyZGlSVEF4VFJESkF4aWZCU2dLTWdhaFZwZ0xwZ2c=-w280-h168-p-df
