Title,Link,Paragraphs,Topic,Image
Broadcom beats on earnings and revenue,https://www.cnbc.com/2025/06/05/broadcom-avgo-earnings-report-q2-2025.html,"['', 'In this article', 'Broadcom\nreported second-quarter earnings on Thursday that beat Wall Street expectations, and the chipmaker provided robust guidance for the current period.', 'Here’s how the chipmaker did versus LSEG consensus estimates:', 'Broadcom said it expects about $15.8 billion in third-quarter revenue, versus $15.7 billion expected by Wall Street analysts. Revenue in the latest quarter rose 20% on an annual basis.', 'The company said net income increased to $4.97 billion, or $1.03 per share, from $2.12 billion, or 44 cents per share, in the year-ago period. The company instituted a 10-for-1 stock split a year ago.', 'Broadcom shares are up 12% this year after more than doubling last year on investor optimism for the company’s custom chips for artificial intelligence. In March, Broadcom CEO Hock Tan said it was developing AI chips with three large cloud customers.', '“We continue to make excellent progress on the multiyear journey of enabling our three customers and four prospects to deploy custom AI accelerators,” Tan said, adding that the partners are “unwavering” in their plans to invest in AI infrastructure.', 'Broadcom said that it had $4.4 billion in AI revenue during the quarter, attributing the sales to its networking parts that connect complicated server clusters.', 'Tan said in a statement that Broadcom expects $5.1 billion in AI chip sales in the third quarter, adding that the company’s “hyperscale partners continue to invest.” He said he expected the company’s AI growth to continue through fiscal 2026.', 'Hyperscalers are companies that build out large cloud systems to rent out to their own customers. They include Amazon, Google and Microsoft.', 'Those sales are reported in the company’s semiconductor solutions business, which had $8.4 billion in revenue during the quarter, a 17% increase from last year, and above $8.34 billion analyst estimate, according to StreetAccount.', 'The company’s software business, which includes VMware, grew 25% year-over-year to $6.6 billion in sales, beating the StreetAccount estimate.', 'WATCH: Semiconductor sector is showing signs of a cyclical bottom', 'Got a confidential news tip? We want to hear from you.', 'Sign up for free newsletters and get more CNBC delivered to your inbox', 'Get this delivered to your inbox, and more info about our products and services.', '© 2025 CNBC LLC. All Rights Reserved. \nA Division of NBCUniversal', 'Data is a real-time snapshot *Data is delayed at least 15 minutes. Global Business and Financial News, Stock Quotes, and Market Data and Analysis.', 'Data also provided by']",Business,https://news.google.com/api/attachments/CC8iMkNnNTNUR2xKWDFWMFkxTlJkRXhGVFJERUF4aW5CU2dLTWdzQkVJYkRIaWhzUnZvYVJR=-w280-h168-p-df
,https://www.barrons.com/articles/broadcom-stock-price-earnings-dbc9ec1a,"['Updated June 05, 2025, 5:32 pm EDT / Original June 05, 2025, 2:30 am EDT', 'Broadcom\nAVGO\n-0.44%\nstock fell after the company posted slightly better-than-expected earnings for its April quarter late Thursday.', 'AVGO', '-0.44%', '']",Business,https://news.google.com/api/attachments/CC8iMkNnNTNUR2xKWDFWMFkxTlJkRXhGVFJERUF4aW5CU2dLTWdzQkVJYkRIaWhzUnZvYVJR=-w280-h168-p-df
We’re lifting our price target on Broadcom after its AI business impresses once again,https://www.cnbc.com/2025/06/05/were-lifting-our-price-target-on-broadcom-after-its-ai-business-impresses-once-again.html,"['', 'Got a confidential news tip? We want to hear from you.', 'Sign up for free newsletters and get more CNBC delivered to your inbox', 'Get this delivered to your inbox, and more info about our products and services.', '© 2025 CNBC LLC. All Rights Reserved. \nA Division of NBCUniversal', 'Data is a real-time snapshot *Data is delayed at least 15 minutes. Global Business and Financial News, Stock Quotes, and Market Data and Analysis.', 'Data also provided by']",Business,https://news.google.com/api/attachments/CC8iMkNnNTNUR2xKWDFWMFkxTlJkRXhGVFJERUF4aW5CU2dLTWdzQkVJYkRIaWhzUnZvYVJR=-w280-h168-p-df
JPMorgan Maintains Overweight Rating on Broadcom (AVGO) Stock,https://www.insidermonkey.com/blog/jpmorgan-maintains-overweight-rating-on-broadcom-avgo-stock-1547380/,"['', 'Our #1 AI Stock Pick is on a steep discount - 29.99$ instead of 99.99$! Click here to access exclusive research!', 'On June 3, JPMorgan analysts affirmed an ‘Overweight’ rating and $250 price target for Broadcom Inc. (NASDAQ:AVGO) ahead of the company’s earnings report.', 'A leading semiconductor chip on a computer robot arm, reflecting the technology advances of the company.', 'In a research note, the analysts highlighted robust demand for Broadcom’s artificial intelligence (AI) products, including custom application-specific integrated circuits (ASICs) and networking solutions. They noted stabilization in the company’s non-AI semiconductor business across enterprise, server/storage, broadband, and wireless sectors. Also, the analysts stated that increased revenue opportunities from the VMware acquisition continue to provide additional upside.', 'JPMorgan expects Broadcom’s Q2 FY2025 results to meet or exceed both their estimates and consensus expectations. Additionally, the firm predicts 5-7% quarter-over-quarter revenue growth for the July quarter (Q3 FY2025). Again, strong AI demand is expected to drive this growth. Their July quarter revenue estimate of $16.1 billion surpasses consensus forecasts. Broadcom’s AI-related revenue is expected to go over $5 billion, beating the $4.8 billion estimate. This is due to the high demand for AI solutions, which is boosting the company’s financial growth.', 'Broadcom Inc. (NASDAQ:AVGO) is a global technology company that designs, develops, and supplies semiconductor and infrastructure software solutions. It produces chips for networking, broadband, wireless, storage, and industrial applications, along with software for cybersecurity, data centers, and enterprise IT.', 'While we acknowledge the potential of Broadcom Inc. (NASDAQ:AVGO) as an investment, our conviction lies in the belief that some AI stocks hold greater promise for delivering higher returns and have limited downside risk. If you are looking for an AI stock that is more promising than AVGO and that has 100x upside potential, check out our report about the cheapest AI stock.', 'READ NEXT: 20 Best AI Stocks To Buy Now and 30 Best Stocks to Buy Now According to Billionaires.', 'Disclosure: None.', 'MSN NewsNASDAQ:AVGOBroadcom Inc. (NASDAQ:AVGO)', 'Returns since its inception in May 2014 (through February 19th, 2025)', 'Warren Buffett', 'Berkshire Hathaway', '$293,447,417,000', 'David Einhorn', 'Greenlight Capital', '$1,491,303,000', 'George Soros', 'Soros Fund Management', '$5,416,602,000', 'Jim Simons', 'Renaissance Technologies', '$77,426,184,000', 'Leon Cooperman', 'Omega Advisors', '$1,886,381,000', 'Carl Icahn', 'Icahn Capital LP', '$22,521,664,000', 'Steve Cohen', 'Point72 Asset Management', '$22,767,998,000', 'John Paulson', 'Paulson & Co', '$3,510,256,000', 'David Tepper', 'Appaloosa Management LP', '$4,198,712,000', 'Paul Tudor Jones', 'Tudor Investment Corp', '$6,160,740,000', 'Get our editor’s daily picks straight in your inbox!', '']",Business,https://news.google.com/api/attachments/CC8iMkNnNTNUR2xKWDFWMFkxTlJkRXhGVFJERUF4aW5CU2dLTWdzQkVJYkRIaWhzUnZvYVJR=-w280-h168-p-df
No title found,https://www.marketwatch.com/story/broadcoms-stock-cools-off-even-as-earnings-show-robust-ai-demand-f11407f0,[],Business,https://news.google.com/api/attachments/CC8iMkNnNTNUR2xKWDFWMFkxTlJkRXhGVFJERUF4aW5CU2dLTWdzQkVJYkRIaWhzUnZvYVJR=-w280-h168-p-df
AVGO Earnings: Broadcom’s Financial Results Squeak by Wall Street Estimates,https://www.tipranks.com/news/avgo-earnings-broadcoms-financial-results-squeak-by-wall-street-estimates,"['Chipmaker Broadcom (AVGO) has reported Fiscal second-quarter financial results that narrowly beat Wall Street’s forecasts.', '', '', 'The Silicon Valley-based company announced earnings per share (EPS) of $1.58, which was ahead of the $1.56 expected among analysts. Revenue of $15 billion edged the $14.99 billion consensus expectation of analysts. Sales were up 20% year-over-year.', 'In addition to the solid print, Broadcom’s management team offered robust forward guidance, saying they now expect about $15.80 billion in Fiscal third-quarter revenue, versus $15.70 billion that was expected on the Street.', 'Broadcom’s income statement. Source: Main Street Data', 'Broadcom said it had $4.40 billion in AI revenue during the latest quarter. Looking ahead, Broadcom said that it expects $5.10 billion in AI chip sales during the current quarter, adding that “hyperscale partners continue to invest.” Hyperscalers refers to companies that build large cloud systems such as Amazon (AMZN) and Microsoft (MSFT).', 'Sales to hyperscalers are reported in Broadcom’s semiconductor solutions business unit, which had $8.40 billion in revenue during the quarter, a 17% increase from last year, and above the $8.34 billion that analysts anticipated. The software business, which includes VMware, grew 25% year-over-year to $6.60 billion in sales during the quarter. AVGO stock has risen 13% this year.', 'Analysts have a consensus Strong Buy rating on AVGO stock based on 27 Buy and two Hold recommendations issued in the last three months. The average AVGO price target of $256.04 implies 1.50% downside risk from current levels. These ratings are likely to change after the company’s financial results.', 'Read more analyst ratings on AVGO stock', 'Disclaimer & Disclosure', ""Looking for a trading platform? Check out TipRanks' Best Online Brokers , and find the ideal broker for your trades."", '']",Business,https://news.google.com/api/attachments/CC8iMkNnNTNUR2xKWDFWMFkxTlJkRXhGVFJERUF4aW5CU2dLTWdzQkVJYkRIaWhzUnZvYVJR=-w280-h168-p-df
What Analysts Think of Broadcom Stock Ahead of Earnings,https://www.investopedia.com/what-analysts-think-of-broadcom-stock-ahead-of-earnings-q2-fy2025-update-11745328,"['RICCARDO MILANI / Contributor / Getty Images', 'Broadcom (AVGO) is scheduled to report fiscal second-quarter results after the closing bell Thursday, with Wall Street expecting growing revenue and profits fueled by demand for AI chips.\n1\n ', 'Analysts on average expect Broadcom to report revenue of $15.02 billion, up 20% year-over-year, and adjusted net income of $7.8 billion, up from $5.39 billion a year ago. AI revenue is expected to climb 42% year-over-year and 7% sequentially to $4.42 billion. ', 'Oppenheimer analysts called Broadcom the “No. 2 AI franchise after NVDA,” in a note to clients last week, raising their price target to $265 from $225.\n2\nBroadcom’s “core franchises in networking, wireless, broadband, server/storage, and software support sustainable growth,” the analysts said. “We remain long-term buyers.”', ""Of the 14 analysts tracked by Visible Alpha, 13 have a “buy” or equivalent rating for Broadcom stock, with one “hold.” However, their consensus price target near $252 would suggest a decline from Thursday morning's level at $263.91, near an intraday record and on track to close at an all-time high."", 'After Nvidia\'s (NVDA) strong sales report last week, Morgan Stanley analysts said they “also are positive on [Broadcom] in the AI space, but we are hard pressed to generate additional enthusiasm.""\n3', 'Shares of Broadcom have added roughly 14% in 2025 so far.', 'UPDATE—June 5, 2025: This article has been updated since it was first published to reflect more recent analyst estimates and share price values.', '', '', '']",Business,https://news.google.com/api/attachments/CC8iMkNnNTNUR2xKWDFWMFkxTlJkRXhGVFJERUF4aW5CU2dLTWdzQkVJYkRIaWhzUnZvYVJR=-w280-h168-p-df
Broadcom Earnings Preview - How Will AI Impact The Bottom Line?,https://www.forbes.com/sites/adamsarhan/2025/06/05/broadcom-earnings-previewhow-will-ai-impact-the-bottom-line/,"['', '', 'ByAdam Sarhan,', 'Contributor.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'SPECIAL OFFER', '$\n9.99', 'Billed Monthly', '$\n74.99', 'Billed Annually', '$\n145', 'Billed Biennially', 'Subscriptions renew automatically. You may cancel your subscription at any time.', 'Benefits']",Business,https://news.google.com/api/attachments/CC8iMkNnNTNUR2xKWDFWMFkxTlJkRXhGVFJERUF4aW5CU2dLTWdzQkVJYkRIaWhzUnZvYVJR=-w280-h168-p-df
Broadcom Inc.: Fiscal Q2 Earnings Snapshot,https://www.washingtonpost.com/business/2025/06/05/earns-broadcom-inc./10288b08-424b-11f0-b78e-5ddff7eb1e49_story.html,"['Broadcom Inc.: Fiscal Q2 Earnings Snapshot', '', '', '']",Business,https://news.google.com/api/attachments/CC8iMkNnNTNUR2xKWDFWMFkxTlJkRXhGVFJERUF4aW5CU2dLTWdzQkVJYkRIaWhzUnZvYVJR=-w280-h168-p-df
Anticipated Volatility for Broadcom (AVGO) Ahead of Earnings Release | AVGO Stock News,https://www.gurufocus.com/news/2911345/anticipated-volatility-for-broadcom-avgo-ahead-of-earnings-release--avgo-stock-news?r\u003d4bf001661e6fdd88d0cd7a5659ff9748,"[""Options trading activity surrounding Broadcom (AVGO, Financial) has increased to 1.2 times its usual volume as the company prepares to report its earnings. Calls are slightly outpacing puts in this pre-earnings phase, with a ratio of 8:7. Market expectations, as derived from implied volatility, suggest a price fluctuation of approximately 6.1%, or $15.98, once the earnings are announced. Historically, the stock's median movement over the past eight fiscal quarters has been around 7.8% post-earnings. Investors are closely monitoring these signals to assess potential price actions following the company's financial disclosure."", '', 'Based on the one-year price targets offered by 36 analysts, the average target price for Broadcom Inc (AVGO, Financial) is $243.29 with a high estimate of $301.15 and a low estimate of $171.60. The average target implies an downside of 7.19% from the current price of $262.14. More detailed estimate data can be found on the Broadcom Inc (AVGO) Forecast page.', 'Based on the consensus recommendation from 42 brokerage firms, Broadcom Inc\'s (AVGO, Financial) average brokerage recommendation is currently 1.8, indicating ""Outperform"" status. The rating scale ranges from 1 to 5, where 1 signifies Strong Buy, and 5 denotes Sell.', ""Based on GuruFocus estimates, the estimated GF Value for Broadcom Inc (AVGO, Financial) in one year is $150.28, suggesting a downside of 42.67% from the current price of $262.14. GF Value is GuruFocus' estimate of the fair value that the stock should be traded at. It is calculated based on the historical multiples the stock has traded at previously, as well as past business growth and the future estimates of the business' performance. More detailed data can be found on the Broadcom Inc (AVGO) Summary page."", 'Release Date: March 06, 2025', 'For the complete transcript of the earnings call, please refer to the full earnings call transcript.', ""We'd love to learn more about your experiences on GuruFocus.com and how we can improve!""]",Business,https://news.google.com/api/attachments/CC8iMkNnNTNUR2xKWDFWMFkxTlJkRXhGVFJERUF4aW5CU2dLTWdzQkVJYkRIaWhzUnZvYVJR=-w280-h168-p-df
