Title,Link,Paragraphs,Topic,Image
How to Set Up Parental Controls,https://www.ign.com/wikis/nintendo-switch-2/How_to_Set_Up_Parental_Controls,"['To set up Parental Controls on the Nintendo Switch 2, head to System Settings from the Switch 2 main menu.', '', 'Parental Controls is the sixth menu option on the left-hand side.', ""Here, you'll have the option to either proceed using the Nintendo Switch Parental Controls app, or set up Parental Controls without the app if you don't have a smart device."", '', 'You can use a smart device to set and modify Parental Controls using the Nintendo Switch Parental Controls app, available on the app store. To download it, visit https://p.nintendo.com/.', ""Once you've downloaded the app, you'll need to sign in using your Nintendo account. Then, you'll be given a registration code to link it to your console."", 'To link your app to the console, using your Switch 2, go to Parental Controls under System Settings, and select ""If You\'ve Already Downloaded the App"". You\'ll be prompted for the 6-digit registration code from your Parental Controls app. Enter it, and your app will be linked to your Switch 2.', ""You'll need to set up your Parental Controls using the app on your smart device."", ""Choose whether or not to receive notifications about your child's play activity, and then proceed to the settings screen. You'll see the following options:"", '', '', 'To set up Parental Controls without the app, head to the Parental Controls option under System Settings, and then press X for ""If You Don\'t Have a Smart Device"".', ""On the next screen, you can customize the restriction level for your device, and can either choose between presets or select a 'custom' option to modify individual settings."", ""Once you've chosen your settings, select Next. You'll then be prompted to set up a PIN for Parental Controls. This must have a minimum of four digits. Enter the PIN you want to sue, then hit OK, and re-enter the same PIN to confirm."", ""When the PIN has been set, you'll see a confirmation screen, noting that you will need your PIN in future to change the Parental Control settings, factory reset your console, and adjust the internet settings."", '']",Technology,https://news.google.com/api/attachments/CC8iMkNnNDVhbEZhZWxZd1NYUkRhMGd5VFJDZkF4ampCU2dLTWdzQlFJeGlQaVhCSzFvTGJB=-w280-h168-p-df
I Played Hours of Mario Kart World and Used GameChat on the Switch 2. I'm Hooked,https://www.cnet.com/tech/gaming/i-played-hours-of-mario-kart-world-and-used-gamechat-on-the-switch-2-im-hooked/,"['Our expert, award-winning staff selects the products we cover and rigorously researches and tests our top picks. If you buy through our links, we may get a commission. Reviews ethics statement', 'From the chaos of 24-player races to the fun of group chats to the shrug that is Welcome Tour, the Switch 2 holds a lot of potential. But is it enough to buy right now?', 'I played a lot of Mario Kart World on the Switch 2, with both Pro Controller and Joy-Cons.', ""Mario Kart World on the Switch 2 is a lot more interesting when you can see your friend's face floating over the kart you're trying to beat. I'm sitting with some folks from CNET's sister site IGN and someone from Nintendo as I'm desperately trying to hang in a Knockout Tour competition, and we're playing with the Switch 2 Camera connected and tracking our faces. Each of our four faces ends up broadcast into the game, floating over our respective vehicles. It's live video, too: You can stick out your tongue or roll your eyes. Or, as one person did, zoom in on just your ear."", ""Nintendo is trying its best to show off how its new console is better than the first-gen Switch models. After a full day playing the Switch 2 a couple of months ago, I recently got a second full-day dive ahead of its June 5 launch -- more time with Mario Kart World and Nintendo Switch 2 Welcome Tour, Nintendo's only exclusive first-party Switch 2 games at launch. And I finally used GameChat, the console's new multiperson audio/video chat feature."", ""I don't have a Switch 2 to review yet, so I can't really nail down my feelings about the full experience just yet. But in these early looks, I'm getting a sense that the Switch 2 is a console that, while showing promise, is something you can also easily wait on. That said, GameChat's a welcome new feature; camera-connected play is surprisingly addictive (and sort of magical), and Mario Kart World is a blast, especially in wild multiplayer matches. After trying 24-player multiplayer, I don't know if I can go back."", ""Nintendo didn't let me capture my own GameChat photos and videos, but this image from Nintendo shows how shared video chat works during gameplay."", ""My 12-year-old tends to play games by starting a FaceTime chat with his friends, and then playing games while keeping his chat on. Sometimes they're playing together, sometimes they're not. I kept thinking about that when getting a brief chance to try Switch 2 GameChat at a Nintendo demo event, which basically aspires to do the same thing."", ""GameChat, which you start by pressing the right Joy-Con's new C button, connects up to 12 players via audio (or four with video) into a little group. Friends have to be preinvited to GameChat via your own friends list on the Switch 2, making it a deliberate process that's parent-friendly but not that spontaneous-feeling. Once that's done, though, chats are fast to start up. "", ""You can control turning your microphone, camera feed or game feed on and off while in chat. You can also hide your menu screens and just show your game once you're playing it. You're either just hearing friends, or seeing split-screen views of up to three others showing their faces, or the games they're playing, or both."", 'The $55 Switch 2 Camera is sold separately, and it adds your face. There are a few clever modes that can either show your whole background in a picture-in-picture, cut out your face and body to overlay onto the game footage or zoom in to frame your face (or another part of your face/body you want to track) in a circle. ', ""Video quality for both your face and game footage isn't great, but it's enough to feel connected to see what your friends are doing (and emoting). No one has to be playing the same game together, so it's more of a way to just share what you're up to at the same time. It's really more of a hangout room where you can chat and maybe also play games together."", 'I got a second demo of camera-connected multiplayer in Mario Kart World, which we did in the same room, but it shows the possibilities of GameChat and multiplayer in other ways. Cleverly, the camera could track and zoom in on all four of our faces at the same time, displaying them separately on-screen as overlays on our karts. It almost felt like augmented reality magic, and reminded me of some of the other tricks I saw in Mario Party Jamboree, which is getting a camera-focused update over the summer.', 'Mario Kart World has a lot of area to explore. I have no idea where all the secrets are.', ""I still don't know if any new Mario Kart game can truly top Mario Kart 8 Deluxe's 96 courses (including DLC), but Mario Kart World is a lot of fun… and something I can't wait to explore more."", ""I spent some time with Nintendo's big Switch 2 launch game in April, but got hours more to dive into wandering around, trying out all the modes, and playing online with 23 others. I got hooked."", ""Mario Kart World's best feature is its wandering style: Everything is spread across a huge land, and you can just tool around and discover secrets or suddenly end up on other courses, or parts of courses. In its Free Roam mode, I just kind of tried to find things, mainly P-Switch challenges, which start up little timed events to earn awards, similar to challenges in Super Mario 3D games. "", ""The courses I tried looked to be unique from lap to lap, unfolding over territory that eventually can lead to other courses if you're playing in Versus or Knockout Tour modes. Once a race is done, your trip to the other course is still part of the race. It adds variety and changes up how some races even feel, depending on which one you're heading to next, but also feels like it's a departure from the more static lap-based courses from older Karts. It's a lot more like Forza Horizon games in style, which I actually love."", ""Look, I'm a crab."", 'Multiplayer in 24-player modes is total chaos. Many of the courses are wider than previous Mario Kart games to accommodate all those karts, and it can get pretty Mad Max. It also makes surviving feel even more victorious. Knockout Tour is the star of the show. This new mode, which I tried in April, is a survival race that eliminates a certain percentage of players every course. It feels like a 99-player-type survival game, but I like this even better. I once made it to sixth place among a bunch of game journalists, which was enough of a win for me.', ""Also, the characters? I love them. I played as a cow. I played as a dolphin. I played as a crab. There are so many weird options. It's lovely."", ""I also tried Battle Mode, where 24 of us zoomed around pretty large course maps to either collect coins as fast as we could, or try to pop each others' balloons. It was fun too, but felt more random, less purposeful than the races."", ""I mostly played in TV-docked mode, which showed off the Switch 2's graphics quality: clearly better than Switch 1, but not shockingly so. I also tried handheld mode, and I'm impressed by the quality of the Switch 2's LCD 1080p display, even if it isn't OLED. "", ""As good as it all is, though, I don't think it's enough on its own to justify a Switch 2 purchase. Not yet. Still, if you're getting a Switch 2, this game is obviously your must-get, and it feels like it earns that label."", ""Welcome Tour is fun, but it shouldn't cost money."", 'I spent more time in the weirdly charming Welcome Tour (about an hour and a half), and still can\'t tell how much content this ""game"" has in it. Welcome Tour is literally a walk-through of the Switch 2\'s features, accompanied by quizzes, demos and some minigames to try. It clearly should\'ve been included on the Switch 2, much like Astro\'s Playroom on the PS5. Instead, Nintendo is charging $10 for it -- that\'s absurd.', ""Then again, I'd be tempted to get it at launch just to have some things to play with that show off the Switch 2 extras, like mouse mode. Welcome Tour also has lots of weird facts about the Switch 2's construction and design, like how its speakers are designed and housed. Lots of deep, nerdy stuff, and why is this presented in an app like this? I don't know, and I wish Nintendo had just made a weird collection of mini-games like 1-2 Switch instead. "", 'Just me playing a ""guess the frame rate"" game on Welcome Tour.', ""I unlocked some of the areas in the game, finished some quizzes, tested Joy-Con haptics, looked at frame-rate and HDR demos, and did some arcade-ish minigames using the Joy-Con as a mouse. I want to play it more, but I can't justify the existence of this as a standalone paid game at all. Neither should Nintendo. There's still time to change course and make this a free download."", 'One final note: I walked away from my day of play feeling like I\'d be happy to carry around a Switch 2, but unable to justify to friends why they should get one now. It doesn\'t feel like a console that demands to be bought yet, and it\'s too much of an ""enhanced Switch"" type of experience at the moment. That will certainly change once more exclusive and enhanced games emerge, but that could take another year. I\'ll have more thoughts when I review the Switch 2 soon, but I do see more potential in GameChat and the connected camera than I expected.']",Technology,https://news.google.com/api/attachments/CC8iMkNnNDVhbEZhZWxZd1NYUkRhMGd5VFJDZkF4ampCU2dLTWdzQlFJeGlQaVhCSzFvTGJB=-w280-h168-p-df
Confirmed: Nintendo has freed the F bomb and you can swear in Switch 2 speech-to-text GameChat,https://www.gamesradar.com/platforms/nintendo-switch-2/confirmed-nintendo-has-freed-the-f-bomb-and-you-can-swear-in-switch-2-speech-to-text-gamechat/,"[""The age-old tradition of cursing while gaming is elevated with the Switch 2's GameChat accessibility feature"", 'When you purchase through links on our site, we may earn an affiliate commission. Here’s how it works.', ""It's been a whirlwind 24 hours (depending on where you are and who is counting) since the Nintendo Switch 2 launch, and there's plenty for players to do with one of the most highly anticipated consoles in years. So much to do, in fact, that our Nintendo Switch 2 review is still in progress. But there's one handy new addition you might not be aware of: the speech-to-text GameChat feature for talking with friends – wait, did someone just say fuck? And did Nintendo then actually print that?"", ""It's the age-old tale; give people the option to speak to a device that will listen, and they're going to curse at it. Just ask the chat log history between me and our home's first Alexa. Of course, Nintendo is so family-friendly that you might think it'd have made a workaround for this, no? Some sort of censoring on its prized Switch 2? Well, no – looks like you can curse up a storm at your brand-new Switch 2 and it'll translate straight into GameChat."", 'In a Bluesky post, Switch 2 player David Howe shared a screenshot of a speech-to-text conversation between himself and a friend, with console documenting their entire verbal revelation that they could, in fact, curse.', '""CONFIRMED: you can say fuck in game chat speech-to-text,"" Howe wrote, accompanied by photographic evidence.', 'This was further confirmed by our own Rollin Bishop, who took to his own brand-new Switch 2 and spent some time cursing at it only to find it displayed those words right back to him. And to our brand director Sam Loveridge, who signed up as the swearing test dummy.', 'Weekly digests, tales from the communities you love, and more', ""For anyone else looking to do the same, GameChat's speech-to-text feature isn't the default. Pressing the C-button will bring up GameChat, while its speech-to-text feature can be enabled in accessibility settings. It is, swearing aside, a great accessibility feature. If it's at all confusing, don't worry; we've got you covered with our own Nintendo Switch 2 GameChat guide."", ""This novelty may wear off within a week, but for now, a good number of Switch 2 consoles are likely to be berated by a most creative and awful string of curse words. Of course, the Switch 2 is just the latest in a long line of consoles that have been verbally abused by players; most of those just didn't have ears."", 'A GameStop reportedly ruined new Nintendo Switch 2 consoles with receipts stapled to the screen, but hey, Walmart is giving out free chips and soda ""to celebrate launch day""', ""Sophie is a freelance gaming writer with a love for a large range of genres, honing in on indies, RPGs, and narrative adventures. If a game makes them cry, it immediately earns a spot among their favorites. They particularly enjoy spotlighting new indie games as well as discussing everything going on in the gaming world. When they're not writing, they're working through their massive backlog or possibly crocheting."", '', 'GamesRadar+ is part of Future US Inc, an international media group and leading digital publisher. Visit our corporate site.', '© Future US, Inc. Full 7th Floor, 130 West 42nd Street, New York, NY 10036.']",Technology,https://news.google.com/api/attachments/CC8iMkNnNDVhbEZhZWxZd1NYUkRhMGd5VFJDZkF4ampCU2dLTWdzQlFJeGlQaVhCSzFvTGJB=-w280-h168-p-df
Nintendo Switch 2 - Official GameChat Overview Trailer,https://www.ign.com/videos/nintendo-switch-2-official-gamechat-overview-trailer,"['Take a look at the GameChat Overview Trailer for Nintendo Switch 2, the latest console generation from Nintendo. Players can use GameChat to talk with friends, share gameplay, and video chat with a compatible USB camera by pressing the C button. GameChat is available for Nintendo Switch 2, launching on June 5.', '']",Technology,https://news.google.com/api/attachments/CC8iMkNnNDVhbEZhZWxZd1NYUkRhMGd5VFJDZkF4ampCU2dLTWdzQlFJeGlQaVhCSzFvTGJB=-w280-h168-p-df
News,https://www.nintendo.com/us/whatsnew/keep-your-familys-experiences-fun-and-safe-with-the-nintendo-switch-parental-controls-app/,"['', '', '', 'Playing games with your kids is a great way to connect with them over something they care about, while also giving you an idea of what they’re up to. But what about the times you’re not playing together? The free Nintendo Switch™ Parental Controls app* might be what you’re looking for!', 'With this smart device app, you can easily review and manage how your family is using the Nintendo Switch 2 and Nintendo Switch systems. Set gaming restrictions right from the app, check out what games they’re playing (and for how long), and access more options to support your parenting style. You can also use the app to manage GameChat**—a brand-new communication feature that’s exclusive to the Nintendo Switch 2 system.', ""Here's a quick rundown of what the app can do!"", 'As the saying goes, time flies when you’re having fun. The Nintendo Switch Parental Controls app lets you set the amount of time your family can play the system. You can monitor play time, set time limits of how long the system can be used before they get reminders in the game, and—if all else fails—suspend their game session. That’s more of a last resort, though!', 'There’s also a deeper level of customization to fit your family’s needs. For example, you can set a start and stop time for using the system or set limits based on the day of week.', 'Need a closer look? The app also lets you see your child’s most played games. It may even lead to fun discussions about their games—what they like, how they play, and what they’ve experienced.', 'You can also set restrictions based by age rating. This ensures that the ESRB ratings of the games they play follow your family rules.', 'Finally, we have GameChat, a brand-new feature exclusive to Nintendo Switch 2. Up to 12 friends can voice chat with each other using the built-in microphone, and up to four friends can share their game screens and/or connect via video chat (camera sold separately). The idea is that friends and family can hang out together and play games like they’re in the same room.', 'Of course, we want this experience to be safe and fun for everyone. After you connect your Nintendo Switch Parental Controls app to your Nintendo Switch 2, you’ll be able to manage how your child uses GameChat. Only friends you approve will be allowed to chat, which you manage in the Nintendo Switch Parental Controls app. If a child wants to use video chat, their parent or guardian will need to grant permission using the app to make sure camera use is acceptable at that time.', 'Going over Nintendo’s Community Guidelines with your family is a great way to make sure younger players understand our expectations for their behavior online, in addition to any rules your family follows. Players can also report any GameChat interactions that don’t comply with Nintendo’s Community Guidelines. Reports are made on the Nintendo Switch 2 system itself and not in the Nintendo Switch Parental Controls app.', 'To get the free Nintendo Switch Parental Controls app, please visit this site. We hope you and your family have an amazing time with Nintendo Switch 2 and Nintendo Switch!', '*Nintendo Account, persistent internet and compatible smart device required. Data charges may apply.', '**Internet, Nintendo Switch Online membership and Nintendo Account required for online features, including GameChat. Compatible USB camera required for video features. Not available in all countries. Terms and GameChat requirements apply. support.nintendo.com Games, systems, memberships and some accessories sold separately. Until March 31, 2026, GameChat can be used without a Nintendo Switch Online membership. Afterwards, a Nintendo Switch Online membership will be required to use GameChat.', '06/05/25', '06/05/25', '06/05/25', '06/04/25', '', '', '']",Technology,https://news.google.com/api/attachments/CC8iMkNnNDVhbEZhZWxZd1NYUkRhMGd5VFJDZkF4ampCU2dLTWdzQlFJeGlQaVhCSzFvTGJB=-w280-h168-p-df
Switch 2 Parental Controls Let You Block Kids From Using Video In GameChat,https://www.gamespot.com/articles/switch-2-parental-controls-let-you-block-kids-from-using-video-in-gamechat/1100-6531978/,"['GameSpot may receive revenue from affiliate and advertising partnerships for sharing this content and from purchases through links.', 'The app also will offer a history of previous chat sessions.', 'By Evan Campbell on June 2, 2025 at 7:19AM PDT', 'Get the latest gaming news, reviews, and deals sent to your inbox Monday to Friday.', 'Nintendo has detailed the additional parental controls that will be available on Switch 2. With the Switch Parental Controls app, you will have options about how your kid(s)--16 years old and younger--interact with other people on GameChat, the new social hub for the upcoming system.', ""On Nintendo's website, the company states that you can permit or block who your children chat with online; enable or disable video capabilities; and access a history of GameChat sessions. The history information seems to go pretty in-depth, providing how long your kid has played with a friend and even what the camera's field of view was during video-chatting."", '', '', '', '', 'Now Playing: Nintendo Switch 2 - Nintendo Switch Online Overview Trailer', 'Switch 2 GameChat also requires a phone number for security purposes, with text-message verification needed before chatting online with people. This serves as another buffer, too, against children finding their way on the social hub. There is also a toggle to turn on Switch 2 system lock. This means a PIN is required to unlock the system from sleep mode.', ""Nintendo also updated the Switch mobile app ahead of Switch 2's launch later this week. New functionality includes the ability to find screenshots and videos from Switch 2 on the app, as well as utilize Zelda Notes for the enhanced Switch 2 Editions of The Legend of Zelda: Breath of the Wild and Tears of the Kingdom."", 'Switch 2 comes out this Thursday, June 5, for $450.', 'Got a news tip or want to contact us directly? Email news@gamespot.com', '', '', '', '', '', '', '', '', '', '']",Technology,https://news.google.com/api/attachments/CC8iMkNnNDVhbEZhZWxZd1NYUkRhMGd5VFJDZkF4ampCU2dLTWdzQlFJeGlQaVhCSzFvTGJB=-w280-h168-p-df
"Nintendo Switch 2 Drops Today, and This New Feature Might Be the Best Reason to Upgrade",https://www.lifewire.com/switch-2-gamechat-feature-11744482,"['', '', '', 'GameChat lets up to 12 people talk, share screens, and hang out while playing', 'We independently evaluate all of our recommendations. If you click on links we provide, we may receive compensation.', 'Nintendo', ""Nintendo just released the Switch 2, and while there's plenty of new hardware to admire, the best addition is GameChat. This new feature lets up to 12 people voice chat (or four people video chat) while playing, even if they are in different games. You can also share your screen in real time so that your friends can watch what you're doing or hang out while they play something else."", ""The new C Button on the right Joy-Con makes it easy to launch or join a chat without stopping your game. And if you plug in a compatible USB-C camera, you'll even see your friends' faces while you play. You can also share games in the chat if they support GameShare. If you like to game with friends even when you can't meet up, the Nintendo Switch 2 finally makes that easy."", 'GameChat on the Switch 2 makes it easier to stay connected with friends, no matter where they are or what they are playing.', '', 'Hit Refresh on Your Tech News']",Technology,https://news.google.com/api/attachments/CC8iMkNnNDVhbEZhZWxZd1NYUkRhMGd5VFJDZkF4ampCU2dLTWdzQlFJeGlQaVhCSzFvTGJB=-w280-h168-p-df
"Nintendo’s GameChat isn’t revolutionary, but it’s a smart addition to Switch 2",https://www.polygon.com/nintendo-switch-2/603080/nintendo-switch-2-gamechat-smart-addition,"['Video chat is ubiquitous, but Nintendo’s solution is perfectly polished', 'BY MICHAEL MCWHERTOR', 'Nintendo is not reinventing the wheel with GameChat, its new video and voice chat feature for Switch 2, but the company has created an incredibly slick, highly polished, safe, and easy-to-use tool for its customers. While experienced gamers will point to services like Discord or the now-ancient Xbox Live Vision camera as tech that already accomplished what Nintendo is doing with GameChat, the Switch 2 feature does it better than the competition — and Nintendo’s past efforts in the space — thanks to its simplicity.', 'I went hands-on with GameChat at an event in New York City last week, and walked away a convert. Or at the very least, someone who’s going to buy a camera for GameChat, when I hadn’t previously considered it.', 'GameChat is accessible through the right Joy-Con 2 controller’s new C button. Entering GameChat, users are presented with two options: start a chat session, where you’ll invite friends into your group; or join an existing chat session that you’ve been invited to. GameChat feels carefully cordoned off, because you have to approve your existing friends to have access to your circle of chat friends. There seems to be no danger of users encountering randos through GameChat, so it feels kid-friendly — as long as you know who you’re friends with via your Nintendo Account and you’re careful about whom you accept as a fellow GameChat user.', 'While in GameChat, it’s easy to tailor the experience to your liking (and your tolerance for other people) just by pressing the C button again. While the default view of GameChat is a smaller version of whatever you’re playing on Switch 2, with four other camera feeds spread across the bottom of the screen, you also have the option to increase the size of your personal screen feed, shrinking the others, or turn off other video feeds altogether (aka full-screen view). You can also choose to mute your personal audio and video, or turn off other players’ screens to avoid spoilers.', 'Better still, if you’re trying to focus while still being social with your Switch 2 friends, GameChat audio supports speech-to-text and text-to-speech. Switch 2 also includes support for USB keyboards, by the way. A Nintendo representative showed how GameChat turned what he was saying into real-time text for other players to read, and it was remarkably accurate.', 'After a brief demonstration of the simple-but-effective options for GameChat, I got to try it out myself in a game of The Legend of Zelda: Four Swords, the four-player co-op multiplayer portion of The Legend of Zelda: A Link to the Past for Game Boy Advance, running on a Switch 2. Perhaps unsurprisingly, playing Four Swords was a perfect fit for GameChat, as the game requires collaboration and uses simple controls. And thanks to the chunky, old-school graphics, the video coming in from other players was quite readable. No doubt Nintendo is tailoring future cooperative multiplayer games that can be streamed through GameChat video to perform well through low resolution and low frame rate.', 'But graphical fidelity through GameChat is clearly not the point of Nintendo’s Zoom-like service. The voice and video chat feature is designed to bring friends and family together on Switch 2, and to do so as simply and as safely as possible. Nintendo has seemingly accomplished that, based on my limited hands-on experience with the new Switch 2-exclusive feature, and it might just bring friends and family who have moved away or drifted apart back together again.', 'The best of Polygon in your inbox, every Friday.', '© 2025 VALNET INC.', '']",Technology,https://news.google.com/api/attachments/CC8iMkNnNDVhbEZhZWxZd1NYUkRhMGd5VFJDZkF4ampCU2dLTWdzQlFJeGlQaVhCSzFvTGJB=-w280-h168-p-df
Nintendo Switch 2 GameChat Will Have Restrictions Based On Parental Controls,https://www.theouterhaven.net/nintendo-switch-2-gamechat-will-have-restrictions-based-on-parental-controls/,"['One of the main features that the Nintendo Switch 2 development team wanted to ensure the new system had was a way to bring gamers together via communication. Thus, the GameChat feature was born. It’s built into the Joy-Cons themselves, and you’ll be able to chat with other gamers, mainly your friends or online allies, and enjoy experiences together versus having to use other services like Discord to communicate. The Big N spent a lot of time refining the system, and it’ll be interesting to see how it all plays out. However, that doesn’t mean there aren’t protections in place for younger Switch 2 users.', 'On a support page, Nintendo breaks down the “Parental Controls” that the Nintendo app and other services have, and they include the following line about the GameChat feature:', '“A parent or guardian needs to be involved in the set-up and use of GameChat by players younger than age 16. In addition, they must manage the account by using the Nintendo Switch Parental Controls app on their smart device.”', 'These restrictions also apply to the camera features that you can put on the Nintendo Switch 2, as well. The Big N asks for communication between parent and child to ensure that everyone is safe and isn’t talking to someone they truly don’t know. Responsibility is the way forward, ladies and gentlemen!', ""A self-proclaimed Nintendo fanboy, born, bred, and Mushroom fed! He’s owned every Nintendo handheld and every console since the SNES. He's got a degree in video game development, is a published comic book writer and an author of several novels!"", '']",Technology,https://news.google.com/api/attachments/CC8iMkNnNDVhbEZhZWxZd1NYUkRhMGd5VFJDZkF4ampCU2dLTWdzQlFJeGlQaVhCSzFvTGJB=-w280-h168-p-df
Ask the Developer: GameChat interview,https://www.nintendo.com/sg/news/article/65IrRfvtG6mkQQoZHXtwfu,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', ""In this Ask the Developer, an interview series in which developers convey in their own words Nintendo's thoughts about creating products and the unusual details they hone in on, we're talking to the developers behind GameChat, a feature of Nintendo Switch 2."", 'Ask the Developer GameChat', '* You will be directed to the Nintendo website of United States, which includes information on services intended for the Americas region only.\n* This article has been translated from the original Japanese content.', '']",Technology,https://news.google.com/api/attachments/CC8iMkNnNDVhbEZhZWxZd1NYUkRhMGd5VFJDZkF4ampCU2dLTWdzQlFJeGlQaVhCSzFvTGJB=-w280-h168-p-df
