Title,Link,Paragraphs
Stellantis reshuffles leadership amid ongoing CEO search,https://www.wionews.com/autonews/stellantis-reshuffles-leadership-amid-ongoing-ceo-search-8689493,"['', 'STORY HIGHLIGHTS', ""Stellantis, the fourth-largest automaker in the world, unveiled multiple management shifts on Monday as a part of its reorganisation after CEO Carlos Tavares suddenly departed in December. Chairman John Elkann leads the interim executive committee which projects that they will finish the CEO selection process during the first six months of this year. The global quality oversight serves as an additional responsibility that Antonio Filosa has accepted following his assignment to lead Stellantis' worldwide quality efforts. Bob Broderdorf has taken over as the new leader for the Jeep brand in place of Antonio Filosa.  "", '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'WORLD', 'SOUTH ASIA', 'INDIA', 'SPORTS', 'QUICK LINKS', 'Copyright © 2024 India Dot Com Private Limited. All rights reserved.', 'By accepting cookies, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts.', '']"
"Stellantis names new heads of Peugeot, Jeep, DS brands as post-Tavares shake-up continues",https://www.autonews.com/stellantis/ane-stellantis-peugeot-ds-new-ceos/,"['Stellantis has named new CEOs for the Peugeot, Jeep and DS brands, and promoted a potential successor to former CEO Carlos Tavares to a global role in changes it said are aimed at simplifying its structure and speeding up processes.', '', 'View all subscription options\nView all subscription options', 'Already a subscriber?\nLogin\nLogin', '']"
No title found,https://www.msn.com/en-za/news/other/stellantis-names-new-bosses-for-jeep-and-peugeot/ar-AA1yjpGs,[]
Stellantis: Alain Favey appointed CEO of Peugeot,https://www.marketscreener.com/quote/stock/STELLANTIS-N-V-117814143/news/Stellantis-Alain-Favey-appointed-CEO-of-Peugeot-48940017/,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Go to the original article.\nLegal disclaimer', '', '', '', '', '', 'Stellantis N.V. : Luca Maestri (Apple) tipped to succeed Carlos Tavares at Stellantis', 'December 04, 2024 at 04:45 am EST', 'STELLANTIS : EPS cut (2024: -13.3%, 2025: -23.4%)', ""Stellantis' Leapmotor Liaison: Choosing Plant in Europe To Manufacture"", 'Best financial\nportal', '+951% of historical\nperformance', 'More than 20 years\nat your side', '+ 1,000,000\nmembers', 'Quick & easy\ncancellation', 'Our Experts\nare here for you', 'OUR EXPERTS ARE HERE FOR YOU', 'Monday - Friday 9am-12pm / 2pm-6pm GMT + 1']"
Stellantis N.V.,https://www.marketscreener.com/quote/stock/STELLANTIS-N-V-117814143/news/Stellantis-Further-Simplifies-Organization-as-Hunt-for-CEO-Continues-48935069/,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Stellantis N.V. : Luca Maestri (Apple) tipped to succeed Carlos Tavares at Stellantis', 'December 04, 2024 at 04:45 am EST', 'STELLANTIS : EPS cut (2024: -13.3%, 2025: -23.4%)', ""Stellantis' Leapmotor Liaison: Choosing Plant in Europe To Manufacture"", 'Best financial\nportal', '+951% of historical\nperformance', 'More than 20 years\nat your side', '+ 1,000,000\nmembers', 'Quick & easy\ncancellation', 'Our Experts\nare here for you', 'OUR EXPERTS ARE HERE FOR YOU', 'Monday - Friday 9am-12pm / 2pm-6pm GMT + 1']"
No title found,https://www.thestreet.com/automotive/stellantis-makes-executive-overhaul-as-it-searches-for-new-ceo,[]
Stellantis Swaps Out Managers as Post-Tavares Shakeup Continues,https://www.bloomberg.com/news/articles/2025-02-02/stellantis-managers-to-step-down-as-part-of-post-tavares-shakeup,"['', '', '', '', '', '', '', '', '', '', '', '']"
"Stellantis Changes Management, Structure; Searching For CEO; Stock Dips",https://www.rttnews.com/3508543/stellantis-changes-management-structure-searching-for-ceo-stock-dips.aspx,"['Stellantis N.V. Monday announced a further shake-up in its management and structure following the ouster of Chief Executive Officer Carlos Tavares in December amid different views about the auto major. The company said the process to appoint a new permanent Chief Executive Officer is well underway, expected within the first half of 2025.', 'Following the news, shares of Stellantis N.V. were losing around 6 percent in the Paris and Milan trading, and around 5 percent in pre-market activity on the NYSE.', 'The latest management and organizational shake-up comes after the auto major recently reported weak underlying sales and shipments for the fourth quarter, amid inventory reduction actions, mainly in the U.S.', 'In a statement, the carmaker said it is taking steps to simplify its organization, as announced in December 2024.', 'Accordingly, software activities are now integrated into a Product Development & Technology organization, led by Ned Curic. With the change, the process of bringing to market innovative products and services for all the brands in all its operating markets have been streamlined.', ""Further, Antonio Filosa, who is currently America's Regions COO, will take additional role on the global leadership of Quality, which is core to the Company's promise to customers."", 'Corporate Affairs and Communications are combined and will be led by Clara Ingen-Housz. Further, the firm created a new Marketing Office, led by Olivier François.', 'In the additional leadership changes, the company named Bob Broderdorf to lead the Jeep brand; Alain Favey to lead the Peugeot brand; Xavier Peugeot to lead the DS Automobiles brand; as well as Anne Abboud to lead Stellantis Pro One commercial vehicles unit.', ""According to the firm, these measures allow for the right balance between regional and global responsibilities to enable speed of decision and execution. It further reinforces Stellantis' commitment to lay the ground for renewed growth."", 'Stellantis Chairman John Elkann said, ""Building on the changes made in December, today\'s announcements will further simplify our organization and increase our local agility and rigor of execution. We look forward to driving growth by providing our customers with an even larger choice of great combustion, hybrid and electric vehicles.""', 'The expected appointment of a new permanent CEO is managed by a Special Committee of the Board of Directors.', '', '', 'As announced in October last year, the osted CEO, Tavares, initially was planning to retire at the conclusion of his contract in early 2026. At that time, a replacement was expected to be announced by the fourth quarter of fiscal 2025.', ""The owner of Chrysler, Opel, Peugeot brands also had announced then various targeted management changes under the leadership of Tavares, with a view to redoubling the company's focus on its key business priorities and confronting head-on the global challenges facing the industry."", ""However, Tavares in early December resigned with immediate effect following different views about the company's operations with the Board of Directors."", ""The news of the CEO'S immediate resignation had hit Stellantis' shares sharply then."", 'In mid-January, Stellantis said underlying sales for the fourth quarter fell around 5 percent, and consolidated shipments dropped 9 percent year-over-year to estimated 1,395 thousand units.', 'In North America, shipments declined 28 percent, in contrast to a more modest sales decline of 5 percent. The larger decline in shipments reflected inventory reduction initiatives.', 'In Enlarged Europe, shipments fell 6 percent.', 'In Milan, Stellantis shares were trading at 12.17 euros, down 6.1 percent, and the stock was down 6.3% in Paris to trade at 12.14 euros.', 'In pre-market activity on the NYSE, the shares were at $12.46, down 5.1 percent.', 'For comments and feedback contact: editorial@rttnews.com', 'Business News', '', 'January 31, 2025 12:43 ET\nCentral bank actions dominated the economics news flow this week though several key reports including the fourth quarter GDP data and monthly confidence surveys were also released. The Fed and the ECB were in focus as they announced their latest policy decisions. Their Canadian peer also revealed the rate decision along with thoughts on potential trade tariffs. In Asia, India’s central bank surprised as it unveiled massive liquidity stimulus for banks.', 'Do Not Sell or Share My Personal Information', '', '', '']"
"Stellantis shakes up management, structure as CEO search continues",https://www.theglobeandmail.com/business/international-business/article-stellantis-shakes-up-management-structure-as-ceo-search-continues/,"['Report an editorial error', 'Report a technical issue', 'Study and track financial data on any traded entity: click to open the full quote page. Data updated as of 04/02/25 7:00pm EST.', 'Authors and topics you follow will be added to your personal news feed in Following.']"
Subscribe to Reuters to continue reading.,https://www.reuters.com/business/autos-transportation/stellantis-adopts-new-internal-organisation-new-ceo-search-continues-2025-02-03/,"['', '', '', '', '', '', '', '', '', '', '', '', '']"
Stellantis N.V.,https://www.marketscreener.com/quote/stock/STELLANTIS-N-V-117814143/news/Stellantis-Forges-Ahead-with-Further-Organizational-Revamp-to-Drive-Renewed-Growth-48936629/,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'This article is reserved for members', 'Already a member?', 'Not a member ?', 'Stellantis N.V. : Luca Maestri (Apple) tipped to succeed Carlos Tavares at Stellantis', 'December 04, 2024 at 04:45 am EST', 'STELLANTIS : EPS cut (2024: -13.3%, 2025: -23.4%)', ""Stellantis' Leapmotor Liaison: Choosing Plant in Europe To Manufacture"", 'Best financial\nportal', '+951% of historical\nperformance', 'More than 20 years\nat your side', '+ 1,000,000\nmembers', 'Quick & easy\ncancellation', 'Our Experts\nare here for you', 'OUR EXPERTS ARE HERE FOR YOU', 'Monday - Friday 9am-12pm / 2pm-6pm GMT + 1']"
