Title,Link,Paragraphs
Elon Musk worked ’illegally’ in US to build a startup company in 1990s: Report,https://www.livemint.com/news/elon-musk-worked-illegally-in-us-to-build-a-startup-company-in-1990s-report-11729999889536.html,"[""Elon Musk, the tech billionaire, reportedly ‘worked illegally’ in the United States back in the 1990s as he ventured to build a startup company. The US news daily ‘The Washington Post’ in a report on Saturday said the Tesla owner and SpaceX CEO arrived in California's Palo Alto in 1995 to pursue higher studies in Stanford University."", ""However, the South African-born billionaire businessman never graduated the program he enrolled for, The Washington Post reported citing court records and company document. According to the news outlet's report, Elon Musk instead developed a software company Zip2."", 'The Tesla chief reportedly received US work authorisation somewhere around 1997. However, his freewheeling business could become a subject of scrutiny had he attempted to go public. Consequently, Elon Musk sold his first entrepreneurial venture in 1999 for around $300 million.', ""This marked Tesla Chief's steppingstone to grand ventures that enabled him to become the world’s wealthiest person in the world. Undoubtedly, Elon Musk scripted history and his success is a testimony to America’s population of triumphant immigrants."", 'In order to ensure a valid work authorisation as a student at that time, Elon Musk required enrolment in a full course of study from which he could not drop out. A former Justice Department immigration litigator, Leon Fresco said, “If you do anything that helps to facilitate revenue creation, such as design code or try to make sales in furtherance of revenue creation, then you’re in trouble,” reported The Washington Post.', ""This development comes in the wake of Elon Musk's endorsement of the Republican presidential candidate Donald Trump. Supporting Republican candidates' claims that “open borders” and undocumented immigrants are destroying America, Elon Musk's X has been extensively and intensively broadcasting those views to more than 200 million followers on the social media platform."", 'In a 2020 podcast, the tech billionaire had said, ""I was legally there, but I was meant to be doing student work. I was allowed to do work sort of supporting whatever,"" the Post reported. As former US President vows to bring about biggest deportation effort in US history if he is re-elected, Elon Musk decision to support him is a big contrast to his reality.', ' ', 'Catch all the Business News , Breaking News Events and Latest News Updates on Live Mint. Download The to get Daily Market Updates.', 'Afcons Infrastructure IPO GMP: According to market observers, shares of the company are available at a premium of ₹18 in the grey market today', 'Download the Mint app and read premium stories', '', '']"
Anti-immigrant crusader Musk illegally overstayed visa when moving to U.S.,https://www.yahoo.com/news/anti-immigrant-crusader-musk-illegally-160923191.html,"['', '', '', '', '', 'Anti-immigrant immigrant billionaire Elon Musk illegally lived and worked in the United States while founding his first American business venture, a report alleges.', 'According to the Washington Post, Musk planned to enroll in a Stanford University PhD program to obtain a student visa while cofounding tech company Zip2, but dropped out days before classes began. Legal experts told the paper that the move invalidated his right to work in the country.', '“If you do anything that helps to facilitate revenue creation, such as design code or try to make sales in furtherance of revenue creation, then you’re in trouble,” DOJ immigration litigator Leon Fresco told the Post.', 'Musk’s status led some investors to question his status and demand he obtain a proper visa.', '“Their immigration status was not what it should be for them to be legally employed running a company in the U.S.,” then-Zip2 board member Derek Proudian told the Post.', 'The Tesla chief executive previously characterized his visa status during the period as a “gray area,” while his brother Kimbal Musk described him and Elon as “illegal immigrants” in 2013.', 'Though it’s not clear whether Musk lied to American authorities, legal experts noted that had Musk told immigration officials that he illegally overstayed, subsequent visas and citizenship applications would have been at risk.', 'Now the world’s richest man, Musk has tossed his full-throated support and tens of millions of dollars behind Donald Trump’s 2024 presidential bid, citing illegal immigration as a top concern. Musk has personally amplified violent conspiracy theories against Haitians and Venezuelans living within the U.S. and vocally backed Trump’s scheme for a “bloody” mass deportation.']"
"Billionaire Elon Musk, a Trump supporter, worked illegally in US in 1990s, says Washington Post",https://www.financialexpress.com/world-news/billionaire-elon-musk-a-trump-supporter-worked-illegally-in-us-in-1990s-says-washington-post/3650300/,"['The Washington Post reported on Saturday that Elon Musk, a billionaire entrepreneur originally from South Africa, may have worked illegally in the United States during a brief period in the 1990s while he was starting his company.', 'Musk moved to Palo Alto, California, in 1995 to attend Stanford University but did not actually enroll in any graduate programme. Instead, he focused on developing Zip2, a software company that was sold in 1999 for approximately $300 million.', 'According to immigration law experts quoted by the Post, Musk would have needed to be enrolled in a full course of study to maintain a valid student work authorization. Musk did not respond to inquiries sent to four of his companies—SpaceX, Tesla, X (formerly Twitter), and The Boring Company—nor did his attorney, Alex Spiro.', 'In a 2020 podcast referenced by the Post, Musk stated, “I was legally there, but I was meant to be doing student work. I was allowed to do work, sort of supporting whatever.” The article also mentioned two former colleagues of Musk who recalled that he obtained his U.S. work authorization around 1997.', 'Additionally, Musk has publicly supported Republican presidential candidate Donald Trump in the upcoming November 5 U.S. election. Trump has consistently depicted migrants as threats and criminals, implementing strict measures to limit both legal and illegal immigration during his presidency from 2017 to 2021. He has promised a major deportation campaign if he is re-elected.', '(With inputs from Reuters)', 'Hero MotoCorp is expanding its presence in international markets and will reveal four new models at EICMA. The company has already teased a new adventure tourer and a fully-faired motorcycle, speculated to be the next Karizma model. Another patent image of a naked streetfighter has surfaced, resembling the 2.5R Xtunt concept bike.']"
Elon Musk Was Illegal Migrant Worker Who Abused his Student Visa,https://www.thedailybeast.com/elon-musk-was-an-illegal-migrant-worker-who-abused-his-student-visa-when-he-founded-first-company/,"['Executive Editor', 'Elon Musk worked illegally on a student visa and faced concerns he would be “deported” when he started life in the United States, a bombshell report revealed Saturday.', '', 'The revelation comes after Musk, the Tesla, X, SpaceX and Starlink CEO, went all-in on supporting Donald Trump and repeatedly accused Democrats of trying to flood the country with immigrants who cross the border illegally, a conspiracy theory which has become mainstream in the Republican party. Bloomberg called him, “X’s biggest promoter of anti-immigrant conspiracies.”', 'His ally Trump is advocating the mass deportation of millions of undocumented migrants. The former president has also ranted about “chain migration.”', 'But the Post’s detailed reporting about Musk’s own immigration journey shows that the world’s richest man abused his student visa to found his first company, Global Link Information Network, which became Zip2. Investors were so concerned that he could be “deported” that they sought advice from an immigration attorney.', '', '', 'But the Post revealed that Musk never enrolled at all—which would had invalidated his student visa. Instead, he worked on his start-up. Dropping out of education to work, even if technically unpaid, is straightforwardly illegal, Leon Fresco, a former immigration attorney at the Department of Justice, told the newspaper.', '', 'Musk has said he recruited his brother to help him run the company. But Kimbal has said he actively lied to border agents, having previously been refused entry at an airport on the grounds that he was working illegally in the U.S. when he was trying to return from visiting their mother in Canada. He got a friend to drive him over the border and lied that they were going to see David Letterman’s show so that he could make what he has described in an interview with journalist Graham Bensinger as a critical meeting with investors.', '“That’s fraud on entry,” Ira Kurzban, the former president and general counsel of the American Immigration Lawyers told the Post. “That would make him inadmissible and permanently barred from the United States,” he said, unless the penalties were waived. Additionally, hiring someone without the legal right to work in the U.S. is a federal crime.', '', 'Derek Proudian, who was on the Zip2 board and later became CEO, told the Post the sentiment of investors was, “We don’t want our founder being deported.” He added, “Their immigration status was not what it should be for them to be legally employed running a company in the U.S.”', '', 'The Post reported that the attorney used by the company told both men not to tell the full truth about their “leadership” roles, and to scrub their résumés of American addresses.', 'Zip2 was sold to Compaq in 1999 for $305 million, with Musk netting $22 million. The company set him on a path which saw him become the CEO of PayPal, which in turn led to his involvement in Tesla and founding of SpaceX. He is currently worth $274 billion, according to Forbes. He became a U.S. citizen in 2002. False statements about past immigration status in a citizenship application are illegal and can be grounds for revocation. It is unknown if Musk made any false statements.', '', '', '', '', 'hugh.dougherty@thedailybeast.com', 'Got a tip? Send it to The Daily Beast here.', 'ADVERTISEMENT', '', '', '', '', 'ADVERTISEMENT', 'ADVERTISEMENT']"
Biden Calls Out Elon Musk Over Report That Tesla CEO Once Worked In U.S. Illegally,https://www.huffpost.com/entry/election-2024-biden-musk_n_671f59dee4b0a4f117c78593,"['NEW YORK (AP) — President Joe Biden slammed Elon Musk for hypocrisy on immigration after a published report that the Tesla CEO once worked illegally in the United States. The South Africa-born Musk denies the allegation.', '“That wealthiest man in the world turned out to be an illegal worker here. No, I’m serious. He was supposed to be in school when he came on a student visa. He wasn’t in school. He was violating the law. And he’s talking about all these illegals coming our way?” Biden said while campaigning on Saturday in Pittsburgh at a union hall.', 'The Washington Post reported that Musk worked illegally in the country while on a student visa. The newspaper, citing company documents, former business associates and court documents, said Musk arrived in Palo Alto, California in 1995 for a graduate program at Stanford University “but never enrolled in courses, working instead on his startup. ”', 'Musk wrote on X in reply to a video post of Biden’s comments: “I was in fact allowed to work in the US.” Musk added, “The Biden puppet is lying.”', 'Investors in Musk’s company, Zip2, were concerned about the possibility of their founder being deported, according to the report, and gave him a deadline for obtaining a work visa. The newspaper also cited a 2005 email from Musk to his Tesla co-founders acknowledging that he did not have authorization to be in the U.S. when he started Zip2.', 'According to the account, that email was submitted as evidence in a now-closed California defamation lawsuit and said that Musk had apllied to Stanford so he could stay in the country legally.', 'Musk is today the world’s richest man. He has committed more than $70 million to help Republican presidential nominee Donald Trump and other GOP candidates win on Nov. 5, and is one of the party’s biggest donors this campaign season. He has been headlining events in the White House race’s final stretch, often echoing Trump’s dark rhetoric against immigration.', 'Trump has pledged to give Musk a role in his administration if he wins next month.', 'There was no immediate response to messages left with X and Tesla seeking Musk’s comment.', ""By entering your email and clicking Sign Up, you're agreeing to let us send you customized marketing messages about us and our advertising partners. You are also agreeing to our Terms of Service and Privacy Policy."", '', '', '', '', '']"
Biden says Elon Musk was an 'illegal worker' when he began U.S. career,https://www.cnbc.com/2024/10/26/biden-elon-musk-illegal-worker-began-career.html,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'President Joe Biden called out Tesla\nand SpaceX CEO Elon Musk, now a Republican megadonor and Trump campaign surrogate, for hypocrisy on immigration on Saturday, saying Musk launched his long career in the U.S. as an “illegal worker” before becoming the world’s wealthiest man.', 'The president made these remarks at a campaign event to support Democrats that took place in Pittsburgh, Pennsylvania, on Saturday.', 'Labeling Musk as former President Donald Trump’s wealthy new “ally,” Biden said, “That wealthiest man in the world turned out to be an illegal worker here when he was here,” referring to Musk.', '“He was supposed to be in school when he came on a student visa. He wasn’t in school. He was violating the law. He’s talking about all these ‘illegals’ coming our way,” Biden added.', 'He then criticized Trump and Republicans for failing to sign legislation that would fix “the problem with the border.” He added, “We have fewer people crossing the border illegally now — or crossing the border period — than at any time since his third year as President of the United States.”', 'The Trump campaign did not immediately respond to CNBC’s request for comment on Biden’s remarks.', 'Musk recently completed a series of “town hall” events in the same swing state of Pennsylvania, where he sought to convince voters to back Trump and Trump’s policies. Musk also stirred up his fan base there by doling out $1 million lottery-style prizes to registered voters in swing states who signed a petition distributed by his pro-Trump group, America PAC.', 'According to an analysis by the Peterson Institute for International Economics, Trump’s new immigration policy proposals include plans for the largest deportation operation in U.S. history, ending birthright citizenship, and revoking the visas of and deporting foreign students who are pro-Palestinian protestors, among others.', 'Biden’s comments about Musk, his Trump alliance and hypocrisy on immigration followed a Washington Post report that cites correspondence, legal records and multiple people who helped Musk attain a work visa in 1996 after he had already been working here without one.', 'Musk had arrived in the U.S. and moved to California with the stated intention of attending grad school at Stanford in the mid-90s. He did not enroll in the program to which he said he was accepted and instead began to build a venture-backed startup called Zip2 with his brother.', 'The Washington Post wrote that investors in Musk’s first company worried about their ”‘founder being deported’ and gave him a deadline for obtaining a work visa.”', 'Zip2 sold for about $300 million in 1999, a windfall that enabled Elon Musk to later become an early investor in and chairman of Tesla, and to start his capital-intensive aerospace venture SpaceX, which is now a major U.S. defense contractor.', 'Those businesses have propelled Musk to become the world’s wealthiest person on paper. According to Forbes, the Tesla CEO’s net worth stands at around $274 billion today.', 'In late 2022, Musk used that considerable wealth to acquire the social network Twitter in a $44 billion buyout.', 'On the platform, since rebranded X, Musk has repeatedly claimed in posts seen by his massive online fan base that “open borders” and undocumented immigrants are somehow harming the United States.', 'He also has shared the false claim that noncitizens are systematically voting in U.S. elections, a conspiracy theory floated by conservative groups to lay the legal groundwork to contest the election results if the Democratic nominee, Vice President Kamala Harris, wins the presidency.', 'In the U.S., it’s already a federal crime and a crime under every state’s laws for noncitizens to register or vote in federal elections.', 'According to studies compiled by the Brennan Center for Justice, “extensive research reveals that fraud is very rare, voter impersonation is virtually nonexistent, and many instances of alleged fraud are, in fact, mistakes by voters or administrators. The same is true for mail ballots, which are secure and essential to holding a safe election amid the coronavirus pandemic.”', '— CNBC’s Rebecca Picciotto contributed to this report.', 'Got a confidential news tip? We want to hear from you.', 'Sign up for free newsletters and get more CNBC delivered to your inbox', 'Get this delivered to your inbox, and more info about our products and services.', '© 2024 CNBC LLC. All Rights Reserved. \nA Division of NBCUniversal', 'Data is a real-time snapshot *Data is delayed at least 15 minutes. Global Business and Financial News, Stock Quotes, and Market Data and Analysis.', 'Data also provided by', '', '', '', '', '', '', '', '']"
Biden calls out Musk over a published report that the Tesla CEO once worked in the US illegally,https://www.morning-times.com/ap/business/article_14496859-0602-5c4e-8bef-2f88ff80d3cb.html,"['', '', '', '', '', 'Elon Musk speaks at Life Center Church in Harrisburg, Pa., Saturday, Oct. 19, 2024.', 'NEW YORK (AP) — President Joe Biden slammed Elon Musk for hypocrisy on immigration after a published report that the Tesla CEO once worked illegally in the United States. The South Africa-born Musk denies the allegation.', '“That wealthiest man in the world turned out to be an illegal worker here. No, I’m serious. He was supposed to be in school when he came on a student visa. He wasn’t in school. He was violating the law. And he’s talking about all these illegals coming our way?” Biden said while campaigning on Saturday in Pittsburgh at a union hall.', 'The Washington Post reported that Musk worked illegally in the country while on a student visa. The newspaper, citing company documents, former business associates and court documents, said Musk arrived in Palo Alto, California in 1995 for a graduate program at Stanford University ""but never enrolled in courses, working instead on his startup. ”', 'Musk wrote on X in reply to a video post of Biden’s comments: “I was in fact allowed to work in the US."" Musk added, “The Biden puppet is lying.”', 'Investors in Musk’s company, Zip2, were concerned about the possibility of their founder being deported, according to the report, and gave him a deadline for obtaining a work visa. The newspaper also cited a 2005 email from Musk to his Tesla co-founders acknowledging that he did not have authorization to be in the U.S. when he started Zip2.', 'According to the account, that email was submitted as evidence in a now-closed California defamation lawsuit and said that Musk had apllied to Stanford so he could stay in the country legally.', ""Musk is today the world’s richest man. He has committed more than $70 million to help Republican presidential nominee Donald Trump and other GOP candidates win on Nov. 5, and is one of the party's biggest donors this campaign season. He has been headlining events in the White House race’s final stretch, often echoing Trump's dark rhetoric against immigration."", 'Trump has pledged to give Musk a role in his administration if he wins next month.', 'There was no immediate response to messages left with X and Tesla seeking Musk’s comment.', 'Copyright 2024 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed without permission.', '', '', '', '', 'Would you like to receive our daily news? Sign up today!', 'Sign up for breaking news alerts from morning-times.com!!!', 'Get a weekly local sports round-up from www.morning-times.com every Saturday morning!!!', 'Get a local calendar of events delivered to your e-mail inbox every Saturday!!!', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Learn more about your privacy options', '', '', '']"
Biden calls out Musk over report that the Tesla CEO once worked in the US illegally,https://www.yahoo.com/news/biden-calls-musk-over-report-165029112.html,"['', '', '', '', '', 'NEW YORK (AP) — President Joe Biden slammed Elon Musk for hypocrisy on immigration after a published report that the Tesla CEO once worked illegally in the United States. The South Africa-born Musk denies the allegation.', '“That wealthiest man in the world turned out to be an illegal worker here. No, I’m serious. He was supposed to be in school when he came on a student visa. He wasn’t in school. He was violating the law. And he’s talking about all these illegals coming our way?” Biden said while campaigning on Saturday in Pittsburgh at a union hall.', 'The Washington Post reported that Musk worked illegally in the country while on a student visa. The newspaper, citing company documents, former business associates, and court documents, said Musk arrived in Palo Alto, California in 1995 for a graduate program at Stanford University “but never enrolled in courses, working instead on his startup. ”', 'Musk wrote on X in reply to a video post of Biden’s comments: “I was in fact allowed to work in the US.” Musk added, “The Biden puppet is lying.”', 'Investors in Musk’s company, Zip2, were concerned about the possibility of their founder being deported, according to the report, and gave him a deadline for obtaining a work visa. The newspaper also cited a 2005 email from Musk to his Tesla co-founders acknowledging that he did not have authorization to be in the U.S. when he started Zip2.', 'According to the account, that email was submitted as evidence in a now-closed California defamation lawsuit and said that Musk had applied to Stanford so he could stay in the country legally.', 'Musk is today the world’s richest man. He has committed more than $70 million to help Republican presidential nominee Donald Trump and other GOP candidates win on Nov. 5, and is one of the party’s biggest donors this campaign season. He has been headlining events in the White House race’s final stretch, often echoing Trump’s dark rhetoric against immigration.', 'Trump has pledged to give Musk a role in his administration if he wins next month.', 'There was no immediate response to messages left with X and Tesla seeking Musk’s comment.', 'Copyright 2024 Nexstar Media, Inc. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed.', 'For the latest news, weather, sports, and streaming video, head to PIX11.']"
,https://www.staradvertiser.com/2024/10/27/breaking-news/report-elon-musk-briefly-worked-illegally-in-u-s-in-1990s/,"[""Monday, October 28, 2024\n77°\nToday's Paper"", 'By John Kruzel / Reuters', 'Oct. 27, 2024', 'Business', 'REUTERS/RACHEL WISNIEWSKI/FILE PHOTO', 'Tesla CEO and X owner Elon Musk, who supports Republican presidential nominee former President Donald Trump, gestures as he speaks about voting during an America PAC Town Hall in Folsom, Penn., Oct. 17.', 'WASHINGTON >> The Washington Post reported on Saturday that South African-born billionaire businessman Elon Musk worked illegally in the United States during a brief period in the 1990s while building a startup company.', 'The news outlet reported that Musk arrived in Palo Alto, California, in 1995 to attend Stanford University but never enrolled in his graduate studies program there. Instead, he developed software company Zip2, which sold in 1999 for around $300 million, according to the outlet.', 'Two immigration law experts quoted by the Post said Musk would have needed to be enrolled in a full course of study in order to maintain a valid work authorization as a student.', 'Musk did not respond to requests for comment sent to four of his companies — SpaceX, Tesla, the social media company X and The Boring Company — nor did Musk’s lawyer Alex Spiro.', 'Musk in a 2020 podcast cited by the Post said: “I was legally there, but I was meant to be doing student work. I was allowed to do work sort of supporting whatever.”', 'The Washington Post cited two former Musk colleagues who recalled Musk receiving his U.S. work authorization in or around 1997.', ""Stay in touch with top news, as it happens, conveniently in your email inbox. It's FREE!"", '', 'Musk endorsed Republican presidential candidate Donald Trump in the November 5 election.', 'Trump has for years portrayed migrants as invaders and criminals, and during his 2017-2021 presidency, he took stringent steps to curb legal and illegal migration. He is promising the biggest deportation effort in U.S. history if he is reelected.', '- Forget Furosemide, Use This Household Item To Help Drain Edema Fluid', '', '', '', 'Opens in a new tab', '', '', '', '', 'Opens in a new tab', '500 Ala Moana Blvd. #7-500\nHonolulu, HI 96813\n(808) 529-4747', 'Our Company', 'Subscribers', 'More']"
Elon Musk ‘worked illegally when he first arrived in the US’,https://www.thetimes.com/world/us-world/article/elon-musk-worked-illegally-when-he-first-arrived-in-the-us-f0n7qjcpl,"['Elon Musk started his first business in the US when he was working illegally, according to a new report, which comes after the billionaire has spent months backing Donald Trump’s calls for tougher immigration rules.', 'The South Africa-born tycoon, 53 — who owns Tesla, SpaceX and the social media platform X — is thought to be the world’s richest person with a fortune worth about $275 billion.', 'In July he endorsed Trump’s bid for the White House, arguing that democracy in America was in danger if the former president did not win next week’s election. Musk has established his own super-pac, an arm’s length group that pumps money into campaigns related to Trump’s presidential bid. Filings released last week show Musk’s total contributions to the group at more than $118 million.', 'He has also endorsed Trump’s promise to tighten US borders and to deport illegal immigrants while accusing the Democrats of “importing voters”. He has described the situation at the US-Mexico border as a “zombie apocalypse”.', 'An investigation by the Washington Post has revealed, however, that Musk did not have a legal right to work in the US when he started his business career in the 1990s. His first company, Zip2, sold for almost $300 million in 1999.', 'Musk arrived in the US in 1995 on a student visa having enrolled in 1995 on a graduate degree course at Stanford University. He did not start the course, but stayed in California to build his business, the Post claims. Not being a student removed his legal basis for being in the US.', 'The venture capital firm Mohr Davidow Ventures invested $3 million into Musk’s company in 1996.', 'According to the agreement, which has been obtained by the newspaper, the firm threatened to withdraw the funding unless Musk, and his brother Kimbal, legalised their immigration status.', '“Their immigration status was not what it should be for them to be legally employed running a company in the US,” said Derek Proudian, a Zip2 board member at the time who later became chief executive. “We don’t want our founder being deported.”', 'In 2013, Musk talked about a “grey area” early in his career. Four years ago, he said he had a “student-work visa” after deferring his studies.', '“I was legally there, but I was meant to be doing student work,” he said in a 2020 podcast. “I was allowed to do work sort of supporting whatever.”', 'Scabies, syphilis and scurvy: why are Victorian diseases returning?', 'Tampons in an ice cream tub? Inside the ‘chaos packaging’ trend', '‘Optimism bias’ about weight puts adults at risk of stroke and heart attacks', 'Labour MP suspended after punch captured on CCTV', 'I didn’t want to die of anorexia. Had doctors given up?', 'Iraqi who helped block Rwanda flight is allowed to claim asylum', 'Envoys say French and German schools in UK should avoid VAT', 'Which taxes are most likely to rise in the budget?', 'Streeting told us sex is biological, say nurses in changing-room row', 'Hunt accuses spending watchdog of ‘political bias’ over critical report', '© Times Media Limited 2024.', 'Registered in England No. 894646. Registered office: 1 London Bridge Street, SE1 9GF.']"
