Title,Link,Paragraphs
SpaceX Crew-8 Exits Dragon Capsule With Assistance After Splashdown,https://www.yahoo.com/news/spacex-crew-8-exits-dragon-133000557.html,"['', '', '', '', '', 'SpaceX Crew-8 astronauts Matthew Dominick, Michael Barratt and Jeanette Epps all with NASA and Roscosmos cosmonaut Alexander Grebenkin splashed down in the Gulf of Mexico off the coast of Pensacola, Florida. Credit: NASA']"
Back on Earth: NASA’s SpaceX Crew-8 Mission Splashes Down Off Florida,https://www.nasa.gov/news-release/back-on-earth-nasas-spacex-crew-8-mission-splashes-down-off-florida/,"['2 MIN READ', 'NASA’s SpaceX Crew-8 mission successfully splashed down at 3:29 a.m. EDT Friday, off Pensacola, Florida, concluding a nearly eight-month science mission and the agency’s eighth commercial crew rotation mission to the International Space Station.  ', 'After launching March 3 on a SpaceX Falcon 9 rocket from NASA’s Kennedy Space Center in Florida, NASA astronauts Matthew Dominick, Michael Barratt, and Jeanette Epps, as well as Roscosmos cosmonaut Alexander Grebenkin, spent 232 days aboard the space station.', 'Recovery teams from NASA and SpaceX quickly secured the spacecraft and assisted the astronauts during exit. The crew now will head to NASA’s Johnson Space Center in Houston, while the Dragon spacecraft will return to SpaceX facilities at Cape Canaveral Space Force Station in Florida for inspection and refurbishment for future missions.', 'During their mission, crew members traveled nearly 100 million miles and completed 3,760 orbits around Earth. They conducted new scientific research to advance human exploration beyond low Earth orbit and benefit human life on Earth. Research and technology demonstrations included conducting stem cell research to develop organoid models for studying degenerative diseases, exploring how fuel temperature affects material flammability, and studying how spaceflight affects immune function in astronauts. Their work aims to improve astronaut health during long-duration spaceflights, contributing to critical advancements in space medicine and benefitting humanity.', 'Crew-8’s return follows the arrival of NASA’s SpaceX Crew-9 to the orbiting laboratory Sept. 29. These missions are part of NASA’s Commercial Crew Program, which provides reliable access to space, maximizing the use of the station for research and development and supporting future missions beyond low Earth orbit by partnering with private companies to transport astronauts to and from the space station. ', 'Learn more about NASA’s Commercial Crew program at:', 'https://www.nasa.gov/commercialcrew', '-end-', 'Josh Finch / Jimi Russell\nHeadquarters, Washington\n202-358-1100\njoshua.a.finch@nasa.gov / james.j.russell@nasa.gov', 'Leah Cheshier / Sandra Jones\nJohnson Space Center, Houston\n281-483-5111 \nleah.d.cheshier@nasa.gov / sandra.p.jones@nasa.gov  ', 'Steve Siceloff / Stephanie Plucinsky\nKennedy Space Center, Florida\n321-867-2468\nsteven.p.siceloff@nasa.gov / stephanie.n.plucinsky@nasa.gov', 'NASA explores the unknown in air and space, innovates for the benefit of humanity, and inspires the world through discovery.']"
,https://www.cbsnews.com/video/crew-of-spacex-dragon-capsule-rushed-for-health-evaluations-after-return-to-earth/,"['Watch CBS News', 'Copyright ©2024 CBS Interactive Inc. All rights reserved.']"
"After weeks of weather delays, NASA astronauts and Russian cosomonaut finally leave space station",https://www.nbcnews.com/science/space/nasa-astronauts-to-depart-space-station-weather-delays-rcna176485,"[""BREAKING: Philadephia DA sues to stop Elon Musk's million-dollar giveaway to registered voters"", '', '', '', '', '', '', '', '', '', 'After weeks of delays due to inclement weather, three astronauts and a cosmonaut left the International Space Station on Wednesday, wrapping up an almost eight-month stint in orbit.', 'NASA astronauts Matthew Dominick, Michael Barratt and Jeanette Epps and Russian cosmonaut Alexander Grebenkin departed the space station at 5:05 p.m. ET, undocking from the orbiting outpost in their SpaceX Dragon capsule.', 'Their return flight had been delayed multiple times. First, an undocking attempt Oct. 7 was called off because of Hurricane Milton, which made landfall in Florida as a Category 3 storm.', 'NASA and SpaceX have multiple designated splashdown zones for return flights, but all are located off the coast of Florida.', 'After the hurricane passed, the journey back to Earth was postponed several more times because of unfavorable weather at the splashdown sites, according to NASA. Stormy conditions and choppy seas not only pose problems for the capsule when it splashes down in the water but can also be dangerous for the rescue teams who retrieve the astronauts and their spacecraft.', 'Even before the recent weather issues, Dominick, Barratt, Epps and Grebenkin had stayed in space longer than originally planned.', ""Their mission, called Crew-8, arrived at the International Space Station on March 5 and was initially scheduled to return to Earth in September. But their stint in orbit was extended so that their Dragon spacecraft could serve as an emergency lifeboat for two astronauts who flew to space aboard Boeing's Starliner capsule."", 'Issues with that spacecraft led NASA to bring the Starliner capsule back without a crew in early September. The astronauts who launched on it — Butch Wilmore and Sunita Williams — were originally expected to stay on the space station for just around a week but are still there four months later. Had Crew-8 departed at the original time, that would have left astronauts without a way to get home should an urgent problem arise.', ""A separate mission, known as Crew-9, launched two crew members — NASA astronaut Nick Hague and Russian cosmonaut Aleksandr Gorbunov — to the space station on a SpaceX capsule late last month. That vehicle can fit four, so it had two empty seats, which will be used to bring Wilmore and Williams home. But they'll stay in space until the scheduled end of the Crew-9 mission in February."", 'Members of the group that departed the space station Wednesday spent their time there conducting research, scientific experiments and assisting with visiting spacecraft, including the problem-plagued Starliner.', 'The trip home will take roughly 34 hours in total. The crew members are expected to splash down off the coast of Florida on Friday at around 3:30 a.m. ET.', 'Denise Chow is a science and space reporter for NBC News.', '© 2024 NBCUniversal Media, LLC', '', '', '', '', '', '', '', '', '']"
Four space station fliers undock and head for Friday splashdown to wrap up extended mission,https://www.cbsnews.com/news/four-space-station-fliers-undock-and-head-for-friday-splashdown-to-wrap-up-extended-mission/,"['Watch CBS News', 'By William Harwood', 'Updated on: October 23, 2024 / 6:51 PM EDT / CBS News', 'Wrapping up an extended 235-day mission, three NASA astronauts and a Russian cosmonaut strapped into their SpaceX Crew Dragon capsule and undocked from the International Space Station on Wednesday, targeting a pre-dawn Friday splashdown in the Gulf of Mexico.', 'With Crew 8 ""Endeavour"" commander Matthew Dominick and co-pilot Michael Barrett monitoring cockpit displays, flanked on the right by cosmonaut Alexander Grebenkin and on the left by NASA astronaut Jeanette Epps, the Crew Dragon undocked from the lab\'s Harmony module at 5:05 p.m. EDT and slowly backed away.', '""Endeavour, departing,"" called space station commander Sunita Williams, ringing the ship\'s bell following naval tradition. ""Fair winds and following seas.""', 'Left behind aboard the station were Crew 9 commander Nick Hague and his crewmates, cosmonaut Alexander Gorbunov and Boeing Starliner astronauts Barry ""Butch"" Wilmore and Williams, along with Soyuz cosmonauts Aleksey Ovchinin, Ivan Vagner and NASA crewmate Donald Pettit.', 'If all goes well, the Crew 8 Dragon will splash down in the Gulf of Mexico at 3:29 a.m. Friday to close out a nearly eight-month-long mission spanning 3,776 orbits and 100 million miles since launch from the Kennedy Space Center on March 3.', 'The crew originally expected to return to Earth in September, but the flight slipped into early October in the wake of a decision to delay the Crew 9 launch from late August to late September to provide an eventual ride home for Wilmore and Williams.', 'The Starliner returned to Earth Sept. 7 without its crew on board because of safety concerns. The Crew 9 Dragon then was launched Sept. 28 with just two passengers, Hague and Gorbunov. That freed up two seats for Starliner commander Wilmore and co-pilot Williams, who will return to Earth next February with Hague and Gorbunov.', ""Sorting all that out pushed the Crew 8 departure into October. Dominick and company then were repeatedly held up by high winds and rough seas, much of it hurricane related, at splashdown sites in the Gulf of Mexico and along Florida's east coast."", 'But forecasters expected favorable conditions Friday, and the Crew 8 fliers were finally cleared to proceed with undocking.', 'Bill Harwood has been covering the U.S. space program full-time since 1984, first as Cape Canaveral bureau chief for United Press International and now as a consultant for CBS News.', '© 2024 CBS Interactive Inc. All Rights Reserved.', 'Copyright ©2024 CBS Interactive Inc. All rights reserved.']"
SpaceX’s Crew-8 Returns NASA Astronauts To Earth After 7 Months,https://www.forbes.com/sites/tylerroush/2024/10/25/spacexs-crew-8-returns-nasa-astronauts-to-earth-after-7-months/,"['', 'This photo provided by NASA shows support teams work around the SpaceX Dragon Endeavour spacecraft', '', '', '', '', '', '', 'This photo provided by NASA shows Roscosmos cosmonaut Alexander Grebenkin (left) along with NASA', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '$9.99', 'Billed Monthly', '$74.99', 'Billed Annually', '$145', 'Billed Biennially']"
Nasa's Crew-8 astronauts safely return to Earth after seven months in space,https://www.indiatoday.in/science/story/nasas-crew-8-astronauts-safely-return-to-earth-after-seven-months-in-space-2623065-2024-10-25,"['Listen to Story', ""Nasa's SpaceX Crew-8 mission successfully splashed down in the Gulf of Mexico early on October 25, 2024, concluding a remarkable 233-day journey aboard the International Space Station (ISS)."", 'The Crew Dragon spacecraft, named Endeavour, returned home with a crew of four astronauts after an extended mission that showcased significant scientific research and international collaboration.', 'Launched on March 4, 2024, Crew-8 included Nasa astronauts Matthew Dominick, Michael Barratt, Jeanette Epps, and Russian cosmonaut Alexander Grebenkin.', 'Splashdown of Dragon confirmed – welcome back to Earth, @dominickmatthew, Mike, @Astro_Jeanette, and Sasha! pic.twitter.com/3fhqlQ3btP — SpaceX (@SpaceX) October 25, 2024', '', '', ""The mission was initially planned for a shorter duration but was extended due to delays with Boeing's Starliner spacecraft, which required additional crew support for emergency evacuation."", 'During their time on the ISS, the Crew-8 astronauts conducted over 200 experiments in various fields, including human health, materials science, and agriculture. Their work aimed to advance knowledge essential for future long-duration space missions and to benefit life on Earth.', 'Notably, they studied the effects of microgravity on brain organoids and plant growth, contributing to a better understanding of how living organisms adapt to space conditions.', 'Dragon’s four main parachutes have deployed pic.twitter.com/X62W8z8JyB — SpaceX (@SpaceX) October 25, 2024', '', 'The splashdown was initially delayed due to poor weather conditions caused by Hurricane Milton and other storms in the area. However, favorable weather finally allowed for a safe return.', 'The Endeavour capsule performed a deorbit burn before successfully splashing down at approximately 3:29 a.m. EDT.', 'Following recovery operations, the astronauts will be transported back to shore where they will be greeted by Nasa officials and their families.', ""The successful completion of Crew-8 marks another milestone in Nasa's Commercial Crew Program and highlights the ongoing partnership between Nasa and SpaceX in advancing human space exploration."", '']"
Crew-8 astronauts have blazed a trail for future space missions,https://www.earth.com/news/crew-8-astronauts-have-blazed-a-trail-for-future-space-missions/,"['After a successful seven-month expedition on the International Space Station (ISS), Crew-8 astronauts have safely returned to Earth, landing off the Florida coast. Their journey exemplifies the boundless possibilities of space exploration.', 'The Crew-8 astronauts devoted their energy to an array of research investigations, all sponsored by the ISS National Laboratory.', 'The scope of these investigations was impressively broad, covering a diverse range of fields including in-space production applications (InSPA), advancements in life and physical sciences, and the development of cutting-edge technologies aimed at enhancing future space missions.', 'A significant portion of their mission focused on in-space production applications, a key area of interest for both the ISS National Laboratory and NASA.', 'Moreover, the team contributed to many ongoing projects during their expedition, all of which have the potential to revolutionize diverse areas of our lives on Earth.', 'For instance, there was a fascinating collaboration involving the Cedars Sinai Medical Center, geared towards developing techniques that facilitate the in-space production of stem cells.', 'This project may ultimately have a significant impact on the future treatment of heart diseases, neurodegenerative conditions, and other diseases.', 'Simultaneously, Redwire Corporation, in partnership with Eli Lilly and Company along with Butler University, led projects that utilized the Pharmaceutical In-space Laboratory (PIL-BOX) to crystallize organic molecules in microgravity.', 'The knowledge derived from this research could lead to the development of novel therapeutics to treat a multitude of conditions.', 'Another intriguing project supported by the astronauts was from the University of Notre Dame, aiming to enhance ultra-sensitive biosensors.', 'This research, funded by the U.S. National Science Foundation, could revolutionize early and asymptomatic cancer detection among other medical diagnostics.', 'Adding a technological flavor to their mission, the astronauts conducted testing on Big Sky, a high-resolution single-sensor camera developed by Sphere Entertainment.', 'The successful trials of Big Sky in the microgravity environment could be the start of a new era in entertainment and content capture for Sphere, a next-generation medium based in Las Vegas.', 'In the last part of their mission, the Crew-8 astronauts began laying the groundwork for the future, supporting projects set to launch on NASA’s upcoming Crew-9 mission.', 'One such project was led by Isabel Jiang, a recent high school graduate from California who is now a freshman at Yale.', 'Jiang’s experiment aims at understanding the effects of radiation on gene editing mechanisms – the results could provide insight into genetic risks for certain diseases during long spaceflights.', 'Simultaneously, another investigation from the U.S. Air Force Academy and Rhodium Scientific aimed to compare the growth of Arabidopsis plants at two different orbital altitudes.', 'The implications of this research could be invaluable, particularly in the realm of crop production for long-duration space missions and in high-radiation environments.', 'Thus, the successful conclusion of the Crew-8 mission is a testament to the incredible potential of human ingenuity in the unique environment of space.', 'The Crew-8 endeavors help to support future space missions and also advancements here on Earth.', 'The achievements of the Crew-8 mission extend far beyond scientific breakthroughs aboard the ISS, encompassing advancements that could reshape various fields and industries.', 'By conducting pioneering experiments and technological demonstrations, these astronauts have laid essential groundwork for future space endeavors.', 'Their work has not only advanced our understanding of microgravity effects on biological systems and material sciences but also opened new avenues for space-based manufacturing and technology development.', 'Moreover, the mission’s collaborative projects – spanning educational institutions, private enterprises, and international partnerships – highlight the importance of global cooperation in space exploration.', 'With Crew-8’s successful return, NASA and its partners are already looking ahead to how these insights can support longer missions, including potential journeys to the Moon, Mars, and beyond.', 'The legacy of Crew-8 is a testament to how human ingenuity, when paired with the unique environment of space, can propel innovation that benefits life on Earth and prepares us for the next frontier.', '—–', 'Like what you read? Subscribe to our newsletter for engaging articles, exclusive content, and the latest updates. ', 'Check us out on EarthSnap, a free app brought to you by Eric Ralls and Earth.com.', '—–']"
'Ready to undock': SpaceX's Crew 8 astronauts prepare for return as the team closes hatch in ISS,https://www.businesstoday.in/visualstories/news/ready-to-undock-spacexs-crew-8-astronauts-prepare-for-return-as-the-team-closes-hatch-in-iss-181682-24-10-2024,"['Produced by: Tarun Mishra', 'NASA astronauts Matthew Dominick, Michael Barratt, Jeanette Epps, and Roscosmos cosmonaut Alexander Grebenkin boarded the Crew Dragon Endeavour on Wednesday for their journey back to Earth after nearly eight months aboard the International Space Station (ISS).', '', '', '', '', '', '', '', '']"
NASA astronaut hospitalized after return from space station,https://www.nbcnews.com/science/space/nasa-astronaut-hospitalized-return-space-station-rcna177386,"[""BREAKING: Philadephia DA sues to stop Elon Musk's million-dollar giveaway to registered voters"", '', '', '', '', '', '', '', '', '', 'A NASA astronaut was flown to a hospital with an unspecified medical issue on Friday shortly after returning to Earth from a nearly eight-month mission on the International Space Station, the space agency said.', 'The astronaut, who NASA did not name for privacy reasons, had splashed down off Florida’s coast at 3:29 a.m. ET on Friday aboard SpaceX’s Crew Dragon capsule with three other crew members — two NASA astronauts and a Russian cosmonaut.', 'The crew included U.S. astronauts Matthew Dominick, Michael Barratt, and Jeanette Epps, and Russian cosmonaut Alexander Grebenkin. Their 235 days in space made it longer than the usual six-month ISS mission duration and marked the longest stay in orbit for SpaceX’s reusable Crew Dragon spacecraft.', 'NASA initially said the entire crew was transported to the medical center for additional evaluation and out of an abundance of caution, but did not specify whether all or a portion of the crew had been experiencing issues.', 'NASA later said it was one of its astronauts who experienced a medical issue and that the crew had been flown to a hospital in Pensacola, Florida, near the splashdown site. The three other crew members have since left the hospital and returned to Houston, the space agency said.', '“The one astronaut who remains at Ascension is in stable condition under observation as a precautionary measure,” NASA said in a statement, referring to Ascension Sacred Heart Pensacola hospital. The agency said it will not share the nature of the astronaut’s condition.', 'Russia’s space agency, Roscosmos, posted on the social messaging platform Telegram a photo of Grebenkin standing upright and smiling, with a caption reading: “After a space mission and splashdown, cosmonaut Alexander Grebenkin feels great!”', 'The crew’s return from the football field-sized science lab 250 miles up in orbit had been delayed for weeks because of two hurricanes that swept through the U.S. southeast near Crew Dragon’s expected splashdown zones.', 'SpaceX maintains a fleet of reusable spacecraft and has flown to the ISS 44 times. The Elon Musk-owned company remains the only U.S. option for NASA astronaut trips to and from the ISS. Boeing’s Starliner, intended as a second U.S. ride, has been hobbled by years of development issues.', 'Crew Dragon safely undocked from the ISS on Wednesday afternoon and reentered Earth’s atmosphere early Friday morning, deploying parachutes before plunking into the Gulf of Mexico.', 'At a post-splashdown news briefing, a NASA official said “the crew is doing great” and made no mention of any issues with the astronauts. He noted two hitches with Crew Dragon’s parachute deployment.', 'Richard Jones, deputy manager of NASA’s Commercial Crew Program, said Crew Dragon’s initial set of braking parachutes suffered some “debris strikes” and that one of four parachutes in a subsequent set took longer than expected to unfurl.', 'Neither event affected crew safety, Jones said, calling the splashdown weather “ideal” for the crew’s recovery.', 'The crew’s reusable Crew Dragon spacecraft was on its fifth flight, logging 702 days in orbit since its first mission, SpaceX’s vice president of flight reliability, William Gerstenmaier, a former senior NASA official, told reporters during the news conference.', 'Reuters', '© 2024 NBCUniversal Media, LLC', '', '', '', '', '', '', '', '', '']"
