Title,Link,Paragraphs
No title found,https://www.msn.com/en-in/health/health-news/first-case-of-deadly-henipavirus-found-in-north-america-sparking-pandemic-fears-know-symptoms/ar-AA1yeis5,[]
Relative of Deadly Hendra Virus Found in the US,https://www.technologynetworks.com/immunology/news/relative-of-deadly-hendra-virus-found-in-the-us-395530,"[""We've updated our Privacy Policy to make it clearer how we use your personal data. We use cookies to provide you with a better experience. You can read our Cookie Policy here."", 'Stay up to date on the topics that matter to you', '', 'Researchers at The University of Queensland have identified the first henipavirus in North America. ', '', 'Dr Rhys Parry from the School of Chemistry and Molecular Biosciences said Camp Hill virus was confirmed in shrews in the US state of Alabama.', '', '“Henipaviruses have caused serious disease and death in people and animals in other regions,” Dr Parry said', '', '“One of the most dangerous is the Hendra virus, which was first detected in Brisbane, Australia and has a fatality rate of 70 per cent.', '', 'Subscribe to Technology Networks’ daily newsletter, delivering breaking science news straight to your inbox every day.', '', '“Another example is Nipah virus which has recorded fatality rates between 40 and 75 per cent in outbreaks in South-East Asia, including in Malaysia and Bangladesh.', '', '“The discovery of a henipavirus in North America is highly significant, as it suggests these viruses may be more globally distributed than previously thought.”', '', 'Camp Hill virus was found in northern short-tailed shrews, a small mammal with wide distribution across Canada and the US.', '', 'Dr Parry said more research was needed to understand if it was a threat to people.', '', '“The closest known henipavirus to Camp Hill virus that has caused disease in humans is Langya virus, which crossed from shrews to humans in China,” Dr Parry said.', '', '“This indicates that shrew-to-human transmission can occur.”', '', 'Co-author Dr Ariel Isaacs said developing vaccines for the virus family was a focus for UQ researchers.', '', '“The next step for this work is to characterise key surface proteins on the virus that are involved in cell entry to broaden our understanding of the virus family and identify better ways to protect against it,” Dr Isaacs said. ', '', 'Reference: Parry RH, Yamada KYH, Hood WR, et al. Henipavirus in Northern Short-Tailed Shrew, Alabama, USA. Emerg Infect Dis. 2025;31(2). doi: 10.3201/eid3102.241155', 'This article has been republished from the following materials. Note: material may have been edited for length and content. For further information, please contact the cited source. Our press release publishing policy can be accessed here.']"
No title found,https://www.msn.com/en-in/health/health-news/first-ever-henipavirus-confirmed-in-north-america-here-are-the-warning-signs/ar-AA1yf6lW,[]
Camp Hill virus increases risk of epidemic in Alabama,https://www.sanskritiias.com/current-affairs/camp-hill-virus-increases-risk-of-epidemic-in-alabama,"['Why in the NEWS?', '', 'What you will read next in this topic?', 'Q. Camp Hill virus belongs to which virus family?', '(a) Coronavirus', '(b) Henipavirus', '(c) Adenovirus', '(d) Influenza virus', 'Our support team will be happy to assist you!', ""Sanskriti IAS Coaching in Delhi & Prayagraj, Join the Best Classroom & Online Coaching to Crack IAS Exam from India's Top IAS Institute in Delhi for Civil Services Exam Preparation in hindi medium.""]"
Researchers finds relative of deadly Hendra virus in the US,https://www.myvetcandy.com/blog/2025/2/2/researchers-finds-relative-of-deadly-hendra-virus-in-the-us,"['Free RACE approved Veterinary Continuing Education   ', 'In a groundbreaking discovery, researchers at the University of Queensland (UQ) have identified the first henipavirus in North America, a finding that could have significant implications for global infectious disease research. The virus, named Camp Hill virus, was detected in shrews in the U.S. state of Alabama, marking the first known presence of this deadly virus family on the continent.', 'Henipaviruses are a genus of viruses known for causing severe and often fatal diseases in both humans and animals. Dr. Rhys Parry from UQ’s School of Chemistry and Molecular Biosciences emphasized the importance of this discovery, citing the historical dangers associated with henipaviruses.', '“One of the most dangerous is the Hendra virus, which was first detected in Brisbane, Australia, and has a fatality rate of 70 percent,” Dr. Parry explained. “Another example is the Nipah virus, which has recorded fatality rates between 40 and 75 percent in outbreaks in Southeast Asia, including in Malaysia and Bangladesh.”', 'The discovery of Camp Hill virus suggests that henipaviruses may be more widely distributed across the globe than previously thought. Until now, these viruses were predominantly associated with regions such as Australia, Southeast Asia, and Africa. Finding one in North America raises concerns about its potential impact on human and animal health.', 'The Camp Hill virus was detected in northern short-tailed shrews, a small mammal with a broad distribution across Canada and the U.S. This finding is particularly concerning given that previous henipaviruses, such as the Langya virus in China, have demonstrated the ability to jump from shrews to humans.', '“This indicates that shrew-to-human transmission can occur,” Dr. Parry said. “However, more research is needed to determine whether Camp Hill virus poses a direct threat to people.”', 'While no human cases have been linked to the virus so far, scientists are closely monitoring the situation and working to assess potential risks.', 'Given the high fatality rates associated with henipaviruses, researchers at UQ are prioritizing the development of vaccines and treatments for this virus family. Dr. Ariel Isaacs, a co-author of the study, stated that understanding the virus’s structure is crucial to preventing potential outbreaks.', '“The next step for this work is to characterize key surface proteins on the virus that are involved in cell entry,” Dr. Isaacs said. “By doing this, we can broaden our understanding of the virus family and identify better ways to protect against it.”', 'This research was made possible through collaborations with Dr. Naphak Modhiran and Professor Daniel Watterson from UQ, along with Professor Wendy R. Hood’s lab at Auburn University and the research teams of Professor Vera Gorbunova and Professor Andrei Seluanov at the University of Rochester.', 'As scientists work to learn more about the Camp Hill virus, public health officials are urging vigilance while also emphasizing that there is currently no immediate cause for alarm. Future studies will focus on whether the virus can infect humans and if so, how transmission might occur.', 'The study was published in Emerging Infectious Diseases and marks an important milestone in understanding the global spread of henipaviruses. With continued research and collaboration, scientists hope to mitigate any potential risks before they become a larger public health concern.', 'Ready to level up your inbox? Sign up for our magazines and our weekly eblast and stay ahead of the curve with the latest clinical breakthroughs, exclusive offers, and a treasure trove of resources designed just for the next generation of veterinary professionals.', "" Let's revolutionize your vet journey, one email at a time. 💌"", 'We respect your privacy.', '', 'The destination for everything vet med!', 'Explore', 'Home\nAbout\nAdvertising\nInfluencers\nMarketing\nSubmit VIdeo\nGet freebies', 'Tell us what you think', 'Location ', '28 Valley Road, Suite 1,\nMontclair, NJ. 07094', 'Contact', '973-437-3771\nhello@myvetcandy.com', 'Follow', 'Legal', 'Terms\nPrivacy\nDCMA', '© 2024 Vet Candy, LLC. All rights reserved.']"
Alabama town’s name attached to highly lethal new virus,https://www.al.com/news/2025/02/auburn-researchers-collect-mole-like-animal-found-with-highly-lethal-virus-named-after-alabama-town.html,"['', 'Researchers at an Auburn University lab collected a mole-like animal that was found with a new species of henipavirus named after the Alabama town where the specimen came from, according to the journal Emerging Infectious Diseases.', 'Researchers at an Auburn University lab collected a mole-like animal that was found with a new species of henipavirus named after the Alabama town where the specimen came from, according to the journal Emerging Infectious Diseases.', 'Dr. Wendy Hood with The Hood Lab told AL.com her team collected the northern short-tailed shrew that other researchers used to detect the novel Camp Hill virus, named after the Tallapoosa County town where the animal was taken from.', 'Dr. Rhys Parry, postdoctoral researcher at the University of Queensland’s School of Chemistry and Molecular Biosciences in Australia and the lead author of the article published this month, wrote that further study is needed to gauge the Camp Hill virus’ danger to humans.', 'But Parry noted that other henipaviruses have high mortality rates when they have been detected in humans, including the Hendra and Nipah viruses.', 'First identified in Australia, the Hendra virus caused outbreaks with mortality rates up to 70%, Parry wrote, while Nipah virus outbreaks in Southeast Asia had fatality rates between 40% and 75%.', '“Given the high case-fatality rates associated with henipaviruses, detection of CHV [Camp Hill virus] in North America raises concerns about past and potential future spillover events,” Parry wrote.', '“Further investigation is needed into the potential for human infection and strategies for mitigating transmission,” the researcher continued. “Our findings help elucidate the prevalence and geographic distribution of CHV in [northern short-tail] shrews.', '“The exact transmission mechanisms of shrew henipaviruses remain unclear, but direct contact with infected animals or their” urine or feces “poses a risk to humans,” Parry wrote.', 'Powered by Advance Insights', '1 of 5', 'To understand how we may use the results of this poll, please read our\nPrivacy Policy and User Agreement. This site is protected by reCAPTCHA and the Google\nPrivacy Policy and Terms of Service apply.', 'If you purchase a product or register for an account through a link on our site, we may receive compensation. By using this site, you consent to our User Agreement and agree that your clicks, interactions, and personal information may be collected, recorded, and/or stored by us and social media and other third-party partners in accordance with our Privacy Policy.', 'Use of and/or registration on any portion of this site constitutes acceptance of our User Agreement, (updated 8/1/2024) and acknowledgement of our Privacy Policy, and Your Privacy Choices and Rights (updated 1/1/2025).', '© 2025 Advance Local Media LLC. All rights reserved (About Us).\nThe material on this site may not be reproduced, distributed, transmitted, cached or otherwise used, except with the prior written permission of Advance Local.', 'Community Rules apply to all content you upload or otherwise submit to this site.', ""YouTube's privacy policy is available here and YouTube's terms of service is available here."", 'Ad Choices']"
New Virus Discovered In US Raises Pandemic Fears,https://www.iheart.com/alternate/amp/2025-02-04-new-virus-discovered-in-us-raises-pandemic-fears/,"['', '', 'A new virus discovered in the United States is raising fears of another potential pandemic, the Daily Mail reports.', 'The Camp Hill virus was identified by scientists in shrews in Alabama, raising fear that it could expand beyond animal reservoirs and infect humans, leading to a massive outbreak. The new virus belongs to a family of pathogens called henipaviruses, which includes the bat-borne Nipah virus that has a 70% death rate among infected patients.', ""The Camp Hill virus, however, hasn't yet been recorded in humans, therefore, scientists are unaware of its symptoms or potential death rate. The Langya virus, which crossed from shrews to humans in China, was the closest thing to Camp HIll infecting humans and resulted in several symptoms including fever, fatigue, cough, muscle aches, liver dysfunction and kidney damage."", '""This indicates that shrew-to-human transmission can occur,"" said Dr. Rhys Parry of the University of Queensland, who confirmed the Camp Hill virus\' presence in Alabama shrews in a report released last month.', '""The discovery of a henipavirus in North America is highly significant, as it suggests these viruses may be more globally distributed than previously thought.""', 'Researchers wrote that they were concerned about that ""given the high case-fatality rates associated with henipaviruses,"" detection of Camp Hill virus in North America ""raises concerns about past and potential future spillover events,"" but specified that more research was needed to determine whether Camp Hill virus threatened humans.']"
Fatal Camp Hill Virus Discovered In Shrews Raises Contagion Concerns,https://www.inkl.com/news/fatal-camp-hill-virus-discovered-in-shrews-raises-contagion-concerns,"['A recent discovery of the Camp Hill virus in shrews in Alabama has raised concerns about potential contagion to humans. The Camp Hill virus, believed to be the first henipavirus found in North America, was identified by researchers at The University of Queensland.', 'Henipaviruses are a group of zoonotic viruses that can be transmitted from animals to humans, causing serious diseases and fatalities. The Camp Hill virus is closely related to the Langya virus, which has previously crossed from shrews to humans in China, indicating the possibility of shrew-to-human transmission.', '', '', '', '', '']"
First henipavirus identified in North America,https://www.news-medical.net/news/20250128/First-henipavirus-identified-in-North-America.aspx,"['', 'Researchers at The University of Queensland have identified the first henipavirus in North America. ', 'Dr. Rhys Parry from the School of Chemistry and Molecular Biosciences said Camp Hill virus was confirmed in shrews in the US state of Alabama.', 'Henipaviruses have caused serious disease and death in people and animals in other regions.', 'One of the most dangerous is the Hendra virus, which was first detected in Brisbane, Australia and has a fatality rate of 70 per cent.', 'Another example is Nipah virus which has recorded fatality rates between 40 and 75 per cent in outbreaks in South-East Asia, including in Malaysia and Bangladesh.', 'The discovery of a henipavirus in North America is highly significant, as it suggests these viruses may be more globally distributed than previously thought.""', 'Dr. Rhys Parr, School of Chemistry and Molecular Biosciences, The University of Queensland', 'Camp Hill virus was found in northern short-tailed shrews, a small mammal with wide distribution across Canada and the US.', 'Dr. Parry said more research was needed to understand if it was a threat to people.', '""The closest known henipavirus to Camp Hill virus that has caused disease in humans is Langya virus, which crossed from shrews to humans in China,"" Dr. Parry said. ', '""This indicates that shrew-to-human transmission can occur.""', 'Co-author Dr. Ariel Isaacs said developing vaccines for the virus family was a focus for UQ researchers.', '""The next step for this work is to characterise key surface proteins on the virus that are involved in cell entry to broaden our understanding of the virus family and identify better ways to protect against it,"" Dr Isaacs said. ', ""The research was completed with help from UQ's Dr. Naphak Modhiran and Professor Daniel Watterson, along with members of the Professor Wendy R. Hood lab at Auburn University and members of The Gorbunova and Seluanov Laboratory at the University of Rochester."", 'The research was published in Emerging Infectious Diseases. ', 'The University of Queensland', 'Parry, R. H., et al. (2025) Henipavirus in northern short-tailed shrew, Alabama, USA. Emerging Infectious Diseases. doi.org/10.3201/eid3102.241155.', 'Currently rated 2.6 by 5 people', 'Posted in: Medical Research News | Disease/Infection News', 'Tags: cAMP, Cell, Hendra Virus, Henipavirus, Infectious Diseases, Laboratory, Nipah Virus, Pandemic, Research, Virus', '', '', '', '', '', '', '', 'News-Medical.Net provides this medical information service in accordance with these terms and conditions. Please note that medical information found on this website is designed to support, not to replace the relationship between patient and physician/doctor and the medical advice they may provide.', 'Last Updated: Wednesday 5 Feb 2025', '', 'News-Medical.net - An AZoNetwork Site', 'Owned and operated by AZoNetwork, © 2000-2025', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
No title found,https://www.msn.com/en-gb/health/other/first-henipavirus-identified-in-north-america/ar-AA1y1XNl,"['Use precise geolocation data and actively scan device characteristics for identification. This is done to store and access information on a device and to provide personalised ads and content, ad and content measurement, audience insights and product development.\nList of Partners (vendors)', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
