Title,Link,Paragraphs
,https://www.pocket-lint.com/applecare-iphone-price-hike/,"['Typically, streaming platforms like Netflix or YouTube TV are the ones that hike subscription prices for consumers, but Apple is now doing it with AppleCare+.', 'The cost of AppleCare+ is going up this week in the US by 0.50 cents per month for all iPhone models (via MacRumors). This price hike only affects the monthly subscription plans to AppleCare+, not the upfront two-year plans.', 'For example, the standard AppleCare+ plan for the iPhone 16 Pro now costs $10.50 per month, up 0.50 cents from the previous $10 a month cost. While it is a slight increase, it does add up over time, especially if you keep it for over a year. This price change does not affect AppleCare+ plans for the iPad, Mac, and Apple Watch.', 'Apple Invites is now available for download in the App Store and allows users to easily manage any special occasion.', ""In addition to the price hike, Apple is removing the upfront payment option for AppleCare+ in stores and on the device itself. This means you won't be able to get a two-year AppleCare+ plan at the Apple Store or on your iPhone afterward anymore, just a monthly or annual subscription plan. AppleCare+ acts as an extended warranty for Apple devices, covering repairs for accidental damage and priority access to customer service experts. Apple also has a pricer tier of AppleCare+ available that comes with added theft and loss protection."", 'Two-year AppleCare+ plans are still available, but you can only get them online now. Two-year plans are a good option if you want to save money and protect your device for an extended period. The standard two-year plan on the iPhone 16 Pro costs $199, whereas a $10.50 monthly plan for 24 months costs $252, so you save $53.', ""Hopefully, Apple doesn't plan to change the availability of its two-year plans online anytime soon. I usually choose that option for the cost savings, and it would be a shame if it were no longer available. With this move, Apple will likely get a lot more people to sign up for its monthly and annual AppleCare+ subscriptions. That way, customers who plan on using their devices for more than two years don't have a lapse in coverage, and Apple keeps making money from their monthly subscription."", 'A porn app called Hot Tub is currently available in a third-party app store on iOS devices in the EU.', 'We want to hear from you! Share your opinions in the thread below and remember to keep it respectful.', '', 'This thread is open for discussion.', 'Be the first to post your thoughts.', '', ""No, it's not all Apple's fault."", 'Samsung recently hinted at what it has in store for its new foldable devices later this year.', ""It's probably worth keeping, but there are scenarios where opting out might be wise."", ""The introduction of RCS in Apple's latest update has not unified messaging between Android and iOS in the way many were expecting."", ""Samsung's latest flagship smartphone, the Galaxy S25 Ultra, is underwhelming at best - here are the reasons why I find the device so disappointing."", ""As with many carriers, the answer isn't a straightforward yes or no."", '']"
AppleCare+ for iPhone just got a little more expensive,https://www.macworld.com/article/2598297/applecare-for-iphone-just-got-a-little-more-expensive.html,"[""When you purchase through links in our articles, we may earn a small commission. This doesn't affect our editorial independence."", 'Apple is making its AppleCare+ extended warranty plan a little more expensive for some users.', 'For all current models in the United States, Apple is raising the monthly subscription price by 50 cents. That means the monthly cost of standard AppleCare+ for an iPhone 16 is now $8.49 instead of $7.99. The price increase applies to all current iPhone models and to both AppleCare+ and AppleCare+ with Theft and Loss.', 'AppleCare+ provides repairs for up to 2 incidents of theft or loss coverage every 12 months for a deductible (Screen or back glass damage, $29; other accidental damage, $99).', 'What’s more, Apple seems to be encouraging consumers to pay this monthly fee more often. While you can still buy the standard full up-front 2 years of AppleCare+ coverage at the point of purchase if you buy online, the same is not true of retail purchases. As reported by Mark Gurman at Bloomberg, the company will no longer allow the up-front 2-year purchase option at retail or in the AppleCare menu option on the iPhone itself.', 'Gurman says Apple Store employees have been instructed to tell customers the change is “designed to lower upfront costs and prevent future gaps in coverage.” What’s more, they are instructed to push the pricier Theft & Loss version of AppleCare+, which provides a replacement iPhone for $149 and costs as much as $13.99 a month depending on the iPhone model.', 'Note that the price increase for AppleCare+ appears to only apply to iPhones, and not yet to other Apple products. The monthly cost of AppleCare+ for the Mac ranges from $6.49 to $17.99 a month, while the iPad costs between $3.49 and $8.49 depending on the model.', 'Jason has written about technology for more than 25 years - first in the gaming press, then focusing on enthusiast PCs and general technology. He enjoys learning how complicated technology works and explaining it in a way anyone can understand.', 'Macworld Sweden', 'Macwelt Germany', 'Subscribe to the Macworld Digital Magazine', 'Manage Subscription', 'Newsletter', 'Follow us on WhatsApp', '']"
AppleCare Plus is getting more expensive,https://www.theverge.com/news/605966/applecare-plus-iphone-extended-warranty,"['', 'AppleCare Plus prices are going up, though you might be able to pay less upfront.', 'by Sheena Vasani', 'Apple raised the cost of its monthly AppleCare subscription prices for iPhones by 50 cents, MacRumors reports. The 50 cent price hike applies to both standard AppleCare Plus and AppleCare Plus with Theft and Loss monthly plans for Apple’s current iPhone lineup. So, for example, the standard AppleCare Plus for the iPhone 16 will cost $10.49 per month instead of $9.99.', 'Apple will also no longer let US customers pay for two years of AppleCare Plus for iPhones as a one-time upfront fee in its physical stores or from the AppleCare menu, according to Bloomberg. Instead, customers will have to subscribe for a monthly plan or an annual plan. Theft and Loss coverage will also be included by default in these recurring plans, increasing the price even more.', 'However, Apple still offers the fixed two-year plans from its online store. You can also get AppleCare Plus without Theft and Loss online as well.', 'Apple has increasingly been increasingly focused on its services and subscriptions business in the past few years. In its last quarter, Apple reported that its services revenue reached an all-time high.', '', 'A weekly newsletter by David Pierce designed to tell you everything you need to download, watch, read, listen to, and explore that fits in The Verge’s universe.', '© 2025 VOX MEDIA, LLC. ALL RIGHTS RESERVED', '', '', '', '', '', '', '', '']"
Apple Stores to No Longer Offer AppleCare+ As One-Time Purchase,https://www.mactrast.com/2025/02/apple-stores-to-no-longer-offer-applecare-as-one-time-purchase/,"['Starting next week, Apple retail stores will no longer offer one-time purchase versions of AppleCare+ plans. That according to Bloomberg‘s Mark Gurman.', 'Gurman says that instead, the stores will only offer AppleCare+ as a subscription. For example, currently AppleCare+ for the iPhone 16 Pro Max costs $9.99 per month, or $199 upfront for two years. The two year option would no longer be available in Apple’s stores.', 'He said AppleCare+ will remain available as a one-time purchase on Apple’s online store, at least for the near future.', 'Gurman did not specify if this policy change is limited to the U.S. or will apply worldwide.', 'Apple is likely making this move as it makes more profit from ongoing AppleCare subscriptions, hopefully boosting its Services revenue.']"
Apple Hikes Prices of AppleCare+ Plans in the US: Canada Next?,https://www.iphoneincanada.ca/2025/02/04/apple-hikes-prices-of-applecare-plans-in-the-us-canada-next/,"['', 'Apple has increased the price of its AppleCare+ subscriptions in the U.S., and the move suggests pricing could also take place in Canada.', 'MacRumors says the monthly AppleCare+ subscription for iPhone has jumped by up 50 cents, now starting at $10.49 USD, up from $9.99 USD.', 'Apple is adjusting the monthly pricing for \u200ciPhone\u200c \u200cAppleCare\u200c+ as it moves toward a subscription-based model, according to Bloomberg’s Mark Gurman. This week, the company is beginning to phase out one-time purchase \u200cAppleCare\u200c+ plans from its retail stores.', 'Monthly pricing for AppleCare+ in Canada starts at $9.99 for iPhone 16 (and 14/15), $11.99 for iPhone 16 Plus (and 14/15 Plus) and $13.49 for iPhone 16 Pro and Pro Max.', 'Usually, changes Apple makes in the U.S. will come to Canada. Given the low Canadian dollar, we won’t be surprised if prices also go up here soon.']"
Is this the end of multi-year AppleCare+ plans? What's replacing them and why,https://www.zdnet.com/article/is-this-the-end-of-multi-year-applecare-plans-whats-replacing-them-and-why/,"[""If you purchase AppleCare+ for your devices, the company's repair and tech support coverage program, pay attention because some big changes are on the way."", ""Also: Is Apple launching an AirTag 2 this year? Here's what we know"", 'Right now, you have the option to add a multi-year AppleCare+ plan within 60 days of buying a new iPhone. You can do this straight from your device through the settings menu or in an official Apple Store as long as you have your phone inspected.', ""According to Mark Gurman, a reliable Apple tipster, the multi-year option is going away. Apple is apparently eliminating the option to purchase a two- or three-year AppleCare+ plan in an Apple Store or on your device. Instead, if you're purchasing device protection through those methods, Apple is going to limit you to a single-year subscription or a month-by-month plan."", "" You'll still be able to purchase a multi-year plan online (for now)."", ""This means that you'll ultimately end up paying more to protect your devices (unless you opt for the online option). For the iPhone 16 Pro or iPhone 16 Pro Max, for example, AppleCare+ costs $9.99 a month or $199 for a two-year plan. If you pay monthly, two years of coverage is $40 more. If you add in theft coverage too, the difference ends up costing you $55 more over two years."", 'Also: Is this the new iPhone SE? Leaked images reveal major changes coming in 2025', ""Apple hasn't said anything officially, but this seems to be a move toward making AppleCare+ an ongoing monthly subscription instead of a one-time purchase."", 'If Apple does go this route, it would only be falling in line with its competition. For comparison, Google Preferred Care, the Pixel   protection plan, only offers a monthly price ($12 a month when I checked for the Pixel 9 Pro). Similarly, Samsung Care+, the Galaxy device protection plan, only offers monthly plans.', ""Also: Looking to buy a new Apple device? You might want to hold off. Here's why"", 'This change is taking effect next week, Gurman says.']"
Apple Raises Monthly AppleCare+ Subscription Price for All iPhones,https://www.macrumors.com/2025/02/04/applecare-iphone-price-increase/,"['Apple this week increased the prices for its monthly AppleCare+ subscription prices for the iPhone, raising the cost by 50 cents for all models in the United States.', ""Standard \u200cAppleCare\u200c+ for the iPhone 16 models is now priced at $10.49 per month, for example, up from the prior $9.99 per month price. The 50 cent price increase applies to all available \u200cAppleCare\u200c+ plans for Apple's current \u200ciPhone\u200c lineup, and it includes both the standard plan and the Theft and Loss plan."", 'The two-year \u200cAppleCare\u200c+ subscription prices have not changed, nor have the service fees and deductibles. The increased prices are only applicable when paying for \u200cAppleCare\u200c+ on a monthly basis.', 'Apple has not raised the prices of \u200cAppleCare\u200c+ subscription plans for the iPad, Mac, or Apple Watch.', ""Apple's price tweak for \u200ciPhone\u200c \u200cAppleCare\u200c+ monthly subscriptions come as it prepares to shift \u200cAppleCare\u200c+ purchasing options to subscriptions. Apple is phasing out one-time purchase \u200cAppleCare\u200c+ plans in retail stores as of this week."", 'In Apple Stores, customers who make a purchase will have the option to purchase \u200cAppleCare\u200c+ as a monthly or annual subscription that renews, which eliminates any lapse in coverage and provides Apple with ongoing revenue after a two-year period.', 'Apple is keeping one-time \u200cAppleCare\u200c+ purchase options available in its online store for the time being, so customers who prefer buy a non-renewing \u200cAppleCare\u200c+ plan that expires at the end of two years can still opt for that.', 'Get weekly top MacRumors stories in your inbox.', '', '', '', '', '', '', '', '', '', '', '', '', '', ' ', 'MacRumors attracts a broad audience of both consumers and professionals interested in the latest technologies and products. We also boast an active community focused on purchasing decisions and technical aspects of the iPhone, iPad, Mac, and other Apple platforms.']"
Apple to do away with multi-year Apple Care+ option at physical Apple Stores,https://www.phonearena.com/news/apple-to-do-away-with-multi-year-apple-care-plus-option-in-apple-stores_id167214,"['', '', '', '', '']"
Revamped AppleCare+ Subscription Plans Could Lose a Major Perk,https://www.nextpit.com/apple-care-plus-subscription-price-usa-no-transfer-coverage,"['Apple has long offered customers the option to purchase AppleCare+ as a multi-year plan, either upfront when buying a device or within 60 days of purchase. This plan provides extended protection, including coverage for accidental damage. However, according to a new report, Apple may soon transition to monthly and annual subscription options, offering more flexibility but potentially removing a key feature.', 'The current prepaid multi-year AppleCare+ plan offers 2 to 3 years of coverage tied to the device rather than the owner. Customers can either pay the full amount upfront or in installments, but the coverage term remains fixed. For example, you can bundle an iPhone 16 (review) with a 2-year AppleCare+ plan for $199.', 'In his latest post on X, Bloomberg’s Mark Gurman reports that Apple plans to phase out this multi-year payment option in favor of monthly and annual subscription tiers. Gurman notes that the change is expected to be announced this week.', 'However, Apple isn’t wholly discontinuing the prepaid multi-year AppleCare+ plan. According to the report, it will still be available through Apple’s online store. It remains unclear whether this option will be limited to new device purchases or will be available as long as the device is eligible.', 'Switching to a subscription model means users can opt for AppleCare+ only when they need it, potentially making it a more cost-effective option for short-term coverage.', 'That said, this change could impact how AppleCare+ coverage is tied to devices. The subscription model might eliminate the transferable coverage feature typically included with multi-year plans. However, it’s possible that transferable coverage will still be available with monthly or annual subscriptions as long as the plan remains active. We’ll have confirmation once Apple makes an official announcement.', 'Apple has not yet specified which countries will adopt the new AppleCare+ subscription model. It’s likely to roll out in the USA first. Pricing details are also unknown, but costs are expected to be comparable to the current monthly installment rates, varying depending on the device.', 'Apple iPad 10 (2022)', 'Do you think the new monthly AppleCare+ subscription model is a better option, given the flexibility to customize your coverage period? Share your opinions with us—we’d love to hear your thoughts!', 'Source: Mark Gurman on X', 'Jade Bryan\nJunior Editor', ""I still remember how amazed I was when I first got hold of the Nokia 3210 back when I was a kid, and it was during that time I developed my love for technology, particularly for mobile phones. I started sharing my knowledge through writing in different blogs and forums back in Nokia Nseries era. I even make videos before where I put different phones side-by-side. Today, I'm still an avid enthusiast of smartphones, but my interests have evolved into smart devices and electric vehicles."", '', '', '', '', '', '', '', 'since 2009']"
AppleCare+ for iPhone is now more expensive in the US,https://www.cultofmac.com/news/applecare-for-iphone-more-expensive-us,"['BY RAJESH PANDEY • 10:24 PM, FEBRUARY 4, 2025', 'AppleCare+ is getting more expensive, with Apple also moving towards a subscription model. The price hike for AppleCare+ is only applicable to iPhones.', 'Apple is only raising prices for its protection plan in the United States for now.', '', 'AppleCare+ extends your iPhone’s warranty to two years and provides additional benefits. It adds unlimited accidental damage protection, though you must pay a small service fee for each incident. For screen repair or back glass replacement, this fee is $29, while for other damages, it is $99.', 'Previously, a monthly AppleCare+ subscription cost $9.99 in the US. Apple is now raising its prices by 50 cents to $10.49. The AppleCare+ plan with Theft and Loss plan is also getting more expensive by 50 cents.', 'As MacRumors reports, the price hike is only applicable for AppleCare+ for iPhone. The pricing remains unchanged for Mac and Apple Watch.', 'The increased subscription price comes as Apple moves away from offering upfront AppleCare+ payment plans through its stores. You can now only subscribe to the monthly or annual plan from the retail stores, which renews automatically before expiry. This move, along with the price increase, should further boost Apple’s Services revenue.', 'If you want to pay for two years of AppleCare+ coverage upfront, you must buy the package from Apple’s online store. An annual AppleCare+ plan with Theft and Loss for the iPhone 16 costs $120, but if you opt for a two-year plan upfront, you only need to pay $219.', 'However, given the company’s move towards monthly or annual plans, it could discontinue the upfront plans entirely.', 'You can get AppleCare+ coverage for your iPhone within 60 days of purchasing it.', 'Daily round-ups or a weekly refresher, straight from Cult of Mac to your inbox.', 'Our daily roundup of Apple news, reviews and how-tos. Plus the best Apple tweets, fun polls and inspiring Steve Jobs bons mots. Our readers say: ""Love what you do"" -- Christi Cardenas. ""Absolutely love the content!"" -- Harshita Arora. ""Genuinely one of the highlights of my inbox"" -- Lee Barnett.', 'The week\'s best Apple news, reviews and how-tos from Cult of Mac, every Saturday morning. Our readers say: ""Thank you guys for always posting cool stuff"" -- Vaughn Nevins. ""Very informative"" -- Kenly Xavier.', 'We and our partners share information on your use of this website to help improve your experience.', 'Please enable JavaScript']"
