Title,Link,Paragraphs
‘Goonies’ cast reunites to honor Ke Huy Quan,https://www.fbcnews.com.fj/entertainment/goonies-cast-reunites-to-honor-ke-huy-quan/,"['[Source: CNN NEWS]', '', 'Goonies never say die! Forty years later, members of the cast of the 1985 adventure movie are still supporting one another.', '', 'On Monday, “Goonies” alumni Josh Brolin, Jeff Cohen, Kerri Green, Corey Feldman, and screenwriter Chris Columbus attended a hand-and-footprint ceremony at the famed TCL Chinese Theater in Los Angeles for Ke Huy Quan.', 'Quan’s career has been a true Hollywood dream, having left acting for almost 20 years before returning and finding success in 2022’s “Everything Everywhere All at Once,” which won him a best supporting actor Oscar.', 'During the ceremony, Brolin read from a letter from “The Goonies” executive producer Steven Spielberg.', '“I’m proud of you for your meteoric rise as a child,” Brolin read. “And then your second meteoric rise as a grown-up, and believe me, very few of us get two bites of that apple.”', 'Brolin also shared some of his own admiration during his time at the podium.', '“I won’t say much other than after ‘The Goonies,’ I too lived in the ethers of our business for 19-plus years,” he said. “The only difference being that I was still chipping away at leftovers and trading stocks full time, while you pursued a whole other profession and excelled in it famously.”', 'He was thrilled to reunite with his castmates this week, telling Too Fab that after seeing Columbus there and hearing Brolin’s speech, “I couldn’t control my emotions.”', 'The esteemed actor said he would be happy to work on a “Goonies” sequel.']"
Cast of legendary 80s movie beg film bosses for sequel after reuniting 40 years later,https://www.thesun.co.uk/tv/33200481/cast-the-goonies-beg-sequel-40-years-on/,"['CAST members from a legendary 80s movie have begged film bosses for a sequel - having reunited 40 years later.', 'Many of the main actors were just kids at the time- and ultimately launched successful Hollywood careers.', 'The cast of The Goonies came together to support Ke Huy Quan, 53, as he received a coveted star on the Hollywood Walk of Fame.', 'Speaking to Variety, the Oscar winner addressed whether a Goonies sequel could ever be made.', 'He said: ""It\'s one of the most asked questions in my life. I would love for it to happen.""', 'Representing The Goonies at the Walk of Fame ceremony were Corey Feldman, Josh Brolin, Kerri Green and Jeff Cohen - aka Mouth, Brand, Andy and Chunk.', 'Corey, 53, revealed he and co-star Sean Astin (who played Mikey) had been developing a possible sequel around a decade ago.', 'They pitched their idea to Richard Donner, who directed The Goonies and ""seemed excited"" by the concept.', 'However, he ultimately did not get on board, thinking it was ""too expensive"".', 'Continuing, Corey added: ""All I can say is, get us all together.', '""Everybody is looking good. Sean’s looking good. Josh is looking good.', '""We’re all looking good still, and we’re all alive. Goonies never say die…There’s hope.”', 'The family adventure movie followed a group of children attempting to save their homes from foreclosure.', ""After finding an old treasure map, they embark on an adventure to find One-Eyed Willy's - a 17th century pirate - long missing fortune."", 'In the meantime, the kids face competition from a criminal family who are also pursuing the treasure.', 'Ke Huy Quan played the role of ""Data"" - a year on from his turn as ""Short Round"" in Indiana Jones and the Temple of Doom.', 'Beginning in the early 2000s, he took a 19-year hiatus from acting.', 'This included some time working in a behind-the-scenes capacity.', '', 'He later won an Oscar for Best Supporting Actor after starring in Everything Everywhere All At Once.', 'A year later, he took on a starring role in Marvel Comics TV series Loki.', '©News Group Newspapers Limited in England No. 679215 Registered office: 1 London Bridge Street, London, SE1 9GF. ""The Sun"", ""Sun"", ""Sun Online"" are registered trademarks or trade names of News Group Newspapers Limited. This service is provided on News Group Newspapers\' Limited\'s Standard Terms and Conditions in accordance with our Privacy & Cookie Policy. To inquire about a licence to reproduce material, visit our Syndication site. View our online Press Pack. For other inquiries, Contact Us. To see all content on The Sun, please use the Site Map. The Sun website is regulated by the Independent Press Standards Organisation (IPSO)', 'Our journalists strive for accuracy but on occasion we make mistakes. For further details of our complaints policy and to make a complaint please click this link: thesun.co.uk/editorial-complaints/', 'Do not sell or share my personal information']"
"From Ke Huy Quan to Josh Brolin, the Goonies cast 40 years later: then vs now in photos",https://www.hellomagazine.com/film/811981/goonies-cast-reunion-photos-then-now-ke-huy-quan-josh-brolin/,"[""It's been 40 years, but it looks like the child stars from The Goonies remain as close as ever, as evidenced by their latest reunion."", 'The stars of the classic 1985 adventure comedy came together to celebrate one of their own, Ke Huy Quan, at his hand and footprint ceremony at the TCL Chinese Theatre on Monday, February 3.', ""Just months before the film's milestone 40th anniversary this June, his co-stars Kerri Green, Josh Brolin, Corey Feldman and Jeff Cohen, plus Goonies screenplay writer Chris Columbus, were on hand to celebrate their friend at the event, which also served as a premiere for his new movie, Love Hurts."", 'Take a look at how the stars of The Goonies have changed from then to now, plus a snapshot of what their major career highlights since…', 'Following his child acting roles in Goonies and Indiana Jones and the Temple of Doom (1984), Ke, now 53, took a nearly two-decade hiatus from acting to work as a stunt choreographer and assistant director.', ""However, he returned to acting in 2021, and 2022's Everything Everywhere All At Once cemented his place back in Hollywood, earning him an Oscar for Best Supporting Actor."", ""Following a decline in his career in the '90s and early 2000s, Josh, now 56, experienced a major comeback with the Oscar-winning No Country for Old Men in 2007, and earned a nod of his own for 2008's Milk."", ""MORE: Meet Barbra Streisand's 4 kids: from her famous son, to Josh Brolin, to her stepson's tragic life"", ""He has since earned success through various franchise turns, including Thanos in the Avengers movies, Cable in Deadpool 2, and Gurney Halleck in Dennis Villeneuve's Dune movies."", 'Corey, now 53, was a major teen star of the 1980s, thanks to movies like The Lost Boys, Stand by Me, Gremlins, License to Drive and Dream a Little Dream, also thanks to his friendship with late fellow teen idol Corey Haim. He also has released six albums.', 'However, he faced controversy over allegations of sexual misconduct and his heavily scrutinized relationships with Haim and Michael Jackson. He now remains out of the public eye save for the occasional concert appearance.', ""Kerri, now 58, made her film debut in Goonies and followed that up with appearances in other '80s flicks like Summer Rental (also 1985), Lucas (1986) and Three for the Road (1987). She also co-wrote and directed the film Bellyfruit in 1999."", ""However, she took a break from acting to study art at Vassar College and now leads her life out of the spotlight, last making an appearance on-screen in 2012's Complacent."", 'Jeff, now 50, only appeared in a few other productions for the next couple years after Goonies before using connections from director Richard Donner to find a footing in entertainment law.', 'He is now an accomplished attorney, founding the firm Cohen & Gardner in 2002. Jeff remains especially close with Ke, negotiating the deal of his casting in EEAAO, and even receiving a shoutout in his Oscars acceptance speech as he watched from the audience.', 'By entering your details, you are agreeing to HELLO! Magazine User Data Protection Policy. You can unsubscribe at any time. For more information, please click here.', '']"
,https://www.goodmorningamerica.com/culture/story/goonies-cast-reunites-40-years-after-iconic-movie-118437060,"['The cast of the 1985 film ""The Goonies"" reunited Monday in support of castmate Ke Huy Quan.', ""Stars Josh Brolin, Jeff Cohen, Kerri Green, Corey Feldman, and writer Chris Columbus joined Quan at the Oscar winner's hand and footprint ceremony at the TCL Chinese Theater in Hollywood."", ""Melissa Joan Hart has 'Sabrina the Teenage Witch' reunion with TV aunts in Scotland: Photos"", 'The group were photographed in a candid moment when Quan took a selfie.', 'Later in the day, Quan was again joined by some of his fellow Goonies when Sean Astin, Cohen, Green and Feldman joined him at the premiere of his new film, ""Love Hurts,"" at the TCL Chinese Theater.', 'Quan and the crew were photographed holding large heart-shaped candies bearing phrases like ""Kiss Me,"" ""Crazy 4U"" and, of course, ""Love Hurts.""', ""Mira Sorvino shares excitement for 'Romy and Michele's High School Reunion' sequel"", '""The Goonies,"" which turns 40 this year, was directed by Richard Donner and written by Columbus, based on a story by Steven Spielberg. In addition to Quan, Brolin, Cohen, Green, Feldman and Astin, the film starred Martha Plimpton, as well as supporting cast members John Matuszak, Anne Ramsey, Robert Davi, Joe Pantoliano and Mary Ellen Trainor.', 'The film was selected for the National Film Registry by the Library of Congress in 2017.', '']"
Ke Huy Quan set for Hollywood hand and footprint ceremony,https://www.upi.com/Entertainment_News/2025/01/30/ke-huy-quan-hand-footprint-ceremony/7931738247907/,"['', 'Jan. 30 (UPI) -- Oscar-winning actor Ke Huy Quan will have his hand- and footprints enshrined in cement in front of the TCL Chinese Theatre in Los Angeles on Monday.', ""Quan's Everything Everywhere All at Once directors Daniel Kwan and Daniel Scheinert are scheduled to speak at the Hollywood Boulevard ceremony."", '', 'The 53-year-old actor is also known for his iconic roles in Indiana and the Temple of Doom, Goonies, Encino Man and Loki.', 'He will soon be seen in the action-comedy Love Hurts.', '', 'Love Hurts opens in theaters Feb. 7. Quan stars alongside Ariana DeBose, Daniel Wu, Marshawn Lynch and Sean Astin in the directorial debut from Jonathan Eusebio.', '']"
No title found,https://www.imdb.com/news/ni65109831/?ref_\u003dnm_nwr_1,"['© 1990-2025 by IMDb.com, Inc.', '']"
‘Goonies’ cast reunites to honor Ke Huy Quan,https://www.cnn.com/2025/02/04/entertainment/goonies-cast-reunites-ke-huy-quan/index.html,"['', 'Goonies never say die! Forty years later, members of the cast of the 1985 adventure movie are still supporting one another.', 'On Monday, “Goonies” alumni Josh Brolin, Jeff Cohen, Kerri Green, Corey Feldman, and screenwriter Chris Columbus attended a hand-and-footprint ceremony at the famed TCL Chinese Theater in Los Angeles for Ke Huy Quan.', 'Quan’s career has been a true Hollywood dream, having left acting for almost 20 years before returning and finding success in 2022’s “Everything Everywhere All at Once,” which won him a best supporting actor Oscar.', 'During the ceremony, Brolin read from a letter from “The Goonies” executive producer Steven Spielberg.', '“I’m proud of you for your meteoric rise as a child,” Brolin read. “And then your second meteoric rise as a grown-up, and believe me, very few of us get two bites of that apple.”', 'Brolin also shared some of his own admiration during his time at the podium.', '“I won’t say much other than after ‘The Goonies,’ I too lived in the ethers of our business for 19-plus years,” he said. “The only difference being that I was still chipping away at leftovers and trading stocks full time, while you pursued a whole other profession and excelled in it famously.”', 'Between his years as a child and later an adult actor, Quan worked as a stunt choreographer and assistant director. He was thrilled to reunite with his castmates this week, telling Too Fab that after seeing Columbus there and hearing Brolin’s speech, “I couldn’t control my emotions.”', 'The esteemed actor said he would be happy to work on a “Goonies” sequel.', '“Honestly, I love that movie so much. It’s one of the greatest adventures of my life,” he said. “I would be so happy to revisit that character and, of course, go on another Goonies adventure with my fellow Goonies, that would be amazing!”', '© 2025 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.\nCNN Sans ™ & © 2016 Cable News Network.', '', '', '', '', '', '', '', '']"
Ke Huy Quan’s Hand and Footprint Ceremony at the Chinese Theatre Was a Goonies Reunion,https://www.gofugyourself.com/ke-huy-quans-hand-and-footprint-ceremony-at-the-chinese-theatre-was-a-goonies-reunion-02-2025,"['This isn’t really about what anyone was wearing to this, just that I think it’s extremely wholesome and heartwarming to see all of Ke Huy Quan’s fellow castmates from Goonies come to his hand and footprint ceremony at the Chinese Theatre (sans Martha Plimpton, who is currently filming the Florence Pugh East of Eden mini-series, so I assume was on set and not in a feud with Ke Huy Quan).  Left to right, we’ve got Josh Brolin, Jeff Cohen (AKA Chunk; he is now a lawyer), Kerri Green, Ke Huy Quan, Corey Feldman, and director Chris Columbus. I just think this entire thing is sweet and I was just thinking about Corey Feldman and it’s good to see him out and about and looking so delighted. GOOD VIBES for the end of the day.', 'Do Not Sell or Share My Personal Information', '', '', '']"
,https://www.cbr.com/cast-of-the-goonies-reunites-to-honor-ke-huy-quan/,"['It’s been 40 years since The Goonies first said “Never say die” on the big screen. Recently, most of the cast gathered to recognize actor Key Huy Quan, who played Data in the 1985 The Goonies movie. Quan, who won an Academy Award in 2023 for his performance in Everything Everywhere All at Once, was honored with a hand and footprint ceremony at the TCL Chinese Theater in Los Angeles on Feb. 3.', 'Per People, The Goonies screenwriter Chris Columbus along with Quan’s costars Corey Feldman (Mouth), Jeff Cohen (Chunk), Kerri Green (Andy), and Josh Brolin (Brand), were on hand for the ceremony. Brolin, who spoke at the ceremony, had nothing but kind things to say about Quan, who played Data in The Goonies.', '', 'Josh Brolin on if nepotism played a part in being cast in the cult classic film The Goonies', '“You’re truly one of the last existences of the American dream. Key Huy Quan… I won’t say much but that after The Goonies, I too lived in the ethers of our business for 19 years. The only difference is I was still chipping away at leftovers and trading stocks full time while you pursued a whole other profession and excelled in it famously,” Brolin said. “You have that Midas touch, my friend, and you have it because you have that heart of gold that you always have,” he said.', 'Quan took a long break between gigs and in the early 2000s, per People, Quan decided to step away from acting. He graduated from USC’s film school and began working behind the scenes as an assistant director and stunt coordinator.', 'One of his first films back after the break, Everything Everywhere All at Once, opposite Oscar-winner Michelle Yeoh, ended up earning Quan his first Academy Award for Best Supporting Actor in 2023. That same year, Brendan Fraser, who appeared with Quan in the 1992 comedy Encino Man, also took home an Oscar for his performance in The Whale.', 'Brolin continued, “As far back as 40 years it’s been, I was 16 years old. You were a spritely 13. I remember your family having the same heart-driven, totally inclusive disposition, always welcoming, always with open arms. I could not be happier for you. I know we all are, all us Goonies here for an honor that is not only totally deserved but celebrates all that is right in the industry.”', 'Love Hurts star Ke Huy Quan explains how his action hero, Marvin Gamble, could not have been played by Jason Statham or Dwayne Johnson.', 'At the ceremony, Quan told TooFab that he “couldn’t control my emotions” during the kind words spoken. “I love that movie so much. It’s one of the greatest adventures of my life. I would be so happy to revisit that character and, of course, go on another Goonies adventure with my fellow Goonies. That would be amazing,” Quan said.', 'Quan may be getting his wish as, per Deadline, news broke that a second Goonies movie could be a reality. Warner Bros. is currently developing a reboot of Gremlins, and Columbus is reportedly working on a treatment for a new Goonies movie. No further details on the projects were shared.', 'One of Quan’s next projects, the action-comedy Love Hurts, which hits theaters Feb. 7, will reunite the actor with Sean Astin, who played Mikey in The Goonies. This year, Quan is also voicing characters in the movies The Electric State and Zootopia 2.', 'Source: People', '', '', 'We want to hear from you! Share your opinions in the thread below and remember to keep it respectful.', '', 'This thread is open for discussion.', 'Be the first to post your thoughts.', '', 'The early reactions were exciting and they translated into a great Rotten Tomatoes debut score.', 'One of the best parts of the Harry Potter series is all the foreshadowing, and a few instances in particular teased the Deathly Hallows early on.', 'The latest in the legal drama between It Ends with Us co-stars Justin Baldoni and Blake Lively.', 'Making The Lord of the Rings: The War of the Rohirrim an anime was a controversial choice, but it was the perfect way to portray Helm Hammerhand.', 'Although he is best known for his iconic cowboy roles, John Wayne also amassed an impressive resume of war films.', ""Disney animated movies are beloved by millions of fans, but that doesn't mean that certain plot holes haven't slipped through the cracks.""]"
'Goonies' reunion! See Ke Huy Quan's co-stars join him as he's honored at ceremony,https://www.aol.com/goonies-reunion-see-ke-huy-044314615.html,"['Advertisement', '', '', 'Hey, you guys … several cast members of “The Goonies” reunited to pay tribute to star Ke Huy Quan.', 'Josh Brolin, Corey Feldman, Jeff Cohen and Kerri Green were joined by the film’s screenwriter Chris Columbus to help celebrate Quan when he was honored Feb. 3 with a handprint and footprint ceremony at the TCL Chinese Theatre in Los Angeles.', 'An emotional Quan delivered a speech at the event, during which he gushed about what “The Goonies” means to him while thanking Columbus.', '“‘The Goonies’ till this day is still one of the greatest adventures of my life, and it wouldn’t be an adventure without you and all my fellow Goonies — Josh, Corey, Jeff, Kerri, Martha (Plimpton) and Sean (Astin). So, thank you guys,” he said.', ""Quan’s story has been well documented. A child star who appeared in 1985's “The Goonies” and “Indiana Jones and the Temple of Doom” before that, he faded from the limelight and went roughly two decades without starring in a movie before he burst back onto the scene in “Everything Everywhere All at Once,” a role that earned him a best supporting actor Academy Award in 2023 and raves for his moving acceptance speech at the Oscars."", 'Brolin also read a letter from the film’s producer Steven Spielberg at the event, while also sharing his own glowing words for Quan.', '“You’re truly one of the last existences of the American dream,” he said.', '“I could not be happier for you,” he continued. “I know we all are, all us Goonies here, for an honor that is not only totally deserved, but celebrates all that is right in this industry.”', 'Astin did not appear to be at the ceremony, but he would make his presence felt at the theater the very same day. He later posed with the cast on the red carpet for the premiere of the upcoming movie “Love Hurts,” which just so happens to star Quan and Astin.', 'The “Goonies” cast has reunited before, with several members getting together virtually in the early days of the pandemic in 2020. That event featured Quan, Astin, Brolin, Feldman, Green, Plimpton, Cohen, Columbus, Spielberg and director Richard Donner, along with fellow stars Robert Davi and Joe Pantoliano.', 'There has also been chatter for years that a “Goonies” reboot or sequel was in the works, with a report coming out last month that a new project is in development at Warner Bros.', 'This article was originally published on TODAY.com', 'Advertisement', 'Advertisement']"
